,x,y,w,h,type
0,62,101.17548813382517,30,30,Tooth.TOOTH
1,112,102.88620631947788,30,30,Tooth.TOOTH
2,157,96.55315649357472,30,30,Tooth.TOOTH
3,205,100.95157216224008,30,30,Tooth.TOOTH
4,240,96.49101947927687,30,30,Tooth.TOOTH
5,276,105.8423258239128,30,30,Tooth.TOOTH
6,315,95.07940462768212,30,30,Tooth.TOOTH
7,353,102.05898411285882,30,30,Tooth.TOOTH
8,393,95.99610892687897,30,30,Tooth.TOOTH
9,432,96.90509167303314,30,30,Tooth.TOOTH
10,472,100.38766964931068,30,30,Tooth.TOOTH
11,511,97.84958348425948,30,30,Tooth.TOOTH
12,552,101.47832002040981,30,30,Tooth.TOOTH
13,595,104.48244675112255,30,30,Tooth.TOOTH
14,634,100.98225483065796,30,30,Tooth.TOOTH
15,681,98.2272050363286,30,30,Tooth.GAP
16,717,100.11622268355474,30,30,Tooth.TOOTH
17,758,99.56530740361357,30,30,Tooth.TOOTH
18,804,100.06880775743781,30,30,Tooth.TOOTH
19,851,103.80821508026811,30,30,Tooth.TOOTH
20,900,108.01407847186744,30,30,Tooth.TOOTH
21,939,99.6598925751107,30,30,Tooth.TOOTH
22,988,101.3406423152655,30,30,Tooth.TOOTH
23,1036,99.45450569137951,30,30,Tooth.TOOTH
24,1086,101.04028641835026,30,30,Tooth.TOOTH
25,1135,102.07349543090426,30,30,Tooth.TOOTH
26,1183,100.80349300904075,30,30,Tooth.TOOTH
27,1236,102.05726741661886,30,30,Tooth.TOOTH
28,1284,98.58106926993818,30,30,Tooth.TOOTH
29,1333,94.63642146862875,30,30,Tooth.TOOTH
30,1386,96.36593279009749,30,30,Tooth.TOOTH
31,1425,94.65461538238154,30,30,Tooth.GAP
32,1462,100.11745065098219,30,30,Tooth.GAP
33,1493,97.67109541944689,30,30,Tooth.TOOTH
34,1546,90.53971852109413,30,30,Tooth.TOOTH
35,1602,91.15797395290359,30,30,Tooth.TOOTH
36,1651,95.20904221303215,30,30,Tooth.TOOTH
37,1696,97.49013592409545,30,30,Tooth.TOOTH
38,1743,99.98932768391909,30,30,Tooth.TOOTH
39,1781,94.1205287210972,30,30,Tooth.GAP
40,1814,98.63539561539207,30,30,Tooth.TOOTH
41,1853,99.25980212793489,30,30,Tooth.ERROR_T
42,1915,103.68486886191911,30,30,Tooth.ERROR_T
43,1969,106.7923016983984,30,30,Tooth.TOOTH
44,2022,110.59724800977347,30,30,Tooth.TOOTH
45,2075,117.27216922404268,30,30,Tooth.TOOTH
46,2119,120.65702235595754,30,30,Tooth.CENTER_T
47,2168,118.16518230786241,30,30,Tooth.TOOTH
48,2220,116.40753518294429,30,30,Tooth.TOOTH
49,2271,108.05274429926605,30,30,Tooth.ERROR_T
50,2332,102.8400942390614,30,30,Tooth.ERROR_T
51,2384,93.93787364926642,30,30,Tooth.ERROR_T
52,2448,93.3969313261061,30,30,Tooth.ERROR_T
53,2512,94.63501209806772,30,30,Tooth.ERROR_T
54,2565,88.7320819347189,30,30,Tooth.GAP
55,2611,94.47471506377107,30,30,Tooth.TOOTH
56,2665,91.26445672989442,30,30,Tooth.TOOTH
57,2714,93.25672214115909,30,30,Tooth.TOOTH
58,2767,93.86977242166938,30,30,Tooth.TOOTH
59,2820,94.43925631765947,30,30,Tooth.TOOTH
60,2875,96.48617310469749,30,30,Tooth.TOOTH
61,2924,95.71664586341997,30,30,Tooth.TOOTH
62,2965,99.94877002754032,30,30,Tooth.GAP
63,3017,99.96338224265158,30,30,Tooth.TOOTH
64,3062,101.74509741775093,30,30,Tooth.TOOTH
65,3111,101.20240825979643,30,30,Tooth.TOOTH
66,3153,100.06851899103273,30,30,Tooth.TOOTH
67,3205,98.86357557004541,30,30,Tooth.TOOTH
68,3253,102.07698910899751,30,30,Tooth.TOOTH
69,3302,102.58790113527765,30,30,Tooth.TOOTH
70,3345,100.60599515125517,30,30,Tooth.TOOTH
71,3392,101.73859328846696,30,30,Tooth.TOOTH
72,3439,104.74863142583337,30,30,Tooth.TOOTH
73,3483,105.32740895737395,30,30,Tooth.TOOTH
74,3523,109.07215240858122,30,30,Tooth.TOOTH
75,3564,103.51778956186776,30,30,Tooth.GAP
76,3606,101.27248095455036,30,30,Tooth.TOOTH
77,3656,99.55227230667364,30,30,Tooth.TOOTH
78,3689,99.85389287388918,30,30,Tooth.TOOTH
79,3728,102.21412176769445,30,30,Tooth.TOOTH
80,3763,100.74486800734472,30,30,Tooth.TOOTH
81,3806,100.13182602074323,30,30,Tooth.TOOTH
82,3842,96.86651817184486,30,30,Tooth.GAP
83,3888,100.12511768173353,30,30,Tooth.TOOTH
84,3923,99.39322027384684,30,30,Tooth.TOOTH
85,3966,99.06931052718267,30,30,Tooth.TOOTH
86,4002,97.15692514477024,30,30,Tooth.TOOTH
87,4037,97.02283206963371,30,30,Tooth.TOOTH
88,4083,97.63551359317984,30,30,Tooth.TOOTH
