,Unnamed: 0,x,y,w,h,type
0,44,150,1857,30,30,Tooth.TOOTH
1,46,163,1806,30,30,Tooth.TOOTH
2,45,180,1762,30,30,Tooth.TOOTH
3,47,195,1728,30,30,Tooth.TOOTH
4,48,213,1693,30,30,Tooth.TOOTH
5,49,223,1649,30,30,Tooth.TOOTH
6,51,240,1614,30,30,Tooth.GAP
7,50,255,1576,30,30,Tooth.TOOTH
8,52,257,1536,30,30,Tooth.GAP
9,53,276,1494,30,30,Tooth.TOOTH
10,54,298,1445,30,30,Tooth.TOOTH
11,55,311,1398,30,30,Tooth.TOOTH
12,0,337,1362,30,30,Tooth.TOOTH
13,56,344,1319,30,30,Tooth.GAP
14,57,360,1276,30,30,Tooth.ERROR_G
15,1,383,1209,30,30,Tooth.ERROR_T
16,2,410,1162,30,30,Tooth.TOOTH
17,59,435,1119,30,30,Tooth.GAP
18,60,461,1069,30,30,Tooth.GAP
19,58,479,1015,30,30,Tooth.TOOTH
20,61,496,963,30,30,Tooth.TOOTH
21,62,522,924,30,30,Tooth.GAP
22,63,536,878,30,30,Tooth.TOOTH
23,3,559,833,30,30,Tooth.TOOTH
24,4,580,785,30,30,Tooth.TOOTH
25,64,599,747,30,30,Tooth.GAP
26,5,624,700,30,30,Tooth.TOOTH
27,6,645,655,30,30,Tooth.TOOTH
28,65,675,610,30,30,Tooth.TOOTH
29,66,701,564,30,30,Tooth.TOOTH
30,7,726,518,30,30,Tooth.TOOTH
31,8,755,472,30,30,Tooth.TOOTH
32,9,787,435,30,30,Tooth.TOOTH
33,67,819,398,30,30,Tooth.TOOTH
34,68,854,360,30,30,Tooth.TOOTH
35,69,890,329,30,30,Tooth.TOOTH
36,70,926,300,30,30,Tooth.ERROR_G
37,10,975,250,30,30,Tooth.ERROR_T
38,11,1020,216,30,30,Tooth.TOOTH
39,12,1065,202,30,30,Tooth.TOOTH
40,13,1116,183,30,30,Tooth.TOOTH
41,14,1162,173,30,30,Tooth.TOOTH
42,15,1210,174,30,30,Tooth.CENTER_T
43,16,1256,165,30,30,Tooth.TOOTH
44,17,1301,171,30,30,Tooth.TOOTH
45,18,1349,179,30,30,Tooth.TOOTH
46,19,1403,197,30,30,Tooth.TOOTH
47,20,1452,215,30,30,Tooth.ERROR_T
48,21,1507,249,30,30,Tooth.ERROR_T
49,22,1558,295,30,30,Tooth.ERROR_T
50,23,1595,321,30,30,Tooth.TOOTH
51,71,1629,359,30,30,Tooth.GAP
52,24,1666,395,30,30,Tooth.TOOTH
53,25,1699,440,30,30,Tooth.TOOTH
54,26,1736,473,30,30,Tooth.TOOTH
55,27,1768,518,30,30,Tooth.TOOTH
56,28,1802,563,30,30,Tooth.TOOTH
57,72,1827,603,30,30,Tooth.TOOTH
58,73,1852,645,30,30,Tooth.TOOTH
59,74,1876,683,30,30,Tooth.GAP
60,29,1897,727,30,30,Tooth.TOOTH
61,76,1920,771,30,30,Tooth.GAP
62,78,1946,804,30,30,Tooth.GAP
63,30,1966,848,30,30,Tooth.TOOTH
64,75,1992,894,30,30,Tooth.TOOTH
65,77,2012,929,30,30,Tooth.TOOTH
66,31,2032,972,30,30,Tooth.TOOTH
67,79,2055,1006,30,30,Tooth.TOOTH
68,32,2077,1047,30,30,Tooth.TOOTH
69,80,2095,1079,30,30,Tooth.GAP
70,33,2122,1116,30,30,Tooth.TOOTH
71,34,2130,1157,30,30,Tooth.TOOTH
72,81,2153,1190,30,30,Tooth.GAP
73,35,2176,1227,30,30,Tooth.TOOTH
74,36,2194,1263,30,30,Tooth.TOOTH
75,37,2213,1299,30,30,Tooth.TOOTH
76,82,2230,1336,30,30,Tooth.TOOTH
77,83,2245,1376,30,30,Tooth.TOOTH
78,38,2261,1408,30,30,Tooth.TOOTH
79,84,2284,1447,30,30,Tooth.GAP
80,39,2294,1477,30,30,Tooth.TOOTH
81,85,2318,1514,30,30,Tooth.TOOTH
82,86,2329,1547,30,30,Tooth.TOOTH
83,40,2347,1582,30,30,Tooth.TOOTH
84,41,2362,1621,30,30,Tooth.TOOTH
85,42,2381,1656,30,30,Tooth.TOOTH
86,87,2404,1693,30,30,Tooth.GAP
87,43,2416,1737,30,30,Tooth.TOOTH
88,88,2434,1772,30,30,Tooth.GAP
89,89,2448,1807,30,30,Tooth.GAP
90,90,2461,1845,30,30,Tooth.TOOTH
