,x,y,w,h,type
0,127,99.17149162980022,30,30,Tooth.TOOTH
1,177,100.26832656407538,30,30,Tooth.TOOTH
2,226,98.9704909209513,30,30,Tooth.TOOTH
3,267,99.21634371685735,30,30,Tooth.TOOTH
4,315,106.78652725510662,30,30,Tooth.ERROR_T
5,345,96.89066431639641,30,30,Tooth.ERROR_T
6,388,98.26295553351218,30,30,Tooth.TOOTH
7,428,102.73293191105778,30,30,Tooth.TOOTH
8,461,100.02370101285115,30,30,Tooth.GAP
9,502,98.47862034136809,30,30,Tooth.TOOTH
10,543,98.05532884645513,30,30,Tooth.TOOTH
11,581,101.70272992858322,30,30,Tooth.TOOTH
12,619,102.96645096724313,30,30,Tooth.TOOTH
13,662,99.98900405212417,30,30,Tooth.TOOTH
14,704,104.4053138155617,30,30,Tooth.TOOTH
15,739,92.31663527654459,30,30,Tooth.GAP
16,784,94.61410706767138,30,30,Tooth.TOOTH
17,830,102.16484545375744,30,30,Tooth.TOOTH
18,862,103.65146682212954,30,30,Tooth.TOOTH
19,917,97.1815864351409,30,30,Tooth.TOOTH
20,961,99.61034554314601,30,30,Tooth.TOOTH
21,1004,98.56015567235934,30,30,Tooth.TOOTH
22,1058,101.42195917000467,30,30,Tooth.TOOTH
23,1100,105.7999028878648,30,30,Tooth.GAP
24,1149,99.54512936038026,30,30,Tooth.TOOTH
25,1198,101.6717460753719,30,30,Tooth.TOOTH
26,1245,97.4126253470785,30,30,Tooth.TOOTH
27,1299,103.95793864071024,30,30,Tooth.TOOTH
28,1350,104.42168448603444,30,30,Tooth.TOOTH
29,1399,98.71148394421304,30,30,Tooth.TOOTH
30,1451,95.49756809254535,30,30,Tooth.TOOTH
31,1503,100.62304628746769,30,30,Tooth.GAP
32,1558,95.04165440767065,30,30,Tooth.TOOTH
33,1612,94.86606714780042,30,30,Tooth.TOOTH
34,1659,97.89743250269181,30,30,Tooth.TOOTH
35,1706,98.63718269038283,30,30,Tooth.TOOTH
36,1759,89.47637054433034,30,30,Tooth.TOOTH
37,1808,99.04299264307537,30,30,Tooth.ERROR_T
38,1869,91.82170140541247,30,30,Tooth.ERROR_T
39,1929,95.4622312101739,30,30,Tooth.ERROR_G
40,1974,102.4476352318839,30,30,Tooth.TOOTH
41,2026,105.66655824794347,30,30,Tooth.TOOTH
42,2078,103.03282900799873,30,30,Tooth.TOOTH
43,2132,110.65492851202016,30,30,Tooth.TOOTH
44,2172,111.67274073980106,30,30,Tooth.CENTER_T
45,2226,120.49017911143086,30,30,Tooth.TOOTH
46,2270,113.50732353654966,30,30,Tooth.TOOTH
47,2321,109.79716269178587,30,30,Tooth.TOOTH
48,2378,103.99759400413382,30,30,Tooth.ERROR_T
49,2440,103.59255629977217,30,30,Tooth.ERROR_T
50,2492,97.94836810233765,30,30,Tooth.ERROR_T
51,2565,102.14577283865829,30,30,Tooth.ERROR_T
52,2608,91.6348116616241,30,30,Tooth.TOOTH
53,2658,93.5598093754102,30,30,Tooth.TOOTH
54,2709,92.76326541907807,30,30,Tooth.TOOTH
55,2763,91.34593596700894,30,30,Tooth.TOOTH
56,2815,90.5337334729936,30,30,Tooth.ERROR_T
57,2877,93.34230632138019,30,30,Tooth.ERROR_T
58,2921,95.40874041452194,30,30,Tooth.TOOTH
59,2974,96.36337763377679,30,30,Tooth.TOOTH
60,3024,97.67281893851573,30,30,Tooth.GAP
61,3067,98.80370537871788,30,30,Tooth.TOOTH
62,3113,101.80547652570229,30,30,Tooth.TOOTH
63,3157,97.8744264008304,30,30,Tooth.TOOTH
64,3207,99.59127324929011,30,30,Tooth.TOOTH
65,3254,104.19028261346622,30,30,Tooth.TOOTH
66,3306,100.4729834043556,30,30,Tooth.TOOTH
67,3349,100.7790468178737,30,30,Tooth.TOOTH
68,3396,101.76366270183729,30,30,Tooth.TOOTH
69,3439,103.10694221154233,30,30,Tooth.TOOTH
70,3485,104.66010348249108,30,30,Tooth.TOOTH
71,3527,100.92316616596676,30,30,Tooth.TOOTH
72,3569,104.51521726979428,30,30,Tooth.TOOTH
73,3611,104.27900432873744,30,30,Tooth.GAP
74,3652,101.13000824546923,30,30,Tooth.TOOTH
75,3694,97.75082479762165,30,30,Tooth.TOOTH
76,3732,101.37948210714757,30,30,Tooth.TOOTH
77,3771,102.5729685716921,30,30,Tooth.TOOTH
78,3811,101.785740856334,30,30,Tooth.TOOTH
79,3850,104.44854023192852,30,30,Tooth.TOOTH
80,3897,99.07762337350526,30,30,Tooth.TOOTH
81,3928,101.21870866499967,30,30,Tooth.TOOTH
82,3971,103.27071510618353,30,30,Tooth.TOOTH
83,4013,98.04285735816163,30,30,Tooth.TOOTH
84,4052,101.29132682246774,30,30,Tooth.TOOTH
85,4092,96.79688576241907,30,30,Tooth.TOOTH
86,4132,98.3636017428807,30,30,Tooth.TOOTH
87,4174,92.58369960478714,30,30,Tooth.GAP
88,4212,99.00905367706078,30,30,Tooth.TOOTH
89,4254,99.68228022923203,30,30,Tooth.ERROR_T
90,4324,94.84053910992986,30,30,Tooth.ERROR_T
91,4372,105.12404893621161,30,30,Tooth.TOOTH
