,Unnamed: 0,x,y,w,h,type
0,0,165,1914,30,30,Tooth.TOOTH
1,1,190,1860,30,30,Tooth.TOOTH
2,2,207,1819,30,30,Tooth.TOOTH
3,3,222,1772,30,30,Tooth.TOOTH
4,4,237,1733,30,30,Tooth.TOOTH
5,5,253,1691,30,30,Tooth.TOOTH
6,6,266,1658,30,30,Tooth.TOOTH
7,7,277,1622,30,30,Tooth.TOOTH
8,8,291,1586,30,30,Tooth.TOOTH
9,9,308,1549,30,30,Tooth.TOOTH
10,10,317,1518,30,30,Tooth.TOOTH
11,11,338,1478,30,30,Tooth.TOOTH
12,12,352,1437,30,30,Tooth.TOOTH
13,13,372,1407,30,30,Tooth.TOOTH
14,14,394,1369,30,30,Tooth.GAP
15,15,403,1330,30,30,Tooth.TOOTH
16,16,415,1293,30,30,Tooth.TOOTH
17,17,427,1257,30,30,Tooth.TOOTH
18,18,452,1215,30,30,Tooth.TOOTH
19,19,464,1167,30,30,Tooth.TOOTH
20,20,489,1136,30,30,Tooth.TOOTH
21,21,506,1098,30,30,Tooth.TOOTH
22,22,528,1048,30,30,Tooth.TOOTH
23,23,551,1003,30,30,Tooth.TOOTH
24,24,575,969,30,30,Tooth.TOOTH
25,25,598,926,30,30,Tooth.TOOTH
26,26,616,880,30,30,Tooth.TOOTH
27,27,645,839,30,30,Tooth.GAP
28,28,661,788,30,30,Tooth.TOOTH
29,29,685,746,30,30,Tooth.TOOTH
30,30,709,710,30,30,Tooth.GAP
31,31,733,657,30,30,Tooth.TOOTH
32,32,766,615,30,30,Tooth.TOOTH
33,33,801,567,30,30,Tooth.TOOTH
34,34,828,527,30,30,Tooth.TOOTH
35,35,857,484,30,30,Tooth.TOOTH
36,36,889,443,30,30,Tooth.TOOTH
37,37,931,411,30,30,Tooth.TOOTH
38,38,963,372,30,30,Tooth.ERROR_G
39,39,1004,326,30,30,Tooth.ERROR_T
40,40,1051,305,30,30,Tooth.TOOTH
41,41,1096,280,30,30,Tooth.TOOTH
42,42,1145,250,30,30,Tooth.TOOTH
43,43,1190,241,30,30,Tooth.GAP
44,44,1236,232,30,30,Tooth.TOOTH
45,45,1278,237,30,30,Tooth.CENTER_G
46,46,1324,233,30,30,Tooth.TOOTH
47,47,1365,247,30,30,Tooth.GAP
48,48,1416,249,30,30,Tooth.TOOTH
49,49,1469,265,30,30,Tooth.TOOTH
50,50,1518,275,30,30,Tooth.ERROR_T
51,51,1569,313,30,30,Tooth.ERROR_T
52,52,1625,344,30,30,Tooth.ERROR_T
53,53,1668,392,30,30,Tooth.ERROR_T
54,54,1702,425,30,30,Tooth.TOOTH
55,55,1739,466,30,30,Tooth.TOOTH
56,56,1775,497,30,30,Tooth.TOOTH
57,57,1801,542,30,30,Tooth.TOOTH
58,58,1835,579,30,30,Tooth.GAP
59,59,1871,625,30,30,Tooth.TOOTH
60,60,1898,658,30,30,Tooth.TOOTH
61,61,1919,710,30,30,Tooth.TOOTH
62,62,1941,747,30,30,Tooth.TOOTH
63,63,1969,783,30,30,Tooth.TOOTH
64,64,1990,826,30,30,Tooth.TOOTH
65,65,2016,864,30,30,Tooth.ERROR_T
66,66,2058,909,30,30,Tooth.ERROR_T
67,67,2064,949,30,30,Tooth.TOOTH
68,68,2092,987,30,30,Tooth.TOOTH
69,69,2111,1032,30,30,Tooth.GAP
70,70,2136,1064,30,30,Tooth.TOOTH
71,71,2157,1106,30,30,Tooth.TOOTH
72,72,2179,1149,30,30,Tooth.TOOTH
73,73,2198,1187,30,30,Tooth.TOOTH
74,74,2219,1222,30,30,Tooth.TOOTH
75,75,2236,1252,30,30,Tooth.TOOTH
76,76,2256,1290,30,30,Tooth.TOOTH
77,77,2280,1326,30,30,Tooth.TOOTH
78,78,2289,1363,30,30,Tooth.TOOTH
79,79,2306,1400,30,30,Tooth.TOOTH
80,80,2325,1427,30,30,Tooth.TOOTH
81,81,2339,1472,30,30,Tooth.TOOTH
82,82,2348,1508,30,30,Tooth.TOOTH
83,83,2370,1543,30,30,Tooth.TOOTH
84,84,2387,1578,30,30,Tooth.TOOTH
85,85,2408,1615,30,30,Tooth.TOOTH
86,86,2426,1651,30,30,Tooth.TOOTH
87,87,2444,1687,30,30,Tooth.TOOTH
88,88,2458,1725,30,30,Tooth.TOOTH
89,89,2478,1768,30,30,Tooth.TOOTH
90,90,2497,1811,30,30,Tooth.TOOTH
91,91,2520,1860,30,30,Tooth.TOOTH
