,Unnamed: 0,x,y,w,h,type
0,0,220,1717,30,30,Tooth.TOOTH
1,46,234,1686,30,30,Tooth.TOOTH
2,1,250,1642,30,30,Tooth.TOOTH
3,47,257,1602,30,30,Tooth.TOOTH
4,2,277,1571,30,30,Tooth.TOOTH
5,48,288,1530,30,30,Tooth.TOOTH
6,49,303,1495,30,30,Tooth.TOOTH
7,3,318,1463,30,30,Tooth.TOOTH
8,50,331,1423,30,30,Tooth.GAP
9,4,349,1393,30,30,Tooth.TOOTH
10,51,363,1356,30,30,Tooth.TOOTH
11,5,380,1320,30,30,Tooth.TOOTH
12,52,397,1282,30,30,Tooth.TOOTH
13,53,414,1245,30,30,Tooth.GAP
14,6,426,1214,30,30,Tooth.TOOTH
15,54,446,1171,30,30,Tooth.TOOTH
16,55,463,1128,30,30,Tooth.GAP
17,7,481,1089,30,30,Tooth.TOOTH
18,56,498,1047,30,30,Tooth.GAP
19,8,518,1015,30,30,Tooth.TOOTH
20,57,535,965,30,30,Tooth.TOOTH
21,58,560,918,30,30,Tooth.GAP
22,9,581,879,30,30,Tooth.TOOTH
23,61,604,832,30,30,Tooth.TOOTH
24,59,629,791,30,30,Tooth.TOOTH
25,60,650,743,30,30,Tooth.TOOTH
26,62,668,699,30,30,Tooth.TOOTH
27,10,693,660,30,30,Tooth.TOOTH
28,63,718,617,30,30,Tooth.TOOTH
29,64,744,569,30,30,Tooth.GAP
30,11,774,527,30,30,Tooth.TOOTH
31,65,812,484,30,30,Tooth.TOOTH
32,12,837,442,30,30,Tooth.TOOTH
33,13,864,404,30,30,Tooth.TOOTH
34,87,904,368,30,30,Tooth.TOOTH
35,14,932,339,30,30,Tooth.ERROR_T
36,88,985,291,30,30,Tooth.ERROR_T
37,66,1028,265,30,30,Tooth.GAP
38,15,1068,236,30,30,Tooth.TOOTH
39,16,1115,217,30,30,Tooth.TOOTH
40,17,1161,199,30,30,Tooth.ERROR_T
41,67,1219,191,30,30,Tooth.ERROR_T
42,18,1257,194,30,30,Tooth.CENTER_T
43,19,1303,191,30,30,Tooth.TOOTH
44,20,1348,194,30,30,Tooth.TOOTH
45,68,1401,204,30,30,Tooth.GAP
46,21,1451,217,30,30,Tooth.TOOTH
47,22,1501,233,30,30,Tooth.ERROR_T
48,23,1553,271,30,30,Tooth.ERROR_T
49,24,1598,313,30,30,Tooth.ERROR_T
50,69,1640,347,30,30,Tooth.GAP
51,70,1670,377,30,30,Tooth.TOOTH
52,25,1704,417,30,30,Tooth.TOOTH
53,71,1737,450,30,30,Tooth.ERROR_T
54,26,1774,500,30,30,Tooth.ERROR_T
55,27,1802,543,30,30,Tooth.TOOTH
56,28,1833,586,30,30,Tooth.TOOTH
57,29,1859,626,30,30,Tooth.TOOTH
58,72,1885,665,30,30,Tooth.GAP
59,30,1911,707,30,30,Tooth.TOOTH
60,31,1934,747,30,30,Tooth.TOOTH
61,73,1957,785,30,30,Tooth.TOOTH
62,32,1979,824,30,30,Tooth.TOOTH
63,33,2003,868,30,30,Tooth.TOOTH
64,34,2026,910,30,30,Tooth.TOOTH
65,74,2056,950,30,30,Tooth.GAP
66,75,2079,991,30,30,Tooth.GAP
67,35,2093,1034,30,30,Tooth.TOOTH
68,36,2106,1071,30,30,Tooth.TOOTH
69,76,2125,1108,30,30,Tooth.TOOTH
70,77,2149,1140,30,30,Tooth.TOOTH
71,37,2165,1177,30,30,Tooth.TOOTH
72,78,2185,1212,30,30,Tooth.TOOTH
73,38,2201,1254,30,30,Tooth.TOOTH
74,79,2226,1288,30,30,Tooth.TOOTH
75,39,2237,1325,30,30,Tooth.TOOTH
76,80,2254,1355,30,30,Tooth.GAP
77,81,2273,1400,30,30,Tooth.TOOTH
78,40,2283,1432,30,30,Tooth.TOOTH
79,41,2298,1468,30,30,Tooth.TOOTH
80,82,2317,1500,30,30,Tooth.TOOTH
81,83,2336,1533,30,30,Tooth.TOOTH
82,84,2350,1569,30,30,Tooth.TOOTH
83,85,2362,1601,30,30,Tooth.GAP
84,42,2379,1646,30,30,Tooth.TOOTH
85,86,2399,1676,30,30,Tooth.GAP
86,43,2416,1718,30,30,Tooth.TOOTH
87,44,2432,1761,30,30,Tooth.TOOTH
88,45,2448,1814,30,30,Tooth.TOOTH
