,x,y,w,h,type
0,25,94.45548636983777,50,50,Tooth.GAP
1,74,92.9397586036975,50,50,Tooth.TOOTH
2,119,83.6921566929104,50,50,Tooth.TOOTH
3,152,89.500794551729,50,50,Tooth.TOOTH
4,191,98.73435886610022,50,50,Tooth.TOOTH
5,250,97.09500190078896,50,50,Tooth.GAP
6,295,99.76381221174901,50,50,Tooth.TOOTH
7,344,103.23157405517254,50,50,Tooth.TOOTH
8,394,111.74829477820495,50,50,Tooth.TOOTH
9,444,114.10233951299628,50,50,Tooth.TOOTH
10,499,99.88687140570332,50,50,Tooth.TOOTH
11,551,135.49495427221382,50,50,Tooth.TOOTH
12,613,114.32417089047456,50,50,Tooth.TOOTH
13,657,113.00287991741527,50,50,Tooth.TOOTH
14,716,112.56291607756623,50,50,Tooth.TOOTH
15,762,88.5640045989018,50,50,Tooth.TOOTH
16,807,100.16854206411465,50,50,Tooth.TOOTH
17,857,111.9469403847838,50,50,Tooth.TOOTH
18,890,105.39976223018726,50,50,Tooth.TOOTH
19,949,104.37591835791996,50,50,Tooth.TOOTH
20,993,96.93482586213062,50,50,Tooth.TOOTH
21,1039,95.12065817865583,50,50,Tooth.TOOTH
22,1086,101.11290763801327,50,50,Tooth.GAP
23,1131,100.31906557499528,50,50,Tooth.TOOTH
24,1191,86.35684041462133,50,50,Tooth.TOOTH
25,1245,83.55692986078529,50,50,Tooth.GAP
26,1291,84.91389813538899,50,50,Tooth.TOOTH
27,1334,91.54521631538485,50,50,Tooth.TOOTH
28,1381,81.7430732229993,50,50,Tooth.TOOTH
29,1435,81.78539987124468,50,50,Tooth.TOOTH
30,1492,95.24683090681314,50,50,Tooth.TOOTH
31,1534,80.6664081880525,50,50,Tooth.TOOTH
32,1595,77.1586631291658,50,50,Tooth.TOOTH
33,1650,84.5800418647529,50,50,Tooth.TOOTH
34,1692,76.53592012174363,50,50,Tooth.GAP
35,1740,85.08228319253249,50,50,Tooth.TOOTH
36,1788,87.24280354630002,50,50,Tooth.GAP
37,1854,105.0034375653143,50,50,Tooth.TOOTH
38,1911,102.0418184925445,50,50,Tooth.TOOTH
39,1954,112.7951273779859,50,50,Tooth.TOOTH
40,2006,122.15843918268385,50,50,Tooth.TOOTH
41,2050,134.5709001775504,50,50,Tooth.TOOTH
42,2130,152.68995850174375,50,50,Tooth.CENTER_T
43,2195,50.186284025510524,50,50,Tooth.TOOTH
44,2257,61.69285766921909,50,50,Tooth.TOOTH
45,2312,70.24143926716101,50,50,Tooth.TOOTH
46,2367,83.26436990795253,50,50,Tooth.TOOTH
47,2430,89.57413762762576,50,50,Tooth.TOOTH
48,2488,89.11763862166634,50,50,Tooth.GAP
49,2538,101.47316747237228,50,50,Tooth.TOOTH
50,2592,106.21862837924238,50,50,Tooth.TOOTH
51,2645,111.63177023419303,50,50,Tooth.TOOTH
52,2700,117.57281484414654,50,50,Tooth.TOOTH
53,2749,115.81381362470646,50,50,Tooth.TOOTH
54,2805,114.03919425655945,50,50,Tooth.TOOTH
55,2858,112.2296588520069,50,50,Tooth.TOOTH
56,2911,109.16702084773651,50,50,Tooth.TOOTH
57,2967,108.32265075623606,50,50,Tooth.TOOTH
58,3023,108.31945902009687,50,50,Tooth.TOOTH
59,3069,100.22459281928904,50,50,Tooth.GAP
60,3110,97.13457803129828,50,50,Tooth.TOOTH
61,3166,102.48614720609366,50,50,Tooth.TOOTH
62,3206,107.34638672844949,50,50,Tooth.GAP
63,3256,90.77200547193013,50,50,Tooth.TOOTH
64,3298,101.90826033069128,50,50,Tooth.TOOTH
65,3338,105.36692480583038,50,50,Tooth.TOOTH
66,3379,104.08484930026292,50,50,Tooth.TOOTH
67,3434,110.85965540139327,50,50,Tooth.TOOTH
68,3478,96.9566122393075,50,50,Tooth.TOOTH
69,3510,97.54270120136218,50,50,Tooth.TOOTH
70,3565,93.07204169429599,50,50,Tooth.TOOTH
71,3620,79.24699078098574,50,50,Tooth.TOOTH
72,3660,92.43421252944431,50,50,Tooth.TOOTH
73,3692,101.17411551642603,50,50,Tooth.TOOTH
74,3757,91.20025673575174,50,50,Tooth.TOOTH
75,3791,100.62887932356936,50,50,Tooth.GAP
76,3844,80.48458863432876,50,50,Tooth.TOOTH
77,3891,100.35605877621202,50,50,Tooth.TOOTH
78,3924,99.37140687701184,50,50,Tooth.TOOTH
79,3987,97.15319310226712,50,50,Tooth.TOOTH
80,4029,105.34671668935445,50,50,Tooth.GAP
81,4082,96.73161231297877,50,50,Tooth.TOOTH
82,4123,101.55256410988352,50,50,Tooth.TOOTH
83,4173,99.42028344829842,50,50,Tooth.TOOTH
84,4223,99.64742108598494,50,50,Tooth.TOOTH
85,4271,100.85623224731003,50,50,Tooth.GAP
86,4322,114.2930994167483,50,50,Tooth.TOOTH
87,4370,99.15840225366,50,50,Tooth.TOOTH
88,4421,104.76757484249953,50,50,Tooth.GAP
