,x,y,w,h,type
0,14,88.5123567502453,50,50,Tooth.TOOTH
1,66,90.74544413328232,50,50,Tooth.TOOTH
2,111,96.33051685031957,50,50,Tooth.TOOTH
3,167,94.54235796198088,50,50,Tooth.TOOTH
4,203,100.79578159176724,50,50,Tooth.GAP
5,264,101.790722812177,50,50,Tooth.TOOTH
6,315,103.37236779774453,50,50,Tooth.TOOTH
7,352,106.63978056031848,50,50,Tooth.TOOTH
8,411,103.46269954322482,50,50,Tooth.TOOTH
9,450,106.78363542832763,50,50,Tooth.TOOTH
10,505,107.13390393782507,50,50,Tooth.TOOTH
11,548,109.25887189797064,50,50,Tooth.TOOTH
12,603,107.07536839092965,50,50,Tooth.TOOTH
13,654,114.09219705694397,50,50,Tooth.TOOTH
14,701,100.04919163790973,50,50,Tooth.TOOTH
15,731,102.88568706931697,50,50,Tooth.TOOTH
16,789,103.70916568399674,50,50,Tooth.TOOTH
17,834,95.80886662278022,50,50,Tooth.TOOTH
18,876,105.4920834910491,50,50,Tooth.TOOTH
19,929,105.38123217602498,50,50,Tooth.TOOTH
20,973,97.91987578683649,50,50,Tooth.TOOTH
21,1020,100.18235435722518,50,50,Tooth.TOOTH
22,1068,97.78760834449997,50,50,Tooth.GAP
23,1115,101.24775208676226,50,50,Tooth.TOOTH
24,1161,97.15482223183918,50,50,Tooth.TOOTH
25,1211,96.86679114902299,50,50,Tooth.TOOTH
26,1261,96.84446416772505,50,50,Tooth.TOOTH
27,1311,95.29235949934743,50,50,Tooth.TOOTH
28,1361,84.10922544794295,50,50,Tooth.TOOTH
29,1418,86.47079613552519,50,50,Tooth.TOOTH
30,1488,92.79167618434988,50,50,Tooth.TOOTH
31,1526,88.75967170922146,50,50,Tooth.TOOTH
32,1570,87.35706501637846,50,50,Tooth.TOOTH
33,1624,81.9340625199421,50,50,Tooth.TOOTH
34,1679,83.32273856305338,50,50,Tooth.TOOTH
35,1729,85.93004000301326,50,50,Tooth.TOOTH
36,1790,95.01369209088966,50,50,Tooth.GAP
37,1839,98.71344326726035,50,50,Tooth.TOOTH
38,1890,95.13623167975008,50,50,Tooth.TOOTH
39,1960,108.02244510010489,50,50,Tooth.TOOTH
40,2015,104.6494063439372,50,50,Tooth.TOOTH
41,2049,110.81734434152038,50,50,Tooth.TOOTH
42,2079,120.36668012142842,50,50,Tooth.GAP
43,2121,120.40142544898856,50,50,Tooth.CENTER_T
44,2176,129.28033680800763,50,50,Tooth.GAP
45,2227,64.6692706335782,50,50,Tooth.TOOTH
46,2280,77.66505871477275,50,50,Tooth.TOOTH
47,2337,78.5490120646292,50,50,Tooth.TOOTH
48,2392,82.93793803290578,50,50,Tooth.TOOTH
49,2438,92.38913613446452,50,50,Tooth.TOOTH
50,2493,92.70440554914254,50,50,Tooth.TOOTH
51,2558,100.1518978753335,50,50,Tooth.GAP
52,2616,103.81907953422045,50,50,Tooth.TOOTH
53,2672,109.86773683512921,50,50,Tooth.TOOTH
54,2723,109.69826997255997,50,50,Tooth.TOOTH
55,2771,110.40165321153765,50,50,Tooth.TOOTH
56,2825,113.32710820997345,50,50,Tooth.TOOTH
57,2877,109.57422296448058,50,50,Tooth.TOOTH
58,2934,109.2906894954784,50,50,Tooth.TOOTH
59,2989,105.9311833115331,50,50,Tooth.TOOTH
60,3042,104.04615133871197,50,50,Tooth.TOOTH
61,3094,105.35767501873154,50,50,Tooth.TOOTH
62,3144,109.45949955827237,50,50,Tooth.TOOTH
63,3176,108.91168759008458,50,50,Tooth.TOOTH
64,3231,95.2896710110586,50,50,Tooth.TOOTH
65,3275,92.7297771067532,50,50,Tooth.GAP
66,3333,94.5150212551124,50,50,Tooth.TOOTH
67,3388,108.50600667273659,50,50,Tooth.TOOTH
68,3434,106.30527695296976,50,50,Tooth.TOOTH
69,3496,95.40006422973205,50,50,Tooth.TOOTH
70,3538,91.13664615793378,50,50,Tooth.TOOTH
71,3592,91.55796569677368,50,50,Tooth.TOOTH
72,3638,92.87957482945353,50,50,Tooth.TOOTH
73,3688,91.50637783248413,50,50,Tooth.TOOTH
74,3732,91.8893755621387,50,50,Tooth.TOOTH
75,3775,93.78806451804066,50,50,Tooth.TOOTH
76,3822,96.5369626370312,50,50,Tooth.TOOTH
77,3877,112.15700098411465,50,50,Tooth.GAP
78,3910,104.95336592123412,50,50,Tooth.TOOTH
79,3963,98.37173217982975,50,50,Tooth.TOOTH
80,4008,92.80108221321741,50,50,Tooth.TOOTH
81,4059,96.84353884662221,50,50,Tooth.TOOTH
82,4108,103.11981144233259,50,50,Tooth.GAP
83,4150,99.50659947309552,50,50,Tooth.CENTER_T
84,4195,99.93484126601899,50,50,Tooth.TOOTH
85,4249,102.44099912438669,50,50,Tooth.TOOTH
86,4299,108.96849034252206,50,50,Tooth.TOOTH
