,x,y,w,h,type
0,65,95.07977754983914,50,50,Tooth.TOOTH
1,105,93.87819789938402,50,50,Tooth.TOOTH
2,162,93.88244828122154,50,50,Tooth.TOOTH
3,218,98.50505473423439,50,50,Tooth.TOOTH
4,260,97.27837261127024,50,50,Tooth.TOOTH
5,289,97.55060349707449,50,50,Tooth.TOOTH
6,318,92.39588984351295,50,50,Tooth.TOOTH
7,351,93.08720365993904,50,50,Tooth.TOOTH
8,399,99.90545625701165,50,50,Tooth.TOOTH
9,453,92.79050494584862,50,50,Tooth.TOOTH
10,496,110.88917584509699,50,50,Tooth.TOOTH
11,545,110.58868031783729,50,50,Tooth.TOOTH
12,590,113.7726251976074,50,50,Tooth.TOOTH
13,632,107.47676204131001,50,50,Tooth.TOOTH
14,688,112.31578227377655,50,50,Tooth.TOOTH
15,735,110.16968453580381,50,50,Tooth.TOOTH
16,779,108.57756502345359,50,50,Tooth.TOOTH
17,866,108.19807703677098,50,50,Tooth.TOOTH
18,913,109.34303743590253,50,50,Tooth.TOOTH
19,958,101.17450676133542,50,50,Tooth.TOOTH
20,1008,106.024475856444,50,50,Tooth.TOOTH
21,1057,102.42798329919808,50,50,Tooth.TOOTH
22,1103,108.25918334046689,50,50,Tooth.TOOTH
23,1146,107.400621951854,50,50,Tooth.TOOTH
24,1200,106.10309521865362,50,50,Tooth.TOOTH
25,1245,101.46700712046898,50,50,Tooth.TOOTH
26,1287,89.24918442793044,50,50,Tooth.TOOTH
27,1345,96.42290810140193,50,50,Tooth.TOOTH
28,1388,81.53437091913734,50,50,Tooth.GAP
29,1448,91.77249277969197,50,50,Tooth.TOOTH
30,1503,89.14411704292095,50,50,Tooth.TOOTH
31,1559,73.91704478331948,50,50,Tooth.GAP
32,1603,77.68000662290524,50,50,Tooth.TOOTH
33,1654,77.64447010548793,50,50,Tooth.TOOTH
34,1686,71.84330020423653,50,50,Tooth.GAP
35,1761,77.9921542702034,50,50,Tooth.TOOTH
36,1821,83.72735836992592,50,50,Tooth.TOOTH
37,1868,90.58843066975186,50,50,Tooth.TOOTH
38,1917,84.26826032045437,50,50,Tooth.TOOTH
39,1963,100.88329159056124,50,50,Tooth.GAP
40,2014,106.75898983969876,50,50,Tooth.TOOTH
41,2076,114.03249618663712,50,50,Tooth.TOOTH
42,2138,120.72472594793896,50,50,Tooth.TOOTH
43,2193,145.0950875529658,50,50,Tooth.CENTER_T
44,2252,144.22895909962827,50,50,Tooth.TOOTH
45,2317,55.040846897964464,50,50,Tooth.TOOTH
46,2368,69.29452330463207,50,50,Tooth.TOOTH
47,2424,80.23792417568131,50,50,Tooth.TOOTH
48,2475,91.69199024036041,50,50,Tooth.TOOTH
49,2545,90.2728403580505,50,50,Tooth.TOOTH
50,2600,97.62568436651554,50,50,Tooth.TOOTH
51,2665,95.17286021031013,50,50,Tooth.TOOTH
52,2717,107.63383624166143,50,50,Tooth.TOOTH
53,2769,105.88271152322031,50,50,Tooth.TOOTH
54,2817,97.41223400806533,50,50,Tooth.GAP
55,2875,113.87543152916797,50,50,Tooth.TOOTH
56,2926,115.69796324518079,50,50,Tooth.TOOTH
57,2980,108.48207146757957,50,50,Tooth.GAP
58,3040,107.02875185401761,50,50,Tooth.TOOTH
59,3094,105.32111593668199,50,50,Tooth.TOOTH
60,3158,93.88709917374082,50,50,Tooth.GAP
61,3192,98.5311775279128,50,50,Tooth.TOOTH
62,3252,96.82551950777034,50,50,Tooth.TOOTH
63,3276,102.0979024269216,50,50,Tooth.TOOTH
64,3335,96.02431998597693,50,50,Tooth.TOOTH
65,3391,110.30584180365074,50,50,Tooth.TOOTH
66,3431,96.88990483062176,50,50,Tooth.TOOTH
67,3474,96.65372076335639,50,50,Tooth.TOOTH
68,3502,100.52058658779958,50,50,Tooth.TOOTH
69,3556,99.83144084143733,50,50,Tooth.TOOTH
70,3607,108.42238562883922,50,50,Tooth.TOOTH
71,3655,105.40500926272112,50,50,Tooth.TOOTH
72,3703,104.43447739662813,50,50,Tooth.TOOTH
73,3752,109.07423084985997,50,50,Tooth.TOOTH
74,3796,95.92872330389432,50,50,Tooth.TOOTH
75,3843,107.19911854046659,50,50,Tooth.TOOTH
76,3891,90.02076161324723,50,50,Tooth.TOOTH
77,3929,101.55094084268758,50,50,Tooth.TOOTH
78,3988,83.59693317047633,50,50,Tooth.TOOTH
79,4018,77.78347822814727,50,50,Tooth.TOOTH
80,4074,92.52054719037464,50,50,Tooth.TOOTH
81,4120,89.52478247293686,50,50,Tooth.GAP
82,4169,109.63468420873804,50,50,Tooth.TOOTH
83,4226,107.03512237755491,50,50,Tooth.TOOTH
84,4263,99.84183926167984,50,50,Tooth.TOOTH
85,4306,100.22778904275188,50,50,Tooth.TOOTH
86,4351,100.4637660919212,50,50,Tooth.GAP
87,4408,111.40326008557805,50,50,Tooth.TOOTH
88,4461,105.6409847722868,50,50,Tooth.TOOTH
89,4504,101.96890953610746,50,50,Tooth.TOOTH
90,4560,93.98421269704434,50,50,Tooth.TOOTH
