,x,y,w,h,type
0,75,83.94530791075033,50,50,Tooth.TOOTH
1,131,85.89829449887817,50,50,Tooth.GAP
2,261,105.87871105111492,50,50,Tooth.TOOTH
3,191,124.62756363183202,50,50,Tooth.TOOTH
4,227,102.22292118337243,50,50,Tooth.TOOTH
5,303,103.22853957115065,50,50,Tooth.TOOTH
6,343,89.21762349191242,50,50,Tooth.TOOTH
7,391,105.13001862445856,50,50,Tooth.TOOTH
8,440,99.84071671780457,50,50,Tooth.TOOTH
9,491,103.79929040447651,50,50,Tooth.TOOTH
10,533,103.90925911635429,50,50,Tooth.TOOTH
11,579,108.57255761885511,50,50,Tooth.TOOTH
12,622,97.30246964535776,50,50,Tooth.GAP
13,678,109.46209606788742,50,50,Tooth.TOOTH
14,723,109.36425514540888,50,50,Tooth.TOOTH
15,770,109.72146741534833,50,50,Tooth.TOOTH
16,820,108.84623282389134,50,50,Tooth.TOOTH
17,872,92.69009845911197,50,50,Tooth.TOOTH
18,925,95.932755929395,50,50,Tooth.TOOTH
19,977,90.79460301641839,50,50,Tooth.TOOTH
20,1026,86.6056666392879,50,50,Tooth.GAP
21,1085,87.17718964495069,50,50,Tooth.TOOTH
22,1137,85.53713627880909,50,50,Tooth.TOOTH
23,1184,89.64152250457579,50,50,Tooth.GAP
24,1238,86.30370495406954,50,50,Tooth.TOOTH
25,1292,85.3806114354152,50,50,Tooth.TOOTH
26,1339,83.33831335869583,50,50,Tooth.GAP
27,1385,89.83892145726415,50,50,Tooth.TOOTH
28,1442,91.6928144308583,50,50,Tooth.TOOTH
29,1493,100.82796715340932,50,50,Tooth.TOOTH
30,1555,101.79536672945267,50,50,Tooth.TOOTH
31,1612,106.75844910114097,50,50,Tooth.GAP
32,1664,116.058210358725,50,50,Tooth.TOOTH
33,1718,128.90510103507154,50,50,Tooth.GAP
34,1789,140.83985122130323,50,50,Tooth.TOOTH
35,1846,134.80500495570163,50,50,Tooth.CENTER_G
36,1896,123.30974683154989,50,50,Tooth.TOOTH
37,1959,109.26646602042074,50,50,Tooth.TOOTH
38,2007,104.4269315320469,50,50,Tooth.TOOTH
39,2063,98.53989895899574,50,50,Tooth.TOOTH
40,2115,94.17217949006296,50,50,Tooth.TOOTH
41,2175,90.70122749814412,50,50,Tooth.TOOTH
42,2230,86.78356477017589,50,50,Tooth.GAP
43,2283,86.45100137630183,50,50,Tooth.TOOTH
44,2336,79.83551551418205,50,50,Tooth.TOOTH
45,2393,88.24291446420011,50,50,Tooth.GAP
46,2442,80.8956576226116,50,50,Tooth.TOOTH
47,2496,83.8315158817875,50,50,Tooth.TOOTH
48,2547,104.0194317058058,50,50,Tooth.GAP
49,2598,94.65420124234213,50,50,Tooth.TOOTH
50,2657,84.87604421325231,50,50,Tooth.TOOTH
51,2709,105.22613908660355,50,50,Tooth.TOOTH
52,2758,102.30967304654479,50,50,Tooth.TOOTH
53,2801,101.80629832189322,50,50,Tooth.TOOTH
54,2848,112.88950823924728,50,50,Tooth.TOOTH
55,2894,107.72419846254147,50,50,Tooth.TOOTH
56,2941,117.38892632626649,50,50,Tooth.GAP
57,2990,98.10524149228787,50,50,Tooth.TOOTH
58,3073,123.60255588370183,50,50,Tooth.TOOTH
59,3027,100.75148333176037,50,50,Tooth.GAP
60,3095,112.71970809479669,50,50,Tooth.GAP
61,3164,96.71841279423602,50,50,Tooth.TOOTH
62,3215,111.5576229500866,50,50,Tooth.TOOTH
63,3263,109.47897005751352,50,50,Tooth.TOOTH
64,3309,105.75575707989225,50,50,Tooth.TOOTH
65,3359,88.36018182357154,50,50,Tooth.TOOTH
66,3382,97.67565681547704,50,50,Tooth.TOOTH
67,3449,83.71207318075074,50,50,Tooth.TOOTH
68,3493,105.01335226738864,50,50,Tooth.TOOTH
69,3535,104.24050076048353,50,50,Tooth.GAP
70,3582,103.18786842978355,50,50,Tooth.TOOTH
71,3636,98.17788882225297,50,50,Tooth.TOOTH
72,3667,94.98505695956116,50,50,Tooth.TOOTH
73,3727,86.20455427214114,50,50,Tooth.TOOTH
