,x,y,gradient,smoothness,gradientEven,smoothnessEven
0,246.5,1758.5,-2.4444444444444446,-0.01066468253968199,-44.0,-0.19196428571427582
1,264.5,1714.5,-2.6364087301587205,-0.048374766573296535,-41.5,-0.6399159663865595
2,278.5,1675.5,-3.7242763772175635,-0.013655214264354898,-37.75,-0.43669759570495437
3,287.0,1639.0,-3.509803921568629,0.04947075493424116,-34.75,0.9397955673497478
4,304.0,1606.0,-1.844685242518068,0.05576580219291011,-33.0,0.9144570986289242
5,323.0,1573.0,-1.6808897243107808,-0.012068513734843835,-33.5,-0.284926759923394
6,344.0,1539.0,-2.414538762364856,-0.02535200102324417,-36.75,-0.49636425465372724
7,357.5,1499.5,-2.6736182336182353,0.005620522258203295,-35.0,0.049174143087185485
8,370.0,1469.0,-2.316190476190485,0.02606009092830803,-34.0,0.37569658592914834
9,387.5,1431.5,-1.9222250617599386,0.00733861167401989,-36.5,0.07547158922528041
10,409.0,1396.0,-2.165247297739924,-1.2860406325976292e-05,-35.25,-0.07013746912002983
11,423.0,1361.0,-2.0624999999999982,-0.1862308613472307,-34.5,-10.007449880541806
12,455.0,1327.0,-22.180147058823536,0.8458196215549236,-40.5,-9.1208479020979
13,457.0,1280.0,-20.304195804195796,1.0415100286423868,-38.5,9.798196425034662
14,468.0,1250.0,-2.583754208754211,0.9658934429767758,-34.0,9.081264568764563
15,484.0,1212.0,-2.1416666666666693,0.029200520219823542,-37.5,0.5326745837339084
16,504.0,1175.0,-1.5184050412863943,-0.0005803636100245868,-35.5,-0.9067307692307747
17,543.0,1141.0,-3.9551282051282186,-0.02860264147340391,-38.0,-1.3118930504523787
18,552.0,1099.0,-4.142191142191152,0.029342374796920645,-43.0,0.5678321678321723
19,565.0,1055.0,-2.819463869463874,0.07746975246975273,-41.5,1.0625457875457904
20,585.0,1016.0,-2.017099567099571,0.025363609454518606,-42.5,0.5016511266511277
21,607.0,970.0,-1.8161616161616188,0.002657784574780629,-43.25,0.025711411580976673
22,634.5,929.5,-1.9656767439376175,-0.00784347049169172,-41.5,-0.16228501228501102
23,653.0,887.0,-2.140731640731641,0.0035513637193256564,-42.75,0.12177200217393302
24,675.0,844.0,-1.7221327395897514,0.008504509127569101,-41.75,0.1362370201042964
25,703.5,803.5,-1.868257600523048,-0.004156879891977411,-39.0,-0.10422185075650336
26,721.0,766.0,-1.9305764411027582,0.0026293231170986496,-42.25,0.1674621335948574
27,751.0,719.0,-1.5333333333333332,-0.0061339111668058735,-46.0,-0.18401733500417627
28,781.0,674.0,-2.2986111111111107,-0.0056945581945581775,-47.5,-0.32689052689052644
29,799.0,624.0,-2.187114387114386,0.012703093409615167,-43.0,0.538271967619794
30,836.0,588.0,-1.2220671758715227,0.010604336691293181,-41.0,0.43801065676065587
31,868.0,542.0,-1.3110930735930744,-0.0031617889121552476,-48.5,-0.12766808152368192
32,913.0,491.0,-1.4774033389188865,0.0036840599369438246,-42.25,-0.010933748559676104
33,933.5,457.5,-1.3329605707124266,0.007254132030162921,-31.0,0.2033976642347719
34,968.0,429.0,-1.0706080104493427,0.002456811934959037,-34.25,0.09756333892503521
35,999.0,389.0,-1.1378338928623561,0.0034764474556556214,-36.5,0.130739054244279
36,1033.0,356.0,-0.8091299019607847,0.001350185959412751,-26.5,0.07451918732753748
37,1063.0,336.0,-0.9887955182072812,-0.0037297107169566752,-22.75,-0.11239006844053323
38,1084.0,310.5,-1.0339100388418512,0.0019899821801831093,-27.25,0.21683541682565188
39,1128.5,281.5,-0.5551246845559774,0.006870769019574074,-25.75,0.3014579567187594
40,1179.0,259.0,-0.43099412540433235,0.0016264033410108786,-20.25,0.08180840379336729
41,1222.0,241.0,-0.39150787696924283,0.002433100465511883,-18.0,0.1246059735932552
42,1272.0,223.0,-0.18178217821782194,0.003637602048500334,-9.0,0.1831364224034735
43,1323.0,223.0,-0.025235032162295834,0.0015237214612268983,-1.0,0.08301161924144385
44,1366.0,221.0,-0.015758939734934252,0.0013059192400408349,-0.5,0.0689425678409823
45,1416.0,222.0,0.11265010351966875,0.002185683664907363,4.5,0.10335662797909806
46,1458.0,230.0,0.19095431622326187,0.0024281532101712066,8.5,0.11103944167489788
47,1505.0,239.0,0.3347289868694645,0.0027189898174663036,12.5,0.11614086199766427
48,1541.0,255.0,0.4232360402185904,0.002376168145551185,20.25,0.11508435692750396
49,1604.5,279.5,0.5648977007244724,0.00403549418066903,30.75,0.214176068781037
50,1656.5,316.5,0.8515881777806644,0.0030525040525678903,44.0,0.1591915565736053
51,1708.0,367.5,0.883280813871683,0.004023278961191416,39.5,0.1246288379441225
52,1742.5,395.5,1.1008458536689094,0.004570260636759322,29.25,0.1485890134187282
53,1766.0,426.0,1.1804588407091394,0.0011094752591664734,35.25,-0.018935253086749704
54,1807.0,466.0,1.06297534749541,0.0007189648599531424,37.5,-0.005590185261705294
55,1838.0,501.0,1.1692784701857288,0.012671614974489119,37.5,0.4245729323128984
56,1871.0,541.0,1.9121212121212068,0.011390432336952014,33.0,0.41550224764624044
57,1883.0,567.0,2.0002829654782097,-0.003437827475000023,29.5,-0.15079744816586693
58,1902.0,600.0,1.610526315789473,-0.008847555315707117,36.75,-0.07159625206660536
59,1930.5,640.5,1.857090461344999,0.006533946224345777,42.5,0.17464363869183952
60,1951.0,685.0,1.959813593173152,0.0014254447615755853,44.25,0.010776317344699748
61,1977.0,729.0,1.8786430960343985,0.00599752161771111,45.5,0.12115925692512874
62,2000.0,776.0,2.2021321070234094,-0.0019397282198573562,42.0,0.05715833704027151
63,2016.0,813.0,1.9929597701149415,-0.005538727619598907,39.0,0.013119500769978032
64,2045.0,854.0,2.2283711085633655,-0.0011061402689657995,43.5,0.062343644354294625
65,2062.0,900.0,2.1176470588235308,0.001985607263340093,38.75,0.13249376260636225
66,2087.5,931.5,2.49335863377609,0.009358088300261108,41.0,0.23505721350123476
67,2103.0,982.0,2.5877614858260003,-0.011707133684363179,43.25,-0.3594498796586052
68,2125.0,1018.0,1.7744588744588796,-0.018077962478449415,37.0,-0.4157005846658919
69,2145.0,1056.0,1.7563603164942165,0.011076401219741776,39.75,0.3480602465066944
70,2171.5,1097.5,2.4705793674722685,0.009259445431290106,42.25,0.35405581435892053
71,2186.0,1140.5,2.4644719452120576,-0.008777626642647335,39.5,-0.21412051012793754
72,2206.5,1176.5,2.0423383472163934,0.0023706159955107914,36.75,-0.039032624230269874
73,2223.0,1214.0,2.386406696751518,0.06358501665482302,56.25,2.1830453857787724
74,2252.0,1289.0,6.408429118773938,-0.04775460809943677,14.0,1.9655268103543992
75,2243.0,1242.0,6.317460317460316,0.06404266687517807,16.5,-1.7815955117679252
76,2273.0,1322.0,2.845238095238088,-0.058471620971620966,60.5,-1.9583333333333357
77,2287.0,1363.0,2.400793650793645,0.009052579365079527,36.0,0.33134920634920917
78,2305.0,1394.0,3.507936507936506,0.05251223296336144,38.0,0.7911445279866403
79,2315.0,1439.0,3.9830827067669254,0.05407864900346163,58.0,1.2519841269841265
80,2343.0,1510.0,6.011904761904759,-0.02188506981739824,17.5,1.0084586466165302
81,2336.0,1474.0,5.999999999999986,0.07234047465140109,18.0,-1.4715309200603315
82,2357.0,1546.0,3.0688429217840962,-0.0808075091078607,54.5,-1.7543424317617742
83,2370.0,1583.0,2.4913151364764374,-0.026835868422451052,36.5,-0.3110963988573161
84,2388.0,1619.0,2.446650124069464,0.0029713191111164494,36.0,0.02257850603234246
85,2401.0,1655.0,2.5364721485411224,0.006631299734748658,36.0,0.09522332506204023
86,2417.0,1691.0,2.6370967741935445,0.004088792186678611,40.5,0.06550776809397263
87,2432.0,1736.0,2.6674876847290676,-0.01048784363578567,39.0,-0.13997695852534364
88,2446.0,1769.0,2.357142857142857,-0.022167487684729315,33.0,-0.3103448275862104
