,x,y,gradient,smoothness,gradientEven,smoothnessEven
0,172.0,1867.5,-2.6,-0.008641975308642783,-39.0,-0.12962962962964175
1,187.0,1828.5,-2.729629629629642,0.0066523368606700994,-36.5,0.04851190476190159
2,199.0,1794.5,-2.502976190476197,-0.0011035646452309117,-33.5,-0.10874287749287248
3,215.0,1761.5,-2.947115384615387,-0.018072872640181065,-34.0,-0.28216575091575535
4,225.0,1726.5,-3.0673076923077076,0.008100873485488366,-36.5,0.2622481684981679
5,241.0,1688.5,-2.422619047619051,0.013064713064713546,-36.25,0.2470238095238173
6,255.0,1654.0,-2.573260073260073,-0.04179154179154218,-33.25,-0.48566017316017707
7,267.0,1622.0,-3.393939393939405,-0.03005328005327987,-36.0,-0.4008699633699635
8,277.0,1582.0,-3.375,0.029614026324553386,-39.0,0.6011990202779742
9,293.0,1544.0,-2.1915413533834567,0.020751310093415576,-37.75,0.18853668261563428
10,312.0,1506.5,-2.9979266347687314,-0.01389515455305032,-38.5,-0.38871895648212096
11,323.0,1467.0,-2.9689792663476986,-0.0037162350320251863,-37.75,-0.12499240525556132
12,342.0,1431.0,-3.247911445279854,-0.008366841627076155,-35.5,-0.1636585149742995
13,351.0,1396.0,-3.2962962962962976,0.017468178286890713,-36.5,0.5442180902707143
14,369.0,1358.0,-2.1594752647384254,0.02804907009111201,-40.0,0.48282493019334893
15,388.0,1316.0,-2.3306464359095997,-0.0021913805697588856,-43.0,-0.04717875770507263
16,406.0,1272.0,-2.2538327801485707,-0.0024110678449224057,-41.5,-0.05146876199507133
17,425.0,1233.0,-2.4335839598997424,-0.005119149283909025,-38.5,-0.10331694885470455
18,439.0,1195.0,-2.46046667785798,0.0024786345598980172,-42.5,0.09816938068040315
19,462.0,1148.0,-2.237245198538936,0.005128606401140837,-45.0,0.12553248422813645
20,480.0,1105.0,-2.209401709401707,0.003746604913094649,-42.5,0.080207965123126
21,501.0,1063.0,-2.076829268292684,0.0018897312175121875,-42.5,0.043057416837902096
22,521.0,1020.0,-2.1232868757259027,-0.0009284355558570115,-43.5,-0.017603622958869636
23,542.0,976.0,-2.1120365142104234,0.0027279394181447814,-46.5,0.06460786474042024
24,565.0,927.0,-1.9940711462450622,0.006337442750486116,-45.0,0.14141022021456529
25,587.0,886.0,-1.8292160737812928,0.0081267410504966,-42.0,0.1882392768262342
26,611.0,843.0,-1.6175925925925938,0.003090839117637103,-42.5,0.044796716135930836
27,641.0,801.0,-1.7396226415094311,-0.0038129542522809395,-44.0,-0.1026182695300335
28,664.0,755.0,-1.8228291316526608,0.002183450517935729,-45.5,0.08783639300340695
29,692.0,710.0,-1.5639498555026172,0.006294503471724808,-46.0,0.1763599999460541
30,723.0,663.0,-1.4701091317605526,0.007277532781052193,-49.0,0.2667632875396686
31,759.0,612.0,-1.03042328042328,0.006904043696352009,-35.5,0.25928931230634467
32,786.0,592.0,-0.9515305071478632,-0.0013735193933285678,-28.5,-0.05828669126778152
33,817.0,555.0,-1.146996662958843,0.0009887327402431853,-34.5,0.015544383616753255
34,846.0,523.0,-0.9204417399143567,0.005937866484757366,-28.0,0.1768630139959244
35,880.0,499.0,-0.7932706349669942,0.0011374368863653166,-20.0,0.06057292065247788
36,899.0,483.0,-0.799295898609401,-0.00018652681771630462,-24.0,-3.081831307394367e-05
37,945.0,451.0,-0.7933322715931421,0.0005380915207835197,-36.0,0.024079156386689782
38,990.0,411.0,-0.7511375858360214,0.004140278622163127,-31.0,0.132617940489826
39,1024.0,389.0,-0.5280963906134901,0.006561624089078937,-20.0,0.28218600747915046
40,1076.0,371.0,-0.1867655708777205,0.004261867618299081,-9.5,0.2209041300696566
41,1131.0,370.0,-0.08628813047417694,0.0005713409503734681,-3.5,0.041418373881425774
42,1174.0,364.0,-0.10392882311486895,0.001033174777695051,-4.5,0.048413673080225816
43,1219.0,361.0,0.010539215686274694,0.0024364282358468247,1.0,0.11626179717834906
44,1270.0,366.0,0.12859477124182916,0.0023945644072899236,6.0,0.11448874091005679
45,1315.0,373.0,0.23951669750638827,0.0028486627050150442,12.25,0.14105517848164917
46,1367.0,390.5,0.4107051282051275,0.002989787364923011,20.25,0.150652052249312
47,1415.0,413.5,0.5408208020050123,0.002595752297797339,29.0,0.1351450538998109
48,1472.0,448.5,0.6809952360047493,0.004114853589843346,26.75,0.13339804545299994
49,1498.0,467.0,0.8076168929110121,0.006171067342932025,20.5,0.1560862329293018
50,1523.0,489.5,0.9931677018633529,0.003538347625415241,22.5,0.09567395520080701
51,1544.0,512.0,0.9989648033126262,-0.0003249779389902759,31.25,-0.03787172971955499
52,1592.0,552.0,0.9174242424242429,0.0033064274603306736,39.75,0.10877808785417731
53,1632.0,591.5,1.2165209790209808,0.003308447047100614,37.5,0.15733037185261622
54,1658.0,627.0,1.2320849861294754,0.0029821828009216483,39.5,0.1566530808361195
55,1701.0,670.5,1.5298271406932198,0.0007479860370829608,49.0,0.09931889403832095
56,1730.0,725.0,1.4307227742061173,-0.005108256048036962,41.75,-0.15241357034661007
57,1760.0,754.0,1.2249999999999996,0.0022935093187869057,36.75,0.06880527956360716
58,1790.0,798.5,1.5683333333333316,0.00538052232387206,38.5,0.18504574243490435
59,1810.0,831.0,1.5950914848698083,0.0019501775631883649,38.75,0.054529626897783956
60,1839.0,876.0,1.6773925871288995,-0.002662594818491709,42.0,-0.03403924892841115
61,1861.0,915.0,1.527012987012986,-0.0061006974394399,36.5,-0.14750785237600716
62,1889.0,949.0,1.3823768823768852,0.010055250707424624,37.0,0.2421373192025369
63,1915.0,989.0,2.01128762541806,0.015297825676934787,43.75,0.39904094324825756
64,1935.0,1036.5,2.1804587688734003,-0.002705058285652158,44.5,-0.06689640070074887
65,1956.0,1078.0,1.877494824016562,-0.009022156282864381,42.75,-0.18383186890874903
66,1981.0,1122.0,1.8127950310559022,-0.0075600588601630395,41.5,-0.15558414670215903
67,2002.0,1161.0,1.566326530612244,0.007402078843959933,36.0,0.3376501035196693
68,2030.0,1194.0,2.488095238095241,0.01389185258703289,38.5,0.49152771746996926
69,2044.0,1238.0,2.5493819655521825,-0.012068660571215015,40.25,-0.4355369807497471
70,2067.5,1274.5,1.6170212765957466,-0.003747871262583982,38.0,-0.08807497467072345
71,2091.0,1314.0,2.3732320162107357,0.02358269040693589,39.25,0.5073350103063934
72,2105.0,1353.0,2.6316912972085333,-0.005839938708610645,38.0,-0.10984833133769101
73,2120.0,1390.0,2.1535353535353536,-0.02736194201711424,34.5,-0.4365721443307624
74,2138.0,1422.0,1.7585470085470085,0.0026196465200472516,38.5,0.29780811508751626
75,2164.0,1467.0,2.749151583710386,0.007316823411115059,34.75,0.4866823780794327
76,2172.0,1491.5,2.731911764705874,-0.010649698340873606,29.5,-0.25257824283558605
77,2189.0,1526.0,2.243995098039214,-0.021575071000622253,35.5,-0.3586146125116674
78,2204.0,1562.5,2.014682539682539,-0.009185091078473297,33.25,-0.12139426716632329
79,2225.0,1592.5,2.0012065637065675,0.021691528588080225,34.5,0.30292066649825244
80,2241.0,1631.5,2.620523872679044,0.0041144627351521745,37.5,0.15370907245906906
81,2254.0,1667.5,2.3086247086247056,-0.02138571836847708,34.0,-0.32970638078396775
82,2274.0,1699.5,1.9611111111111086,-0.0017766275119217717,34.0,-0.08813588372412084
83,2290.0,1735.5,2.132352941176464,0.010762032085561181,36.0,0.18308080808080263
84,2308.0,1771.5,2.327272727272714,-0.0018270944741530237,37.5,0.004656862745100909
85,2323.0,1810.5,2.1416666666666657,-0.011639903306569561,35.25,-0.20423465423465004
86,2344.0,1842.0,1.9188034188034138,0.005840455840455894,36.25,0.06805555555555598
87,2362.0,1883.0,2.2777777777777777,0.019943019943020217,41.0,0.3589743589743639
