,Unnamed: 0,x,y,w,h,type
0,0,92,1821,53,48,Tooth.TOOTH
1,1,110,1770,49,43,Tooth.TOOTH
2,2,125,1738,30,30,Tooth.GAP
3,3,143,1689,64,44,Tooth.TOOTH
4,4,156,1649,68,44,Tooth.TOOTH
5,5,182,1573,68,44,Tooth.TOOTH
6,6,186,1610,30,30,Tooth.TOOTH
7,7,210,1546,30,30,Tooth.TOOTH
8,8,215,1502,30,30,Tooth.TOOTH
9,9,236,1459,30,30,Tooth.TOOTH
10,10,249,1426,30,30,Tooth.TOOTH
11,11,252,1396,30,30,Tooth.TOOTH
12,12,272,1349,38,60,Tooth.TOOTH
13,13,298,1302,68,44,Tooth.TOOTH
14,14,317,1258,30,30,Tooth.TOOTH
15,15,339,1216,30,30,Tooth.TOOTH
16,16,354,1175,68,44,Tooth.TOOTH
17,17,368,1118,30,30,Tooth.GAP
18,18,381,1080,48,40,Tooth.TOOTH
19,19,406,1043,30,30,Tooth.GAP
20,20,428,991,48,40,Tooth.TOOTH
21,21,457,938,30,30,Tooth.GAP
22,22,467,886,48,40,Tooth.TOOTH
23,23,499,837,49,43,Tooth.TOOTH
24,24,524,784,49,43,Tooth.TOOTH
25,25,542,742,49,43,Tooth.TOOTH
26,26,566,693,49,43,Tooth.TOOTH
27,27,591,665,30,30,Tooth.GAP
28,28,612,601,38,60,Tooth.TOOTH
29,29,648,558,30,30,Tooth.TOOTH
30,30,668,505,38,60,Tooth.TOOTH
31,31,691,468,48,40,Tooth.TOOTH
32,32,725,426,30,30,Tooth.TOOTH
33,33,760,392,30,30,Tooth.TOOTH
34,34,805,346,30,30,Tooth.TOOTH
35,35,842,313,30,30,Tooth.GAP
36,36,862,268,38,60,Tooth.TOOTH
37,37,906,223,49,43,Tooth.TOOTH
38,38,961,203,30,30,Tooth.GAP
39,39,1001,173,30,30,Tooth.TOOTH
40,40,1041,139,38,60,Tooth.TOOTH
41,41,1091,126,38,60,Tooth.TOOTH
42,42,1141,116,38,60,Tooth.TOOTH
43,89,1196,120,30,30,Tooth.CENTER_T
44,43,1236,109,38,60,Tooth.TOOTH
45,44,1280,113,38,60,Tooth.TOOTH
46,45,1338,151,30,30,Tooth.GAP
47,46,1383,145,38,60,Tooth.TOOTH
48,47,1442,158,38,60,Tooth.TOOTH
49,48,1480,202,49,43,Tooth.TOOTH
50,49,1539,241,38,60,Tooth.TOOTH
51,50,1581,289,30,30,Tooth.GAP
52,51,1608,311,38,64,Tooth.TOOTH
53,52,1646,354,38,60,Tooth.TOOTH
54,53,1680,393,38,64,Tooth.TOOTH
55,54,1713,435,49,43,Tooth.TOOTH
56,55,1743,479,49,43,Tooth.TOOTH
57,56,1777,522,38,64,Tooth.TOOTH
58,57,1813,579,30,30,Tooth.TOOTH
59,58,1831,616,30,30,Tooth.GAP
60,59,1851,643,49,43,Tooth.TOOTH
61,60,1880,688,38,64,Tooth.TOOTH
62,61,1909,747,30,30,Tooth.GAP
63,62,1934,774,30,30,Tooth.TOOTH
64,63,1942,808,49,43,Tooth.TOOTH
65,64,1970,859,36,35,Tooth.TOOTH
66,65,1989,892,46,53,Tooth.TOOTH
67,66,2012,937,49,43,Tooth.TOOTH
68,67,2044,982,36,35,Tooth.TOOTH
69,68,2055,1012,49,43,Tooth.TOOTH
70,69,2088,1055,30,30,Tooth.GAP
71,70,2092,1083,49,43,Tooth.TOOTH
72,71,2129,1123,30,30,Tooth.TOOTH
73,72,2148,1158,30,30,Tooth.TOOTH
74,73,2153,1195,49,43,Tooth.TOOTH
75,74,2178,1243,30,30,Tooth.TOOTH
76,75,2187,1270,49,43,Tooth.TOOTH
77,76,2213,1311,30,30,Tooth.GAP
78,77,2218,1344,48,40,Tooth.TOOTH
79,78,2237,1384,30,30,Tooth.TOOTH
80,79,2258,1422,30,30,Tooth.TOOTH
81,80,2268,1451,48,40,Tooth.TOOTH
82,81,2285,1487,48,40,Tooth.TOOTH
83,82,2304,1523,49,43,Tooth.TOOTH
84,83,2325,1572,30,30,Tooth.GAP
85,84,2333,1599,48,40,Tooth.TOOTH
86,85,2346,1635,48,40,Tooth.TOOTH
87,86,2369,1678,48,40,Tooth.TOOTH
88,87,2387,1716,48,40,Tooth.TOOTH
89,88,2415,1758,30,30,Tooth.GAP
