,x,y,w,h,type
0,103,97.8018514036637,50,50,Tooth.TOOTH
1,159,95.40445056160121,50,50,Tooth.TOOTH
2,197,87.87709198591787,50,50,Tooth.GAP
3,248,106.87788388713271,50,50,Tooth.TOOTH
4,291,107.54324176636834,50,50,Tooth.TOOTH
5,371,106.07503336630158,50,50,Tooth.TOOTH
6,338,102.26316720132276,50,50,Tooth.TOOTH
7,406,102.78173705377101,50,50,Tooth.TOOTH
8,449,92.13952560225192,50,50,Tooth.TOOTH
9,497,96.6527980629373,50,50,Tooth.TOOTH
10,532,97.06397056658577,50,50,Tooth.TOOTH
11,561,89.10636578148593,50,50,Tooth.TOOTH
12,600,99.90559315492207,50,50,Tooth.TOOTH
13,666,117.87196963946275,50,50,Tooth.TOOTH
14,713,98.8661047702948,50,50,Tooth.TOOTH
15,761,103.36729816439329,50,50,Tooth.TOOTH
16,805,121.7489239147183,50,50,Tooth.TOOTH
17,862,92.23024958240318,50,50,Tooth.GAP
18,901,99.38726847889282,50,50,Tooth.TOOTH
19,946,97.19410149240301,50,50,Tooth.GAP
20,1002,106.29330950045718,50,50,Tooth.TOOTH
21,1063,100.25009344373129,50,50,Tooth.GAP
22,1113,97.36738321289421,50,50,Tooth.TOOTH
23,1170,105.86268253427716,50,50,Tooth.TOOTH
24,1229,104.46330461112828,50,50,Tooth.TOOTH
25,1274,101.1630906207489,50,50,Tooth.TOOTH
26,1329,99.2574793033251,50,50,Tooth.TOOTH
27,1367,96.18416264394858,50,50,Tooth.GAP
28,1422,93.6340373895656,50,50,Tooth.TOOTH
29,1488,91.3075591717908,50,50,Tooth.TOOTH
30,1532,91.4092432826078,50,50,Tooth.TOOTH
31,1587,88.90471388687112,50,50,Tooth.TOOTH
32,1639,82.47990832764788,50,50,Tooth.TOOTH
33,1687,90.32844894705495,50,50,Tooth.TOOTH
34,1751,96.70900811637242,50,50,Tooth.TOOTH
35,1800,102.84300550646762,50,50,Tooth.GAP
36,1838,99.66598065412414,50,50,Tooth.TOOTH
37,1911,94.59154334020543,50,50,Tooth.TOOTH
38,1963,102.36845383812157,50,50,Tooth.GAP
39,2013,100.01359231746105,50,50,Tooth.TOOTH
40,2061,104.73753133566531,50,50,Tooth.TOOTH
41,2113,112.14012657805773,50,50,Tooth.TOOTH
42,2166,115.69399697420401,50,50,Tooth.TOOTH
43,2220,110.83314351801953,50,50,Tooth.CENTER_T
44,2266,113.78398564559933,50,50,Tooth.TOOTH
45,2311,111.05344849678478,50,50,Tooth.TOOTH
46,2372,117.70061692635382,50,50,Tooth.GAP
47,2421,106.2140418442762,50,50,Tooth.TOOTH
48,2479,88.41115616216233,50,50,Tooth.TOOTH
49,2534,92.90432646158881,50,50,Tooth.TOOTH
50,2605,95.84058491967103,50,50,Tooth.TOOTH
51,2655,94.15586233674931,50,50,Tooth.GAP
52,2705,99.4831640965809,50,50,Tooth.TOOTH
53,2761,99.0257100875316,50,50,Tooth.TOOTH
54,2814,99.64753800578873,50,50,Tooth.TOOTH
55,2862,89.2937381389855,50,50,Tooth.TOOTH
56,2915,92.05743289198062,50,50,Tooth.TOOTH
57,2975,100.29229397706958,50,50,Tooth.TOOTH
58,3026,96.68674708158898,50,50,Tooth.TOOTH
59,3067,102.24857517150978,50,50,Tooth.GAP
60,3111,95.70651490747125,50,50,Tooth.TOOTH
61,3171,105.27167184649493,50,50,Tooth.TOOTH
62,3220,105.69641321249044,50,50,Tooth.GAP
63,3256,97.96616752681877,50,50,Tooth.TOOTH
64,3299,103.17885719377674,50,50,Tooth.TOOTH
65,3351,107.68169840159545,50,50,Tooth.TOOTH
66,3399,107.06977888632214,50,50,Tooth.TOOTH
67,3446,104.64494095231998,50,50,Tooth.TOOTH
68,3495,101.43075543122691,50,50,Tooth.TOOTH
69,3533,101.71976914483155,50,50,Tooth.TOOTH
70,3576,97.59121136354933,50,50,Tooth.GAP
71,3613,101.21906443775616,50,50,Tooth.TOOTH
72,3655,91.69118751418097,50,50,Tooth.TOOTH
73,3695,90.22130086857553,50,50,Tooth.TOOTH
74,3740,96.32277107417977,50,50,Tooth.TOOTH
75,3784,100.41707152780478,50,50,Tooth.TOOTH
76,3823,98.15605898852273,50,50,Tooth.TOOTH
77,3861,97.97596152239534,50,50,Tooth.GAP
78,3901,101.39059657907613,50,50,Tooth.TOOTH
79,3937,107.02423169901427,50,50,Tooth.TOOTH
80,3981,103.77656957168384,50,50,Tooth.TOOTH
81,4019,100.53643240408763,50,50,Tooth.TOOTH
82,4059,99.8096207676012,50,50,Tooth.TOOTH
83,4101,97.27563389876951,50,50,Tooth.TOOTH
84,4145,103.93645932809264,50,50,Tooth.GAP
85,4181,101.21231189072775,50,50,Tooth.TOOTH
86,4219,103.65286765636014,50,50,Tooth.TOOTH
87,4268,99.5663841194326,50,50,Tooth.TOOTH
88,4310,97.96045368191963,50,50,Tooth.TOOTH
89,4351,94.92808669608834,50,50,Tooth.GAP
