,x,y
0,1338,74
1,1267,85
2,1427,99
3,1291,157
4,1182,159
5,1229,159
6,1337,159
7,1125,170
8,1392,171
9,1071,191
10,1219,216
11,1487,218
12,982,240
13,1633,253
14,1534,258
15,937,278
16,1573,298
17,899,322
18,1622,332
19,865,355
20,1696,405
21,801,434
22,1725,444
23,775,477
24,1759,484
25,1786,530
26,1737,549
27,723,563
28,1817,581
29,696,613
30,1840,626
31,1779,632
32,677,664
33,1866,672
34,1812,682
35,651,713
36,632,762
37,1910,762
38,610,802
39,1935,803
40,1953,845
41,592,849
42,1974,894
43,574,895
44,554,939
45,1991,941
46,537,979
47,2022,993
48,520,1023
49,2040,1041
50,498,1065
51,2067,1084
52,484,1107
53,2086,1128
54,468,1153
55,2102,1173
56,450,1195
57,2120,1219
58,1365,1237
59,432,1239
60,2144,1259
61,417,1283
62,398,1324
63,2175,1337
64,2199,1384
65,369,1411
66,2215,1427
67,349,1459
68,2234,1475
69,333,1501
70,319,1546
71,2263,1553
72,273,1562
73,2288,1598
74,286,1633
75,2307,1643
76,268,1681
77,2321,1685
78,251,1725
79,233,1771
80,2354,1772
81,429,1815
82,217,1817
83,2381,1818
84,2395,1864
85,200,1865
