,x,y
0,1188,102
1,1242,102
2,1138,103
3,1288,103
4,1087,109
5,1342,116
6,1036,128
7,1398,143
8,1130,157
9,980,159
10,1235,162
11,1442,166
12,946,184
13,1487,198
14,893,221
15,1536,239
16,855,259
17,1421,269
18,1573,278
19,821,294
20,1613,318
21,792,334
22,1646,351
23,753,373
24,1675,395
25,724,420
26,701,463
27,1736,478
28,675,502
29,1764,527
30,649,551
31,1815,621
32,605,652
33,1840,670
34,583,698
35,1882,750
36,1833,758
37,540,788
38,1902,796
39,525,833
40,1923,843
41,503,881
42,1942,887
43,481,919
44,1977,946
45,449,1002
46,2018,1029
47,416,1095
48,2056,1118
49,375,1177
50,2100,1204
51,2121,1248
52,344,1259
53,243,1288
54,2133,1290
55,200,1291
56,329,1305
57,2155,1330
58,315,1350
59,2173,1374
60,295,1395
61,2189,1416
62,2210,1459
63,2261,1459
64,366,1473
65,266,1480
66,2225,1504
67,183,1534
68,2246,1550
69,118,1553
70,234,1564
71,2265,1592
72,207,1625
73,2370,1625
74,2285,1635
75,190,1668
76,46,1705
77,172,1711
78,2317,1721
79,379,1749
80,2341,1769
81,2359,1813
82,2454,1856
83,2375,1861
84,2540,1869
