,x,y,gradient,smoothness,gradientEven,smoothnessEven
2,194.0,1809.0,-2.429285729043997,0.023575946130059956,-43.75,0.41505051180507735
3,213.5,1766.5,-2.096322879284344,-0.00873041607694175,-36.0,-0.03593184812168104
4,228.0,1737.0,-2.501149425287359,-0.1964618909750741,-38.0,-3.121283004802251
5,243.5,1690.5,-8.338888888888846,-0.12104312222974412,-45.5,-3.024261888663517
6,248.0,1646.0,-8.549673202614393,-0.02492542316072798,-34.5,1.1602061337355138
7,273.5,1621.5,-6.018476621417818,0.047276288256799304,-36.0,1.3761791267063295
8,280.0,1574.0,-5.797314949201734,0.07517976227743464,-35.25,2.1286827551533527
9,300.0,1551.0,-1.7611111111111128,0.0727181099822608,-29.5,1.773657474600867
10,316.0,1515.0,-2.25,-0.013272430184194661,-36.0,-0.21235888294711458
11,332.0,1479.0,-2.185828877005342,0.0011478420569329822,-36.0,0.015987076648841025
12,349.0,1443.0,-2.218025846702318,0.0014141759357071404,-36.5,0.020123085119216455
13,365.0,1406.0,-2.145582706766909,0.003144680002265185,-37.0,0.05049387799000726
14,384.0,1369.0,-2.1170380907223034,-0.0026444934339676235,-39.0,-0.044885414293318604
15,402.0,1328.0,-2.2353535353535463,-0.00023294281667450567,-37.0,-0.02127893443682538
16,417.0,1295.0,-2.159595959595954,0.003979185797367987,-35.5,0.06212121212121602
17,435.0,1257.0,-2.1111111111111143,0.003992303992303839,-38.0,0.07186147186146918
18,453.0,1219.0,-2.015873015873016,0.00476771905343347,-39.0,0.09126984126984361
19,474.0,1179.0,-1.928571428571427,0.0015407518020758154,-40.5,0.032355787843592054
20,495.0,1138.0,-1.9511614401858317,-0.003225319619964709,-40.0,-0.0640206284943119
21,515.0,1099.0,-2.056612685560051,-0.0028435760254703,-40.0,-0.05781799408383037
22,534.0,1058.0,-2.0667974283534924,0.0014284215657211774,-43.0,0.038681836851170104
23,557.0,1013.0,-1.9792490118577106,0.004482005408778862,-43.5,0.09731175765500666
24,578.0,971.0,-1.8721739130434791,-0.0021413479766228677,-42.5,-0.08096980931662223
25,603.0,928.0,-2.141188630490955,-0.0023366496481876803,-43.5,-0.10095008051529764
26,621.0,884.0,-2.0740740740740744,0.008302362390217682,-42.5,0.2382581329092961
27,648.0,843.0,-1.664672364672363,0.004479265590376723,-43.0,0.13703703703703773
28,673.0,798.0,-1.799999999999999,-0.0011065527065527575,-45.0,-0.027663817663818868
29,698.0,753.0,-1.7200000000000006,-0.0008000000000000229,-43.0,-0.020000000000000462
30,723.0,712.0,-1.8399999999999999,0.0010780701754386293,-46.0,0.026951754385965643
31,748.0,661.0,-1.6660964912280694,0.012071612943842855,-44.5,0.3848624401913874
32,780.0,623.0,-1.070275119617225,0.0011976936959623916,-39.0,-0.2027472089314193
33,824.0,583.0,-2.071590909090908,-0.006189122684354745,-46.0,-0.4872397836297613
34,844.0,531.0,-2.0447546868767477,0.010655002800088586,-44.75,0.4743425696157386
35,878.5,493.5,-1.1229057698594307,0.014613924061117767,-37.25,0.5150822227788914
36,910.5,456.5,-1.014590241318965,0.0015752495599198266,-34.75,0.04257045157359762
37,949.0,424.0,-1.0377648667122354,0.0007303007412416511,-32.75,0.012201513596403757
38,977.0,391.0,-0.9901872141261574,0.0015580749895573783,-33.0,0.05696489857974685
39,1028.0,358.0,-0.9238350695527417,0.003107733850765274,-40.0,0.12665992874797372
40,1069.0,311.0,-0.73686735663021,0.004268770621791263,-29.0,0.19662345168700512
41,1122.0,300.0,-0.5305881661787315,0.00136058519321112,-21.5,0.09088621921768558
42,1163.0,268.0,-0.5550949181948388,0.0027415273117509876,-23.0,0.1691402369355195
43,1215.0,254.0,-0.1923076923076925,0.005593078213663928,-10.0,0.29084006711052424
44,1267.0,248.0,0.026585216026209668,0.0017526628458297453,0.5,0.09977094004592457
45,1313.0,255.0,0.0072341877841566316,6.404501543690912e-06,1.0,-0.0017407452417299574
46,1354.0,250.0,0.023103725542749753,0.0017017197416798304,2.5,0.0905587942849746
47,1404.0,260.0,0.18835177635410583,0.0021989119411844897,9.5,0.10992794346402368
48,1455.0,269.0,0.24295961247079711,0.0022403098091942865,13.25,0.12479174663216597
49,1510.5,286.5,0.43793526961843776,0.004790727364492609,21.0,0.23030624555065304
50,1556.0,311.0,0.7035721035721032,-0.000796730491941379,27.75,0.018263718801445394
51,1593.0,342.0,0.47446270722132855,-0.003637178012952595,18.25,-0.13825691519155803
52,1622.0,347.5,0.42705827318898715,0.005419056583298122,19.5,0.3176743435073952
53,1665.0,381.0,1.109811394236119,0.0076517286719139516,39.25,0.36346279039743323
54,1698.0,426.0,1.1539838539838536,0.00018804236498213243,39.5,0.001700501471835203
55,1735.0,460.0,1.1132123971797894,0.0009718233943435371,37.5,0.02385972659857094
56,1767.0,501.0,1.2017033071809955,0.0010151358797785039,39.75,0.02920683689556558
57,1801.5,539.5,1.1716260709709205,0.003142215282360779,43.0,0.131677721796021
58,1840.0,587.0,1.4650587507730375,0.004629132310550808,43.5,0.18009534621584455
59,1864.5,626.5,1.5318167634026096,0.0018171957509160105,41.25,0.04396635110920766
60,1894.5,669.5,1.5529914529914528,0.020858698203119048,45.25,0.5806433424366269
61,1923.0,717.0,2.6931034482758633,0.028084891283464447,48.0,0.733643846574882
62,1938.0,765.5,3.020279146141217,-0.016946347741564227,44.0,-0.20825591668451304
63,1952.0,805.0,2.2765916149068373,-0.046057141893977985,36.25,-0.8504395517577361
64,1984.0,838.0,1.3194000426257446,0.021197307492293482,36.25,0.3109508385734139
65,2009.5,877.5,2.898493292053665,0.026618185539725864,42.0,0.8477392061263531
66,2022.0,922.0,3.014878454878451,-0.007355298067372637,48.25,-0.7891456359258218
67,2055.0,974.0,1.3202020202020215,-0.008966485865362188,41.0,-0.5001982786252421
68,2082.0,1004.0,2.0144818976279666,0.01870566862541169,37.75,0.47106782106781964
69,2099.5,1049.5,2.2623376623376608,0.0035687314009523394,42.25,0.027909427125866415
70,2120.5,1088.5,2.0703007518796994,0.0047119215635576805,41.0,0.06784502870492481
71,2139.5,1131.5,2.3980277197475104,0.0031045282861441453,42.25,0.08813966735019108
72,2156.0,1173.0,2.2465800865800816,-0.010128276177375765,40.75,-0.19476124973879294
74,2211.0,1287.0,5.732026143790847,-0.0336500627186882,19.5,1.8763723898650317
75,2204.0,1252.0,5.761249999999988,0.022069884364003423,19.0,-1.5518837983911453
77,2249.0,1361.0,2.564489389920432,-0.002706383324695333,36.5,-0.03188457854406934
78,2265.0,1398.0,2.5644893899204178,-0.0050011359512336095,36.5,-0.05891963292547331
79,2278.0,1434.0,2.4466501240694853,-0.009738849088125709,36.0,-0.15497196768748367
80,2296.0,1470.0,2.2545454545454504,0.0012494673784997634,36.5,-0.012169148056244694
81,2311.0,1507.0,2.422311827956996,0.012251234428654029,37.5,0.19099650349650688
82,2327.0,1545.0,2.636538461538464,0.00027324825711863565,33.0,0.06749231950844248
83,2337.0,1573.0,2.557296466973881,-0.007711086916156615,35.5,-0.11588827838828308
84,2358.0,1616.0,2.404761904761898,-0.004005214989220865,40.0,-0.08909821993312761
85,2372.0,1653.0,2.3791000271076257,-0.003475877154380365,36.0,-0.05933282403870166
86,2389.0,1688.0,2.2860962566844947,0.0002099171780146486,37.5,-0.002050013553812846
87,2405.0,1728.0,2.375,0.0027782419786095414,38.0,0.04445187165775266
88,2421.0,1764.0,2.375,0.008744959677419173,38.0,0.13991935483870677
89,2437.0,1804.0,2.6548387096774135,0.005308255517827015,41.0,0.09407894736842337
90,2452.0,1846.0,2.5631578947368467,-0.01038150404474155,42.5,-0.19584040747028575
91,2471.0,1889.0,2.263157894736842,-0.015789473684210773,43.0,-0.3000000000000047
