,Unnamed: 0,x,y,w,h,type
0,0,246,1758,30,30,Tooth.TOOTH
1,1,264,1714,30,30,Tooth.TOOTH
2,2,278,1675,30,30,Tooth.TOOTH
3,55,296,1641,30,30,Tooth.TOOTH
4,56,314,1606,30,30,Tooth.TOOTH
5,3,323,1573,30,30,Tooth.TOOTH
6,57,342,1537,30,30,Tooth.TOOTH
7,4,357,1499,30,30,Tooth.TOOTH
8,58,371,1466,30,30,Tooth.GAP
9,5,387,1431,30,30,Tooth.TOOTH
10,59,402,1390,30,30,Tooth.TOOTH
11,60,427,1355,30,30,Tooth.TOOTH
12,61,436,1313,30,30,Tooth.TOOTH
13,62,454,1285,30,30,Tooth.TOOTH
14,6,468,1250,30,30,Tooth.TOOTH
15,7,484,1212,30,30,Tooth.TOOTH
16,8,504,1175,30,30,Tooth.TOOTH
17,63,532,1137,30,30,Tooth.TOOTH
18,65,547,1096,30,30,Tooth.GAP
19,64,571,1052,30,30,Tooth.TOOTH
20,9,585,1016,30,30,Tooth.TOOTH
21,10,607,970,30,30,Tooth.TOOTH
22,11,634,929,30,30,Tooth.TOOTH
23,12,653,887,30,30,Tooth.TOOTH
24,13,675,844,30,30,Tooth.TOOTH
25,14,703,803,30,30,Tooth.TOOTH
26,66,723,753,30,30,Tooth.GAP
27,15,751,719,30,30,Tooth.TOOTH
28,16,781,674,30,30,Tooth.TOOTH
29,17,799,624,30,30,Tooth.TOOTH
30,18,836,588,30,30,Tooth.TOOTH
31,19,868,542,30,30,Tooth.TOOTH
32,67,900,500,30,30,Tooth.TOOTH
33,20,933,457,30,30,Tooth.TOOTH
34,68,962,424,30,30,Tooth.GAP
35,21,999,389,30,30,Tooth.TOOTH
36,22,1033,356,30,30,Tooth.ERROR_T
37,69,1087,309,30,30,Tooth.ERROR_T
38,23,1128,281,30,30,Tooth.TOOTH
39,70,1169,263,30,30,Tooth.GAP
40,24,1222,241,30,30,Tooth.TOOTH
41,25,1273,229,30,30,Tooth.TOOTH
42,26,1323,223,30,30,Tooth.TOOTH
43,27,1366,221,30,30,Tooth.CENTER_T
44,28,1416,222,30,30,Tooth.TOOTH
45,29,1458,230,30,30,Tooth.TOOTH
46,30,1505,239,30,30,Tooth.TOOTH
47,71,1554,258,30,30,Tooth.GAP
48,31,1604,279,30,30,Tooth.ERROR_T
49,32,1656,316,30,30,Tooth.ERROR_T
50,33,1708,367,30,30,Tooth.ERROR_T
51,34,1742,395,30,30,Tooth.TOOTH
52,72,1770,431,30,30,Tooth.GAP
53,73,1808,472,30,30,Tooth.TOOTH
54,35,1839,513,30,30,Tooth.TOOTH
55,74,1868,552,30,30,Tooth.ERROR_G
56,75,1908,601,30,30,Tooth.ERROR_T
57,36,1930,640,30,30,Tooth.TOOTH
58,76,1949,683,30,30,Tooth.TOOTH
59,37,1977,729,30,30,Tooth.TOOTH
60,77,2005,767,30,30,Tooth.TOOTH
61,38,2016,813,30,30,Tooth.TOOTH
62,39,2045,854,30,30,Tooth.TOOTH
63,78,2061,897,30,30,Tooth.GAP
64,40,2087,931,30,30,Tooth.TOOTH
65,41,2103,982,30,30,Tooth.TOOTH
66,79,2130,1027,30,30,Tooth.GAP
67,42,2145,1056,30,30,Tooth.TOOTH
68,43,2171,1097,30,30,Tooth.TOOTH
69,44,2186,1140,30,30,Tooth.TOOTH
70,45,2206,1176,30,30,Tooth.TOOTH
71,80,2222,1213,30,30,Tooth.TOOTH
72,81,2240,1252,30,30,Tooth.TOOTH
73,46,2252,1289,30,30,Tooth.TOOTH
74,82,2270,1322,30,30,Tooth.TOOTH
75,47,2287,1363,30,30,Tooth.TOOTH
76,83,2298,1401,30,30,Tooth.TOOTH
77,48,2315,1439,30,30,Tooth.TOOTH
78,84,2330,1479,30,30,Tooth.GAP
79,49,2343,1510,30,30,Tooth.TOOTH
80,85,2360,1551,30,30,Tooth.TOOTH
81,50,2370,1583,30,30,Tooth.TOOTH
82,51,2388,1619,30,30,Tooth.TOOTH
83,52,2401,1655,30,30,Tooth.TOOTH
84,53,2417,1691,30,30,Tooth.TOOTH
85,86,2437,1731,30,30,Tooth.TOOTH
86,54,2446,1769,30,30,Tooth.TOOTH
