,x,y,w,h,type
0,61,110.32667174849126,50,50,Tooth.TOOTH
1,118,98.71183415955662,50,50,Tooth.TOOTH
2,178,99.43944005535676,50,50,Tooth.TOOTH
3,216,92.16044949282298,50,50,Tooth.GAP
4,263,91.74409695327698,50,50,Tooth.TOOTH
5,315,99.34436989902987,50,50,Tooth.TOOTH
6,354,96.89829226472283,50,50,Tooth.TOOTH
7,392,100.08229592119135,50,50,Tooth.TOOTH
8,435,96.51660765592672,50,50,Tooth.TOOTH
9,464,102.2838130245953,50,50,Tooth.TOOTH
10,510,100.4001793519406,50,50,Tooth.TOOTH
11,543,94.64157495936912,50,50,Tooth.TOOTH
12,585,88.5490295035407,50,50,Tooth.GAP
13,621,97.5661958626596,50,50,Tooth.TOOTH
14,663,116.76314349834901,50,50,Tooth.TOOTH
15,744,114.37107471063058,50,50,Tooth.TOOTH
16,706,110.68572475057287,50,50,Tooth.TOOTH
17,785,102.38579057725829,50,50,Tooth.TOOTH
18,816,104.9725767617853,50,50,Tooth.TOOTH
19,869,99.8706456394071,50,50,Tooth.TOOTH
20,913,97.44635100481808,50,50,Tooth.TOOTH
21,955,92.87981921260035,50,50,Tooth.TOOTH
22,1000,93.22211124484075,50,50,Tooth.TOOTH
23,1047,107.15776221403311,50,50,Tooth.TOOTH
24,1095,108.60860862183057,50,50,Tooth.TOOTH
25,1143,106.94063583171004,50,50,Tooth.TOOTH
26,1190,112.41144446834893,50,50,Tooth.TOOTH
27,1242,91.0826115016588,50,50,Tooth.TOOTH
28,1278,94.30272040952283,50,50,Tooth.TOOTH
29,1338,102.93819105149134,50,50,Tooth.TOOTH
30,1383,92.31435939674543,50,50,Tooth.GAP
31,1438,101.24731007147577,50,50,Tooth.TOOTH
32,1483,84.13689614300867,50,50,Tooth.TOOTH
33,1539,99.85505697804487,50,50,Tooth.TOOTH
34,1588,90.4589641860405,50,50,Tooth.TOOTH
35,1645,100.2846134497673,50,50,Tooth.TOOTH
36,1696,81.69104001122587,50,50,Tooth.TOOTH
37,1747,107.42876323526215,50,50,Tooth.TOOTH
38,1790,92.95850017443595,50,50,Tooth.GAP
39,1835,82.51457069202556,50,50,Tooth.TOOTH
40,1905,86.30773168625215,50,50,Tooth.TOOTH
41,1955,90.9853316296215,50,50,Tooth.TOOTH
42,2004,104.12585707971581,50,50,Tooth.TOOTH
43,2067,105.77812591177282,50,50,Tooth.GAP
44,2108,109.61503073611952,50,50,Tooth.TOOTH
45,2158,107.55255825522482,50,50,Tooth.TOOTH
46,2203,111.676445178828,50,50,Tooth.CENTER_T
47,2251,115.09737645112851,50,50,Tooth.TOOTH
48,2299,112.42181002125052,50,50,Tooth.TOOTH
49,2351,113.7420686464713,50,50,Tooth.GAP
50,2402,118.31674128111564,50,50,Tooth.TOOTH
51,2451,115.37539819145364,50,50,Tooth.TOOTH
52,2513,109.56351845697361,50,50,Tooth.TOOTH
53,2585,104.35932120115774,50,50,Tooth.TOOTH
54,2632,93.5631334039552,50,50,Tooth.TOOTH
55,2685,92.79763764831895,50,50,Tooth.TOOTH
56,2735,82.51920625844801,50,50,Tooth.TOOTH
57,2785,85.42590713101958,50,50,Tooth.GAP
58,2838,84.43514893596267,50,50,Tooth.TOOTH
59,2888,85.52137480342716,50,50,Tooth.TOOTH
60,2941,91.86078497660588,50,50,Tooth.TOOTH
61,2991,84.71707570940177,50,50,Tooth.TOOTH
62,3038,106.57786514719434,50,50,Tooth.TOOTH
63,3080,103.114850871329,50,50,Tooth.TOOTH
64,3132,110.16690841930665,50,50,Tooth.TOOTH
65,3166,104.57790351229173,50,50,Tooth.TOOTH
66,3221,109.82336307829179,50,50,Tooth.TOOTH
67,3271,104.55272524432313,50,50,Tooth.TOOTH
68,3314,107.14731541755826,50,50,Tooth.GAP
69,3357,104.91239680741008,50,50,Tooth.TOOTH
70,3414,108.9573008607671,50,50,Tooth.TOOTH
71,3452,107.95152926662121,50,50,Tooth.TOOTH
72,3503,105.45958778649091,50,50,Tooth.TOOTH
73,3544,103.9995407311946,50,50,Tooth.GAP
74,3580,98.5652151042552,50,50,Tooth.TOOTH
75,3624,98.55440165243178,50,50,Tooth.TOOTH
76,3662,98.143639131968,50,50,Tooth.TOOTH
77,3706,88.94643402114157,50,50,Tooth.TOOTH
78,3744,92.4275785001551,50,50,Tooth.TOOTH
79,3783,97.76515303037105,50,50,Tooth.TOOTH
80,3814,102.4572094714976,50,50,Tooth.GAP
81,3862,97.01102986886178,50,50,Tooth.TOOTH
82,3905,98.96158359109738,50,50,Tooth.TOOTH
83,3953,102.71336247210441,50,50,Tooth.TOOTH
84,3979,99.79836495537681,50,50,Tooth.TOOTH
85,4016,93.11255110108938,50,50,Tooth.TOOTH
86,4058,98.75703130752622,50,50,Tooth.TOOTH
87,4100,101.1258517491813,50,50,Tooth.GAP
88,4140,102.50728575888104,50,50,Tooth.TOOTH
89,4181,107.33583157280667,50,50,Tooth.TOOTH
90,4228,96.8738354079781,50,50,Tooth.TOOTH
91,4276,99.0082622091333,50,50,Tooth.TOOTH
92,4333,99.77380870686443,50,50,Tooth.TOOTH
