,x,y,w,h,type
0,148,98.93145079369987,30,30,Tooth.TOOTH
1,201,103.17466516937924,30,30,Tooth.TOOTH
2,247,98.902462950269,30,30,Tooth.TOOTH
3,289,97.17141369201838,30,30,Tooth.TOOTH
4,334,91.10161343238403,30,30,Tooth.TOOTH
5,370,97.91665301880798,30,30,Tooth.TOOTH
6,409,99.11339087324191,30,30,Tooth.GAP
7,447,98.32621278658267,30,30,Tooth.TOOTH
8,480,102.75732271710437,30,30,Tooth.GAP
9,521,101.57862203774113,30,30,Tooth.TOOTH
10,563,102.10813453333586,30,30,Tooth.TOOTH
11,602,104.89539687640648,30,30,Tooth.TOOTH
12,636,104.03519788473639,30,30,Tooth.ERROR_G
13,660,95.53068466492036,30,30,Tooth.ERROR_T
14,701,101.26170675881647,30,30,Tooth.TOOTH
15,751,104.24951001133465,30,30,Tooth.GAP
16,802,101.17609165284901,30,30,Tooth.TOOTH
17,849,103.84948177415767,30,30,Tooth.GAP
18,905,109.80968484856152,30,30,Tooth.GAP
19,947,106.68825396557862,30,30,Tooth.GAP
20,1000,107.74330682287274,30,30,Tooth.ERROR_T
21,1080,95.51242001709952,30,30,Tooth.ERROR_T
22,1120,98.36878523070483,30,30,Tooth.GAP
23,1170,98.26399378399212,30,30,Tooth.TOOTH
24,1226,102.96518821953052,30,30,Tooth.TOOTH
25,1276,93.67156786711982,30,30,Tooth.TOOTH
26,1328,95.33089946782522,30,30,Tooth.TOOTH
27,1377,93.26854311675795,30,30,Tooth.GAP
28,1424,95.0978462847074,30,30,Tooth.TOOTH
29,1478,89.83135759697817,30,30,Tooth.TOOTH
30,1535,97.46827118075787,30,30,Tooth.GAP
31,1592,93.45942077614424,30,30,Tooth.TOOTH
32,1643,93.3707473976543,30,30,Tooth.TOOTH
33,1694,95.47687849186524,30,30,Tooth.GAP
34,1737,90.84737405411659,30,30,Tooth.TOOTH
35,1788,96.1644783508041,30,30,Tooth.TOOTH
36,1839,97.18406632279961,30,30,Tooth.ERROR_T
37,1907,97.89472296376134,30,30,Tooth.ERROR_T
38,1957,98.7927157622819,30,30,Tooth.TOOTH
39,2013,111.54669730004944,30,30,Tooth.TOOTH
40,2064,111.04994555507575,30,30,Tooth.TOOTH
41,2121,113.92012044206004,30,30,Tooth.TOOTH
42,2174,111.89135163492384,30,30,Tooth.TOOTH
43,2220,116.26009112405953,30,30,Tooth.CENTER_T
44,2276,121.98288696971747,30,30,Tooth.ERROR_T
45,2372,114.96508908772005,30,30,Tooth.ERROR_T
46,2428,109.65192931877846,30,30,Tooth.ERROR_T
47,2492,96.51319701960014,30,30,Tooth.ERROR_G
48,2546,97.23635284875276,30,30,Tooth.ERROR_T
49,2616,100.09734920813237,30,30,Tooth.ERROR_T
50,2663,98.69524672338693,30,30,Tooth.TOOTH
51,2713,96.00040489421782,30,30,Tooth.TOOTH
52,2763,92.84867528547406,30,30,Tooth.ERROR_T
53,2826,93.86372162707117,30,30,Tooth.ERROR_T
54,2874,91.7522623129343,30,30,Tooth.TOOTH
55,2924,95.4908481539042,30,30,Tooth.TOOTH
56,2982,93.11848687619066,30,30,Tooth.TOOTH
57,3038,98.61923271320178,30,30,Tooth.TOOTH
58,3078,95.48706146396923,30,30,Tooth.TOOTH
59,3124,92.85390761256004,30,30,Tooth.TOOTH
60,3183,94.42995941995261,30,30,Tooth.TOOTH
61,3229,95.50249842130185,30,30,Tooth.GAP
62,3275,96.94693733520302,30,30,Tooth.TOOTH
63,3310,105.86421103823776,30,30,Tooth.ERROR_T
64,3370,106.80621438687851,30,30,Tooth.ERROR_T
65,3420,105.78491354196045,30,30,Tooth.TOOTH
66,3471,102.58143943936209,30,30,Tooth.GAP
67,3512,101.00451284893724,30,30,Tooth.TOOTH
68,3551,105.37424812877059,30,30,Tooth.TOOTH
69,3591,99.2728555580354,30,30,Tooth.GAP
70,3629,101.88179837511066,30,30,Tooth.TOOTH
71,3681,97.62311555853469,30,30,Tooth.GAP
72,3717,95.79253074387681,30,30,Tooth.TOOTH
73,3755,100.957338173698,30,30,Tooth.TOOTH
74,3797,101.44393325164349,30,30,Tooth.TOOTH
75,3840,99.9440216606612,30,30,Tooth.TOOTH
76,3877,101.96513434245603,30,30,Tooth.TOOTH
77,3919,104.17970097257718,30,30,Tooth.TOOTH
78,3955,105.9327748460364,30,30,Tooth.GAP
79,3999,99.75199112551502,30,30,Tooth.TOOTH
80,4035,103.07195282184405,30,30,Tooth.TOOTH
81,4075,102.56626770664374,30,30,Tooth.TOOTH
82,4115,104.17310199844714,30,30,Tooth.TOOTH
83,4152,101.2893437828255,30,30,Tooth.TOOTH
84,4195,101.65718559949603,30,30,Tooth.TOOTH
85,4238,98.75288009280176,30,30,Tooth.GAP
86,4284,97.33168821128486,30,30,Tooth.TOOTH
87,4330,92.22625529983779,30,30,Tooth.GAP
88,4377,95.0054602765814,30,30,Tooth.TOOTH
