,Unnamed: 0,x,y,w,h,type
0,0,188,1803,30,30,Tooth.TOOTH
1,55,210,1755,30,30,Tooth.TOOTH
2,1,222,1710,30,30,Tooth.TOOTH
3,2,235,1670,30,30,Tooth.TOOTH
4,56,245,1626,30,30,Tooth.TOOTH
5,3,264,1595,30,30,Tooth.TOOTH
6,57,279,1559,30,30,Tooth.GAP
7,4,292,1523,30,30,Tooth.TOOTH
8,58,308,1494,30,30,Tooth.GAP
9,5,322,1455,30,30,Tooth.TOOTH
10,6,338,1416,30,30,Tooth.TOOTH
11,59,355,1381,30,30,Tooth.TOOTH
12,60,367,1349,30,30,Tooth.ERROR_G
13,7,368,1324,30,30,Tooth.ERROR_T
14,8,389,1288,30,30,Tooth.TOOTH
15,61,411,1243,30,30,Tooth.GAP
16,9,428,1195,30,30,Tooth.TOOTH
17,62,449,1153,30,30,Tooth.GAP
18,64,477,1104,30,30,Tooth.GAP
19,63,491,1065,30,30,Tooth.GAP
20,10,514,1017,30,30,Tooth.ERROR_T
21,11,537,939,30,30,Tooth.ERROR_T
22,65,557,904,30,30,Tooth.GAP
23,12,579,859,30,30,Tooth.TOOTH
24,13,608,812,30,30,Tooth.TOOTH
25,14,623,763,30,30,Tooth.TOOTH
26,15,649,718,30,30,Tooth.TOOTH
27,66,671,674,30,30,Tooth.GAP
28,16,696,634,30,30,Tooth.TOOTH
29,17,719,585,30,30,Tooth.TOOTH
30,67,756,540,30,30,Tooth.GAP
31,18,784,490,30,30,Tooth.TOOTH
32,19,813,448,30,30,Tooth.TOOTH
33,68,845,408,30,30,Tooth.GAP
34,20,868,371,30,30,Tooth.TOOTH
35,21,905,335,30,30,Tooth.TOOTH
36,22,940,298,30,30,Tooth.ERROR_T
37,23,989,251,30,30,Tooth.ERROR_T
38,24,1028,219,30,30,Tooth.TOOTH
39,25,1080,197,30,30,Tooth.TOOTH
40,26,1123,171,30,30,Tooth.TOOTH
41,27,1175,151,30,30,Tooth.TOOTH
42,28,1223,135,30,30,Tooth.TOOTH
43,29,1267,133,30,30,Tooth.CENTER_T
44,30,1320,139,30,30,Tooth.ERROR_T
45,31,1410,152,30,30,Tooth.ERROR_T
46,32,1463,169,30,30,Tooth.ERROR_T
47,69,1524,189,30,30,Tooth.ERROR_G
48,33,1568,221,30,30,Tooth.ERROR_T
49,34,1620,268,30,30,Tooth.ERROR_T
50,35,1655,299,30,30,Tooth.TOOTH
51,36,1692,333,30,30,Tooth.TOOTH
52,37,1728,368,30,30,Tooth.ERROR_T
53,38,1768,417,30,30,Tooth.ERROR_T
54,39,1800,454,30,30,Tooth.TOOTH
55,70,1827,496,30,30,Tooth.TOOTH
56,40,1863,542,30,30,Tooth.TOOTH
57,41,1890,591,30,30,Tooth.TOOTH
58,71,1915,623,30,30,Tooth.TOOTH
59,42,1942,660,30,30,Tooth.TOOTH
60,74,1972,711,30,30,Tooth.TOOTH
61,72,1995,751,30,30,Tooth.GAP
62,73,2017,791,30,30,Tooth.TOOTH
63,43,2027,826,30,30,Tooth.ERROR_T
64,75,2056,879,30,30,Tooth.ERROR_T
65,76,2081,922,30,30,Tooth.TOOTH
66,77,2108,965,30,30,Tooth.GAP
67,78,2129,1001,30,30,Tooth.TOOTH
68,44,2143,1037,30,30,Tooth.TOOTH
69,79,2167,1070,30,30,Tooth.GAP
70,45,2182,1105,30,30,Tooth.TOOTH
71,81,2209,1149,30,30,Tooth.GAP
72,80,2227,1181,30,30,Tooth.TOOTH
73,46,2239,1217,30,30,Tooth.TOOTH
74,47,2257,1255,30,30,Tooth.TOOTH
75,48,2277,1293,30,30,Tooth.TOOTH
76,49,2291,1327,30,30,Tooth.TOOTH
77,50,2307,1366,30,30,Tooth.TOOTH
78,82,2321,1400,30,30,Tooth.GAP
79,83,2345,1437,30,30,Tooth.TOOTH
80,51,2357,1471,30,30,Tooth.TOOTH
81,52,2374,1507,30,30,Tooth.TOOTH
82,84,2389,1544,30,30,Tooth.TOOTH
83,53,2407,1577,30,30,Tooth.TOOTH
84,54,2424,1616,30,30,Tooth.TOOTH
85,85,2444,1654,30,30,Tooth.GAP
86,86,2464,1696,30,30,Tooth.TOOTH
87,87,2487,1736,30,30,Tooth.GAP
88,88,2503,1780,30,30,Tooth.TOOTH
