,x,y,w,h,type
0,165,104.74344455671744,50,50,Tooth.TOOTH
1,212,95.33632569357047,50,50,Tooth.GAP
2,252,95.53512878404226,50,50,Tooth.TOOTH
3,292,94.3169952520921,50,50,Tooth.TOOTH
4,335,113.76029685600913,50,50,Tooth.TOOTH
5,363,94.77028319394182,50,50,Tooth.TOOTH
6,405,99.40045108694761,50,50,Tooth.TOOTH
7,447,98.22804793779643,50,50,Tooth.TOOTH
8,488,99.13588467784392,50,50,Tooth.TOOTH
9,518,96.72524681616946,50,50,Tooth.TOOTH
10,557,103.01261166875763,50,50,Tooth.TOOTH
11,608,101.06259253670459,50,50,Tooth.TOOTH
12,645,99.53781424933516,50,50,Tooth.GAP
13,686,102.27557990933487,50,50,Tooth.TOOTH
14,729,102.26691310823875,50,50,Tooth.TOOTH
15,769,99.64902554585753,50,50,Tooth.TOOTH
16,811,100.04366214697714,50,50,Tooth.TOOTH
17,852,100.63570450098995,50,50,Tooth.GAP
18,899,101.53822175723491,50,50,Tooth.TOOTH
19,946,103.45816990739547,50,50,Tooth.TOOTH
20,990,101.46342541989868,50,50,Tooth.TOOTH
21,1034,101.82859629386996,50,50,Tooth.TOOTH
22,1084,100.87563705100251,50,50,Tooth.TOOTH
23,1133,100.38909662749698,50,50,Tooth.TOOTH
24,1183,104.50165200332651,50,50,Tooth.TOOTH
25,1232,104.56434282431375,50,50,Tooth.GAP
26,1278,99.91592640319347,50,50,Tooth.TOOTH
27,1333,101.0981409031992,50,50,Tooth.TOOTH
28,1381,94.81633600778925,50,50,Tooth.TOOTH
29,1432,100.78215729943642,50,50,Tooth.TOOTH
30,1482,94.20904843004563,50,50,Tooth.TOOTH
31,1535,93.56318368648064,50,50,Tooth.TOOTH
32,1595,96.42506824493879,50,50,Tooth.TOOTH
33,1638,89.80222010400743,50,50,Tooth.GAP
34,1697,92.92029596730396,50,50,Tooth.TOOTH
35,1748,92.03405492230172,50,50,Tooth.TOOTH
36,1788,93.15432456104732,50,50,Tooth.GAP
37,1842,96.32348544591368,50,50,Tooth.TOOTH
38,1878,95.72394670026029,50,50,Tooth.GAP
39,1918,92.52488675449443,50,50,Tooth.TOOTH
40,1969,99.85144374335482,50,50,Tooth.TOOTH
41,2017,99.89185017372904,50,50,Tooth.TOOTH
42,2071,105.6840225054133,50,50,Tooth.GAP
43,2128,108.23084148538118,50,50,Tooth.TOOTH
44,2178,120.27800859974622,50,50,Tooth.TOOTH
45,2230,122.39582061256203,50,50,Tooth.CENTER_T
46,2267,120.60461816039938,50,50,Tooth.TOOTH
47,2325,121.31914758956634,50,50,Tooth.TOOTH
48,2376,103.82192711709595,50,50,Tooth.TOOTH
49,2437,106.01825405000075,50,50,Tooth.TOOTH
50,2489,105.84604974252794,50,50,Tooth.TOOTH
51,2533,99.07455066001194,50,50,Tooth.GAP
52,2572,100.52942823181084,50,50,Tooth.GAP
53,2610,90.97845568250955,50,50,Tooth.TOOTH
54,2672,91.76970788873912,50,50,Tooth.TOOTH
55,2726,98.83851379569357,50,50,Tooth.TOOTH
56,2777,93.34558361858986,50,50,Tooth.TOOTH
57,2829,90.65737602970503,50,50,Tooth.TOOTH
58,2884,98.09262587875487,50,50,Tooth.TOOTH
59,2935,93.56165737962345,50,50,Tooth.TOOTH
60,2978,90.94445730124086,50,50,Tooth.GAP
61,3039,93.85823372280744,50,50,Tooth.TOOTH
62,3089,94.4034279515499,50,50,Tooth.TOOTH
63,3131,101.4155713086283,50,50,Tooth.TOOTH
64,3178,98.3711438893319,50,50,Tooth.TOOTH
65,3235,87.52988497996111,50,50,Tooth.TOOTH
66,3272,107.71236816796387,50,50,Tooth.TOOTH
67,3322,101.48914658320142,50,50,Tooth.TOOTH
68,3369,97.163724623264,50,50,Tooth.TOOTH
69,3425,104.95759225371427,50,50,Tooth.TOOTH
70,3468,103.99292768432956,50,50,Tooth.TOOTH
71,3511,110.75786945180079,50,50,Tooth.GAP
72,3555,103.13917474597575,50,50,Tooth.TOOTH
73,3592,104.7753597727692,50,50,Tooth.GAP
74,3639,103.45658914556901,50,50,Tooth.TOOTH
75,3682,100.84674680938285,50,50,Tooth.TOOTH
76,3723,102.14723008619005,50,50,Tooth.TOOTH
77,3765,96.03578260416228,50,50,Tooth.TOOTH
78,3806,100.48817411342465,50,50,Tooth.TOOTH
79,3844,102.9057145532417,50,50,Tooth.TOOTH
80,3884,101.48925516765635,50,50,Tooth.TOOTH
81,3923,100.83270537550993,50,50,Tooth.TOOTH
82,3963,102.25552262560585,50,50,Tooth.TOOTH
83,4009,98.59037100911839,50,50,Tooth.TOOTH
84,4041,101.13322536874658,50,50,Tooth.TOOTH
85,4083,104.19022052903358,50,50,Tooth.TOOTH
86,4118,97.80521132680066,50,50,Tooth.TOOTH
87,4158,94.47348268633112,50,50,Tooth.GAP
88,4202,98.8018035238832,50,50,Tooth.TOOTH
89,4245,97.60498496776987,50,50,Tooth.TOOTH
90,4289,99.7936546990959,50,50,Tooth.TOOTH
91,4339,99.5475993042406,50,50,Tooth.TOOTH
92,4380,98.16685078129719,50,50,Tooth.TOOTH
