,Unnamed: 0,x,y,w,h,type
0,0,110,1817,30,30,Tooth.TOOTH
1,1,135,1776,30,30,Tooth.TOOTH
2,2,144,1720,30,30,Tooth.GAP
3,3,151,1672,49,43,Tooth.TOOTH
4,4,168,1647,30,30,Tooth.TOOTH
5,5,173,1598,48,40,Tooth.TOOTH
6,6,196,1567,30,30,Tooth.TOOTH
7,7,208,1541,30,30,Tooth.TOOTH
8,8,219,1492,49,43,Tooth.TOOTH
9,9,231,1455,48,40,Tooth.TOOTH
10,10,245,1418,48,40,Tooth.TOOTH
11,11,267,1385,36,35,Tooth.TOOTH
12,12,272,1344,48,40,Tooth.TOOTH
13,13,296,1290,48,40,Tooth.TOOTH
14,14,330,1245,30,30,Tooth.GAP
15,15,341,1200,36,35,Tooth.TOOTH
16,16,356,1146,48,40,Tooth.TOOTH
17,17,378,1121,30,30,Tooth.GAP
18,18,392,1081,30,30,Tooth.GAP
19,19,410,1035,30,30,Tooth.GAP
20,20,429,996,30,30,Tooth.GAP
21,21,443,941,49,43,Tooth.TOOTH
22,22,463,895,30,30,Tooth.GAP
23,23,484,859,49,43,Tooth.TOOTH
24,24,504,811,48,40,Tooth.TOOTH
25,25,523,765,48,40,Tooth.TOOTH
26,26,556,729,36,35,Tooth.TOOTH
27,27,578,673,30,30,Tooth.GAP
28,28,595,643,30,30,Tooth.GAP
29,29,618,585,49,43,Tooth.TOOTH
30,30,640,540,48,40,Tooth.TOOTH
31,31,681,498,36,35,Tooth.TOOTH
32,32,701,449,48,40,Tooth.TOOTH
33,33,736,405,49,43,Tooth.TOOTH
34,34,759,369,48,40,Tooth.TOOTH
35,35,790,334,48,40,Tooth.TOOTH
36,36,836,296,30,30,Tooth.GAP
37,37,870,248,48,40,Tooth.TOOTH
38,38,912,217,48,40,Tooth.TOOTH
39,39,961,184,49,43,Tooth.TOOTH
40,40,1005,155,46,53,Tooth.TOOTH
41,41,1067,148,30,30,Tooth.GAP
42,87,1116,135,30,30,Tooth.TOOTH
43,42,1149,135,48,40,Tooth.CENTER_T
44,43,1207,123,38,60,Tooth.TOOTH
45,44,1298,133,38,60,Tooth.TOOTH
46,45,1350,153,49,43,Tooth.TOOTH
47,46,1394,178,48,40,Tooth.TOOTH
48,47,1448,207,48,40,Tooth.TOOTH
49,48,1500,240,30,30,Tooth.GAP
50,49,1544,279,49,43,Tooth.TOOTH
51,50,1580,315,49,43,Tooth.TOOTH
52,51,1615,353,49,43,Tooth.TOOTH
53,52,1655,387,38,64,Tooth.TOOTH
54,53,1691,430,38,60,Tooth.TOOTH
55,54,1718,477,49,43,Tooth.TOOTH
56,55,1754,516,38,64,Tooth.TOOTH
57,56,1789,569,30,30,Tooth.TOOTH
58,57,1804,603,49,43,Tooth.TOOTH
59,58,1833,641,38,60,Tooth.TOOTH
60,59,1853,687,30,30,Tooth.GAP
61,60,1873,726,30,30,Tooth.GAP
62,61,1904,758,38,64,Tooth.TOOTH
63,62,1931,817,30,30,Tooth.TOOTH
64,63,1948,854,30,30,Tooth.TOOTH
65,64,1973,885,38,64,Tooth.TOOTH
66,65,2007,939,30,30,Tooth.GAP
67,66,2026,979,36,35,Tooth.TOOTH
68,67,2048,1020,30,30,Tooth.GAP
69,68,2083,1073,30,30,Tooth.TOOTH
70,69,2099,1122,30,30,Tooth.TOOTH
71,70,2124,1150,30,30,Tooth.TOOTH
72,71,2145,1205,30,30,Tooth.TOOTH
73,72,2161,1234,30,30,Tooth.TOOTH
74,73,2171,1263,30,30,Tooth.TOOTH
75,74,2199,1309,30,30,Tooth.TOOTH
76,75,2213,1348,30,30,Tooth.TOOTH
77,76,2232,1384,30,30,Tooth.TOOTH
78,77,2243,1412,30,30,Tooth.TOOTH
79,78,2264,1446,30,30,Tooth.TOOTH
80,79,2287,1496,30,30,Tooth.TOOTH
81,80,2311,1538,38,60,Tooth.TOOTH
82,81,2336,1597,30,30,Tooth.TOOTH
83,82,2355,1638,30,30,Tooth.TOOTH
84,83,2369,1658,30,30,Tooth.TOOTH
85,84,2380,1704,49,43,Tooth.TOOTH
86,85,2398,1756,49,43,Tooth.TOOTH
87,86,2422,1813,30,30,Tooth.TOOTH
