,x,y,w,h,type
0,114,98.88178224104175,30,30,Tooth.TOOTH
1,167,103.10710077988865,30,30,Tooth.TOOTH
2,213,102.44154259626934,30,30,Tooth.TOOTH
3,259,102.55737370965787,30,30,Tooth.TOOTH
4,300,99.34989498568899,30,30,Tooth.TOOTH
5,347,96.56167823089046,30,30,Tooth.TOOTH
6,384,96.8074368596009,30,30,Tooth.TOOTH
7,421,95.63666689893572,30,30,Tooth.TOOTH
8,455,94.5670759524035,30,30,Tooth.TOOTH
9,497,103.31497282317014,30,30,Tooth.TOOTH
10,539,102.05519931325226,30,30,Tooth.TOOTH
11,581,102.46529621280486,30,30,Tooth.TOOTH
12,613,98.51612534824535,30,30,Tooth.GAP
13,658,104.09671552695117,30,30,Tooth.TOOTH
14,694,96.03315469425087,30,30,Tooth.TOOTH
15,737,96.63995559309592,30,30,Tooth.TOOTH
16,774,103.05959814096306,30,30,Tooth.TOOTH
17,818,107.29297427653427,30,30,Tooth.GAP
18,862,98.76466979228536,30,30,Tooth.TOOTH
19,906,97.99522950389333,30,30,Tooth.TOOTH
20,953,98.76715932309472,30,30,Tooth.TOOTH
21,998,104.54448045240906,30,30,Tooth.TOOTH
22,1042,102.82320739783059,30,30,Tooth.TOOTH
23,1095,103.77711942545874,30,30,Tooth.TOOTH
24,1137,101.3015082933433,30,30,Tooth.TOOTH
25,1182,96.56964618025197,30,30,Tooth.TOOTH
26,1229,101.58638528765826,30,30,Tooth.TOOTH
27,1283,98.999956687079,30,30,Tooth.TOOTH
28,1338,99.09188712384551,30,30,Tooth.TOOTH
29,1385,99.89933655772028,30,30,Tooth.TOOTH
30,1438,99.84106612842032,30,30,Tooth.TOOTH
31,1481,95.96957881152127,30,30,Tooth.TOOTH
32,1537,98.11681383226276,30,30,Tooth.TOOTH
33,1587,95.21819701633069,30,30,Tooth.ERROR_G
34,1648,97.27967809717717,30,30,Tooth.ERROR_T
35,1700,92.24703284425313,30,30,Tooth.TOOTH
36,1746,92.13564949912478,30,30,Tooth.TOOTH
37,1791,96.763297385901,30,30,Tooth.TOOTH
38,1842,97.34236769917726,30,30,Tooth.ERROR_T
39,1903,92.89903628876569,30,30,Tooth.ERROR_T
40,1962,96.27667544589794,30,30,Tooth.TOOTH
41,2013,102.93571430010755,30,30,Tooth.TOOTH
42,2065,104.29146695374553,30,30,Tooth.TOOTH
43,2117,112.97453164332202,30,30,Tooth.TOOTH
44,2171,115.82313784701076,30,30,Tooth.TOOTH
45,2216,116.88770009180662,30,30,Tooth.CENTER_T
46,2263,118.19571447250526,30,30,Tooth.TOOTH
47,2313,116.960240087537,30,30,Tooth.TOOTH
48,2366,109.16911911784035,30,30,Tooth.ERROR_T
49,2430,96.85868097181465,30,30,Tooth.ERROR_T
50,2480,104.44759610477357,30,30,Tooth.ERROR_T
51,2546,99.32426055766629,30,30,Tooth.ERROR_T
52,2602,99.09341574482657,30,30,Tooth.GAP
53,2661,94.76017873651668,30,30,Tooth.TOOTH
54,2705,97.47797129478347,30,30,Tooth.TOOTH
55,2760,89.92218615783209,30,30,Tooth.TOOTH
56,2811,88.70423345949712,30,30,Tooth.TOOTH
57,2865,88.37934538273227,30,30,Tooth.TOOTH
58,2916,89.87360153721936,30,30,Tooth.TOOTH
59,2969,97.11682820899354,30,30,Tooth.TOOTH
60,3025,99.03030797769172,30,30,Tooth.GAP
61,3071,98.0212221309093,30,30,Tooth.TOOTH
62,3116,99.9529960311228,30,30,Tooth.TOOTH
63,3160,98.03957270480039,30,30,Tooth.TOOTH
64,3212,95.55620911687338,30,30,Tooth.TOOTH
65,3251,98.59617913329323,30,30,Tooth.TOOTH
66,3301,98.51294555543677,30,30,Tooth.TOOTH
67,3349,105.0233114606766,30,30,Tooth.TOOTH
68,3396,103.44602301066516,30,30,Tooth.TOOTH
69,3442,101.90696994964333,30,30,Tooth.TOOTH
70,3488,101.34742774432934,30,30,Tooth.TOOTH
71,3539,104.85441166444915,30,30,Tooth.GAP
72,3578,106.87395747373257,30,30,Tooth.TOOTH
73,3623,104.0316468344462,30,30,Tooth.TOOTH
74,3655,103.14433149448061,30,30,Tooth.TOOTH
75,3706,99.17719045782155,30,30,Tooth.TOOTH
76,3740,100.10619641289793,30,30,Tooth.TOOTH
77,3780,101.91908653995543,30,30,Tooth.TOOTH
78,3827,99.65603850984017,30,30,Tooth.GAP
79,3859,102.48199726099206,30,30,Tooth.TOOTH
80,3899,100.2255657203128,30,30,Tooth.TOOTH
81,3937,102.41185560572488,30,30,Tooth.TOOTH
82,3978,102.08235627170178,30,30,Tooth.TOOTH
83,4016,103.06712674729842,30,30,Tooth.TOOTH
84,4061,97.66949551718682,30,30,Tooth.TOOTH
85,4094,101.49546570207055,30,30,Tooth.TOOTH
86,4138,101.19987110356607,30,30,Tooth.TOOTH
87,4184,99.26706750752545,30,30,Tooth.GAP
88,4226,95.70062773527638,30,30,Tooth.TOOTH
89,4265,98.15261934393561,30,30,Tooth.TOOTH
90,4314,93.73267052516046,30,30,Tooth.TOOTH
91,4366,100.07226819003802,30,30,Tooth.TOOTH
