,Unnamed: 0,x,y,w,h,type
0,46,125,1836,30,30,Tooth.TOOTH
1,0,148,1788,30,30,Tooth.TOOTH
2,1,164,1745,30,30,Tooth.TOOTH
3,2,181,1702,30,30,Tooth.TOOTH
4,47,193,1663,30,30,Tooth.TOOTH
5,48,208,1618,30,30,Tooth.TOOTH
6,49,222,1584,30,30,Tooth.TOOTH
7,50,235,1549,30,30,Tooth.TOOTH
8,51,247,1517,30,30,Tooth.TOOTH
9,52,271,1482,30,30,Tooth.TOOTH
10,53,286,1443,30,30,Tooth.TOOTH
11,3,303,1404,30,30,Tooth.TOOTH
12,54,312,1373,30,30,Tooth.GAP
13,55,335,1334,30,30,Tooth.TOOTH
14,4,342,1298,30,30,Tooth.TOOTH
15,5,360,1259,30,30,Tooth.TOOTH
16,56,381,1228,30,30,Tooth.TOOTH
17,57,403,1190,30,30,Tooth.GAP
18,58,414,1146,30,30,Tooth.TOOTH
19,59,432,1106,30,30,Tooth.TOOTH
20,60,453,1064,30,30,Tooth.TOOTH
21,61,478,1026,30,30,Tooth.TOOTH
22,62,496,986,30,30,Tooth.TOOTH
23,63,521,939,30,30,Tooth.TOOTH
24,66,538,901,30,30,Tooth.TOOTH
25,64,555,859,30,30,Tooth.TOOTH
26,65,582,820,30,30,Tooth.TOOTH
27,6,606,772,30,30,Tooth.TOOTH
28,67,634,724,30,30,Tooth.TOOTH
29,68,659,684,30,30,Tooth.TOOTH
30,69,687,639,30,30,Tooth.TOOTH
31,70,707,601,30,30,Tooth.TOOTH
32,71,740,556,30,30,Tooth.TOOTH
33,72,767,513,30,30,Tooth.ERROR_G
34,73,805,466,30,30,Tooth.ERROR_T
35,74,834,422,30,30,Tooth.TOOTH
36,7,864,387,30,30,Tooth.TOOTH
37,8,898,357,30,30,Tooth.TOOTH
38,9,935,321,30,30,Tooth.ERROR_T
39,10,978,277,30,30,Tooth.ERROR_T
40,11,1027,244,30,30,Tooth.TOOTH
41,75,1074,222,30,30,Tooth.TOOTH
42,12,1120,200,30,30,Tooth.TOOTH
43,13,1171,190,30,30,Tooth.TOOTH
44,14,1222,181,30,30,Tooth.TOOTH
45,15,1265,178,30,30,Tooth.CENTER_T
46,16,1310,181,30,30,Tooth.TOOTH
47,17,1357,188,30,30,Tooth.TOOTH
48,18,1408,196,30,30,Tooth.ERROR_T
49,19,1471,212,30,30,Tooth.ERROR_T
50,20,1509,244,30,30,Tooth.ERROR_T
51,21,1565,279,30,30,Tooth.ERROR_T
52,76,1608,316,30,30,Tooth.GAP
53,22,1653,354,30,30,Tooth.TOOTH
54,23,1681,388,30,30,Tooth.TOOTH
55,24,1723,425,30,30,Tooth.TOOTH
56,25,1756,464,30,30,Tooth.TOOTH
57,26,1789,507,30,30,Tooth.TOOTH
58,27,1818,550,30,30,Tooth.TOOTH
59,28,1842,598,30,30,Tooth.TOOTH
60,77,1871,646,30,30,Tooth.GAP
61,29,1896,684,30,30,Tooth.TOOTH
62,30,1918,724,30,30,Tooth.TOOTH
63,31,1942,761,30,30,Tooth.TOOTH
64,78,1970,805,30,30,Tooth.TOOTH
65,32,1986,840,30,30,Tooth.TOOTH
66,33,2010,884,30,30,Tooth.TOOTH
67,79,2027,930,30,30,Tooth.TOOTH
68,80,2050,971,30,30,Tooth.TOOTH
69,34,2072,1011,30,30,Tooth.TOOTH
70,35,2093,1052,30,30,Tooth.TOOTH
71,81,2112,1099,30,30,Tooth.GAP
72,36,2127,1135,30,30,Tooth.TOOTH
73,82,2149,1175,30,30,Tooth.TOOTH
74,37,2163,1203,30,30,Tooth.TOOTH
75,83,2188,1248,30,30,Tooth.TOOTH
76,38,2201,1279,30,30,Tooth.TOOTH
77,39,2216,1317,30,30,Tooth.TOOTH
78,84,2237,1359,30,30,Tooth.GAP
79,40,2247,1389,30,30,Tooth.TOOTH
80,85,2265,1425,30,30,Tooth.TOOTH
81,41,2278,1461,30,30,Tooth.TOOTH
82,42,2294,1498,30,30,Tooth.TOOTH
83,43,2308,1534,30,30,Tooth.TOOTH
84,86,2330,1573,30,30,Tooth.TOOTH
85,44,2339,1605,30,30,Tooth.TOOTH
86,45,2356,1646,30,30,Tooth.TOOTH
87,87,2375,1688,30,30,Tooth.GAP
88,90,2394,1726,30,30,Tooth.TOOTH
89,91,2406,1763,30,30,Tooth.TOOTH
90,89,2428,1807,30,30,Tooth.TOOTH
91,88,2441,1858,30,30,Tooth.TOOTH
