,x,y,w,h,type
0,221,105.96528504356475,50,50,Tooth.TOOTH
1,280,100.14964568756508,50,50,Tooth.TOOTH
2,319,94.22686394815263,50,50,Tooth.GAP
3,369,90.43119894310111,50,50,Tooth.TOOTH
4,408,104.40668712939991,50,50,Tooth.TOOTH
5,448,94.12156064879036,50,50,Tooth.TOOTH
6,487,101.08801230836357,50,50,Tooth.TOOTH
7,526,103.93584445068716,50,50,Tooth.TOOTH
8,565,96.80933403874707,50,50,Tooth.TOOTH
9,604,100.51107854443748,50,50,Tooth.TOOTH
10,646,102.24220055017375,50,50,Tooth.TOOTH
11,686,98.95327737467396,50,50,Tooth.GAP
12,723,99.20071511396999,50,50,Tooth.TOOTH
13,763,101.24557802537838,50,50,Tooth.TOOTH
14,805,101.38859350829092,50,50,Tooth.TOOTH
15,852,102.00930186859225,50,50,Tooth.TOOTH
16,885,100.09199229151672,50,50,Tooth.TOOTH
17,929,99.69773101188304,50,50,Tooth.TOOTH
18,975,106.7138998113864,50,50,Tooth.TOOTH
19,1015,104.37730923709792,50,50,Tooth.TOOTH
20,1059,105.42969166969448,50,50,Tooth.TOOTH
21,1112,103.97328131432148,50,50,Tooth.GAP
22,1150,99.45530643267354,50,50,Tooth.TOOTH
23,1200,100.79400759782746,50,50,Tooth.TOOTH
24,1249,99.89069683646552,50,50,Tooth.TOOTH
25,1299,101.60851478434239,50,50,Tooth.TOOTH
26,1347,99.28782440261479,50,50,Tooth.TOOTH
27,1397,101.44332884391042,50,50,Tooth.TOOTH
28,1436,94.29017166365765,50,50,Tooth.TOOTH
29,1494,100.16099690754915,50,50,Tooth.GAP
30,1547,99.29710278512668,50,50,Tooth.TOOTH
31,1607,99.16371465031382,50,50,Tooth.TOOTH
32,1654,93.60400109269969,50,50,Tooth.TOOTH
33,1708,95.52612240301848,50,50,Tooth.TOOTH
34,1768,91.792497633698,50,50,Tooth.TOOTH
35,1816,90.61796186685162,50,50,Tooth.TOOTH
36,1872,86.24934354106156,50,50,Tooth.TOOTH
37,1911,92.68258063340036,50,50,Tooth.GAP
38,1957,100.20420873007106,50,50,Tooth.TOOTH
39,1996,95.43732608765347,50,50,Tooth.GAP
40,2028,93.62953977545385,50,50,Tooth.TOOTH
41,2077,97.81465708565065,50,50,Tooth.TOOTH
42,2142,101.11787841400519,50,50,Tooth.TOOTH
43,2192,97.28543876350705,50,50,Tooth.GAP
44,2236,111.01109112765431,50,50,Tooth.TOOTH
45,2296,120.90043875858889,50,50,Tooth.TOOTH
46,2338,120.89702870699696,50,50,Tooth.CENTER_T
47,2385,118.87796823437198,50,50,Tooth.TOOTH
48,2437,119.85204580580289,50,50,Tooth.TOOTH
49,2487,114.74016764458034,50,50,Tooth.GAP
50,2551,107.20267696414481,50,50,Tooth.TOOTH
51,2602,100.28441147954048,50,50,Tooth.TOOTH
52,2667,97.94902659156315,50,50,Tooth.TOOTH
53,2735,98.42870368366904,50,50,Tooth.TOOTH
54,2786,88.16954120928759,50,50,Tooth.TOOTH
55,2836,93.006829919077,50,50,Tooth.TOOTH
56,2887,92.61868184617055,50,50,Tooth.TOOTH
57,2949,99.92600164479907,50,50,Tooth.GAP
58,2993,91.40526654830269,50,50,Tooth.TOOTH
59,3045,93.31679588160294,50,50,Tooth.TOOTH
60,3095,91.10225433283233,50,50,Tooth.TOOTH
61,3150,95.8328353299565,50,50,Tooth.TOOTH
62,3200,95.29278632051226,50,50,Tooth.TOOTH
63,3245,98.63310985090509,50,50,Tooth.TOOTH
64,3288,104.83883599769167,50,50,Tooth.TOOTH
65,3346,104.26729626930276,50,50,Tooth.GAP
66,3379,100.48511949080351,50,50,Tooth.TOOTH
67,3434,93.87086472394994,50,50,Tooth.TOOTH
68,3479,101.94364518899049,50,50,Tooth.GAP
69,3534,105.19011920470281,50,50,Tooth.TOOTH
70,3577,102.12008357543391,50,50,Tooth.TOOTH
71,3622,102.95526537940154,50,50,Tooth.TOOTH
72,3666,105.72683946681566,50,50,Tooth.TOOTH
73,3704,102.74850709341413,50,50,Tooth.GAP
74,3751,104.68764713635062,50,50,Tooth.TOOTH
75,3792,103.83663423768708,50,50,Tooth.TOOTH
76,3833,102.76773353782599,50,50,Tooth.TOOTH
77,3875,99.66483787548904,50,50,Tooth.TOOTH
78,3916,92.8055512178221,50,50,Tooth.TOOTH
79,3963,106.52866677258142,50,50,Tooth.TOOTH
80,3997,96.12062940629778,50,50,Tooth.GAP
81,4034,100.16216805099657,50,50,Tooth.TOOTH
82,4073,100.38046022464123,50,50,Tooth.TOOTH
83,4114,103.45632856436788,50,50,Tooth.TOOTH
84,4158,103.44527725293665,50,50,Tooth.TOOTH
85,4192,104.11429474424361,50,50,Tooth.TOOTH
86,4235,92.66656574275483,50,50,Tooth.TOOTH
87,4274,95.362894475187,50,50,Tooth.TOOTH
88,4314,97.38388550066068,50,50,Tooth.TOOTH
89,4364,96.63494758604708,50,50,Tooth.TOOTH
90,4403,98.96305041187907,50,50,Tooth.TOOTH
91,4450,97.18651967437516,50,50,Tooth.TOOTH
92,4510,99.26082315676048,50,50,Tooth.TOOTH
93,4569,105.67588018684528,50,50,Tooth.TOOTH
