,x,y,w,h,type
0,54,103.34368992283771,50,50,Tooth.TOOTH
1,112,114.37295814848181,50,50,Tooth.TOOTH
2,161,100.13877546148312,50,50,Tooth.TOOTH
3,194,96.41247646871663,50,50,Tooth.GAP
4,248,100.31194768572566,50,50,Tooth.TOOTH
5,284,90.81879685249156,50,50,Tooth.GAP
6,322,90.78985965303809,50,50,Tooth.TOOTH
7,367,97.10813725330274,50,50,Tooth.GAP
8,415,85.038542096836,50,50,Tooth.TOOTH
9,444,91.5966025001,50,50,Tooth.TOOTH
10,478,94.84935602825809,50,50,Tooth.TOOTH
11,528,99.92364246629869,50,50,Tooth.TOOTH
12,555,98.96497165809825,50,50,Tooth.TOOTH
13,594,115.116783290009,50,50,Tooth.TOOTH
14,635,94.07251360391048,50,50,Tooth.GAP
15,676,95.6936841778687,50,50,Tooth.TOOTH
16,723,114.37068102152001,50,50,Tooth.TOOTH
17,761,98.02459430996852,50,50,Tooth.TOOTH
18,800,114.59577123462986,50,50,Tooth.TOOTH
19,830,108.3675447231901,50,50,Tooth.GAP
20,893,117.50159208784518,50,50,Tooth.TOOTH
21,856,122.50179570118813,50,50,Tooth.TOOTH
22,933,98.48378484644573,50,50,Tooth.TOOTH
23,977,98.03240345257743,50,50,Tooth.TOOTH
24,1031,97.67171528262656,50,50,Tooth.TOOTH
25,1075,96.90440328236018,50,50,Tooth.TOOTH
26,1123,96.55758070139079,50,50,Tooth.TOOTH
27,1170,99.10134111176406,50,50,Tooth.TOOTH
28,1215,98.11571255262321,50,50,Tooth.GAP
29,1274,96.25176921672693,50,50,Tooth.TOOTH
30,1319,87.70512726511794,50,50,Tooth.TOOTH
31,1369,94.95120760092406,50,50,Tooth.TOOTH
32,1412,96.22176907717314,50,50,Tooth.TOOTH
33,1475,94.87509170576939,50,50,Tooth.TOOTH
34,1530,90.80932509648984,50,50,Tooth.TOOTH
35,1584,93.41904644123298,50,50,Tooth.TOOTH
36,1635,99.20770295048213,50,50,Tooth.GAP
37,1683,88.87236807164652,50,50,Tooth.TOOTH
38,1732,92.44539633080775,50,50,Tooth.TOOTH
39,1778,98.54258295428569,50,50,Tooth.TOOTH
40,1810,92.55752599445283,50,50,Tooth.GAP
41,1844,88.43112079754913,50,50,Tooth.TOOTH
42,1896,94.55429296345942,50,50,Tooth.TOOTH
43,1946,102.98959800962862,50,50,Tooth.TOOTH
44,1998,106.40080414845,50,50,Tooth.TOOTH
45,2055,111.54232385103637,50,50,Tooth.TOOTH
46,2103,119.48308077748592,50,50,Tooth.TOOTH
47,2154,118.95077836258005,50,50,Tooth.CENTER_G
48,2197,120.9727893786895,50,50,Tooth.TOOTH
49,2249,114.88977855267864,50,50,Tooth.GAP
50,2300,114.41200668873067,50,50,Tooth.TOOTH
51,2375,106.56099080005971,50,50,Tooth.TOOTH
52,2423,102.46254801363676,50,50,Tooth.GAP
53,2477,101.65557252471554,50,50,Tooth.TOOTH
54,2512,99.51028983190746,50,50,Tooth.GAP
55,2543,102.25416822384057,50,50,Tooth.TOOTH
56,2587,95.24643142169143,50,50,Tooth.TOOTH
57,2637,98.6554427858462,50,50,Tooth.TOOTH
58,2691,90.30959543477601,50,50,Tooth.GAP
59,2752,83.51716611174992,50,50,Tooth.TOOTH
60,2795,96.52788521447877,50,50,Tooth.TOOTH
61,2829,94.36797255359922,50,50,Tooth.GAP
62,2861,94.1385978957309,50,50,Tooth.GAP
63,2899,98.01554094652445,50,50,Tooth.TOOTH
64,2952,98.78125923139592,50,50,Tooth.TOOTH
65,2999,100.66000916961666,50,50,Tooth.TOOTH
66,3045,101.06616661356311,50,50,Tooth.TOOTH
67,3103,97.27410215674732,50,50,Tooth.TOOTH
68,3146,92.67368283576964,50,50,Tooth.TOOTH
69,3194,91.47150872930311,50,50,Tooth.TOOTH
70,3237,96.27661231673359,50,50,Tooth.GAP
71,3279,100.90510817031945,50,50,Tooth.TOOTH
72,3329,100.90946908594734,50,50,Tooth.TOOTH
73,3369,106.34233958450113,50,50,Tooth.GAP
74,3416,104.89385761546518,50,50,Tooth.TOOTH
75,3462,99.74534727784929,50,50,Tooth.TOOTH
76,3506,105.47417509349583,50,50,Tooth.TOOTH
77,3546,105.37273679634204,50,50,Tooth.TOOTH
78,3586,105.06265605641975,50,50,Tooth.TOOTH
79,3629,102.28481256114472,50,50,Tooth.TOOTH
80,3665,106.13705302490399,50,50,Tooth.GAP
81,3701,96.8600713696785,50,50,Tooth.TOOTH
82,3748,103.26401843174905,50,50,Tooth.TOOTH
83,3792,105.05151168287944,50,50,Tooth.TOOTH
84,3829,102.21756175173907,50,50,Tooth.TOOTH
85,3876,103.78258355819169,50,50,Tooth.TOOTH
86,3905,102.57952232697077,50,50,Tooth.TOOTH
87,3982,101.73767395957286,50,50,Tooth.TOOTH
88,3945,90.94758625723186,50,50,Tooth.GAP
89,4022,102.85783234678887,50,50,Tooth.TOOTH
90,4063,99.79055484051652,50,50,Tooth.TOOTH
91,4103,99.75568621576751,50,50,Tooth.TOOTH
92,4149,95.65717544569738,50,50,Tooth.TOOTH
93,4192,97.47488221089235,50,50,Tooth.TOOTH
94,4231,98.55042776395139,50,50,Tooth.TOOTH
95,4269,95.07259738881984,50,50,Tooth.TOOTH
