,Unnamed: 0,x,y,w,h,type
0,0,157,1840,30,30,Tooth.TOOTH
1,1,177,1791,30,30,Tooth.TOOTH
2,2,194,1749,30,30,Tooth.TOOTH
3,59,211,1714,30,30,Tooth.TOOTH
4,60,229,1678,30,30,Tooth.GAP
5,3,235,1639,30,30,Tooth.TOOTH
6,61,259,1597,30,30,Tooth.GAP
7,4,270,1567,30,30,Tooth.TOOTH
8,62,283,1533,30,30,Tooth.GAP
9,5,297,1499,30,30,Tooth.TOOTH
10,6,313,1462,30,30,Tooth.TOOTH
11,7,330,1426,30,30,Tooth.TOOTH
12,8,345,1390,30,30,Tooth.TOOTH
13,63,371,1347,30,30,Tooth.TOOTH
14,9,388,1318,30,30,Tooth.TOOTH
15,10,397,1280,30,30,Tooth.TOOTH
16,11,414,1241,30,30,Tooth.TOOTH
17,12,434,1204,30,30,Tooth.TOOTH
18,64,453,1164,30,30,Tooth.GAP
19,13,477,1120,30,30,Tooth.TOOTH
20,14,500,1080,30,30,Tooth.TOOTH
21,15,516,1041,30,30,Tooth.TOOTH
22,16,539,997,30,30,Tooth.TOOTH
23,65,562,959,30,30,Tooth.GAP
24,17,590,911,30,30,Tooth.TOOTH
25,18,606,868,30,30,Tooth.TOOTH
26,66,630,823,30,30,Tooth.GAP
27,19,659,778,30,30,Tooth.TOOTH
28,67,687,739,30,30,Tooth.TOOTH
29,20,707,693,30,30,Tooth.TOOTH
30,21,741,649,30,30,Tooth.TOOTH
31,68,769,606,30,30,Tooth.TOOTH
32,22,797,559,30,30,Tooth.TOOTH
33,23,831,516,30,30,Tooth.TOOTH
34,69,869,481,30,30,Tooth.GAP
35,70,897,442,30,30,Tooth.TOOTH
36,71,938,410,30,30,Tooth.TOOTH
37,24,968,378,30,30,Tooth.ERROR_T
38,25,1018,325,30,30,Tooth.ERROR_T
39,72,1062,300,30,30,Tooth.TOOTH
40,73,1111,274,30,30,Tooth.TOOTH
41,26,1156,258,30,30,Tooth.TOOTH
42,27,1207,244,30,30,Tooth.TOOTH
43,74,1254,234,30,30,Tooth.TOOTH
44,75,1298,240,30,30,Tooth.CENTER_G
45,28,1347,239,30,30,Tooth.TOOTH
46,29,1392,244,30,30,Tooth.TOOTH
47,30,1439,256,30,30,Tooth.TOOTH
48,31,1493,277,30,30,Tooth.ERROR_T
49,76,1546,307,30,30,Tooth.ERROR_G
50,32,1592,334,30,30,Tooth.ERROR_T
51,33,1642,378,30,30,Tooth.ERROR_T
52,34,1679,409,30,30,Tooth.TOOTH
53,77,1720,441,30,30,Tooth.TOOTH
54,35,1747,484,30,30,Tooth.TOOTH
55,36,1785,524,30,30,Tooth.TOOTH
56,37,1812,570,30,30,Tooth.TOOTH
57,78,1844,611,30,30,Tooth.GAP
58,38,1873,661,30,30,Tooth.TOOTH
59,79,1895,705,30,30,Tooth.TOOTH
60,80,1927,740,30,30,Tooth.TOOTH
61,39,1946,787,30,30,Tooth.TOOTH
62,40,1968,829,30,30,Tooth.TOOTH
63,81,1995,863,30,30,Tooth.TOOTH
64,41,2009,907,30,30,Tooth.TOOTH
65,42,2040,952,30,30,Tooth.TOOTH
66,43,2056,997,30,30,Tooth.TOOTH
67,44,2086,1045,30,30,Tooth.TOOTH
68,82,2101,1080,30,30,Tooth.GAP
69,45,2119,1121,30,30,Tooth.TOOTH
70,46,2136,1160,30,30,Tooth.TOOTH
71,83,2162,1201,30,30,Tooth.TOOTH
72,47,2174,1235,30,30,Tooth.TOOTH
73,48,2190,1274,30,30,Tooth.TOOTH
74,49,2209,1311,30,30,Tooth.TOOTH
75,84,2232,1346,30,30,Tooth.TOOTH
76,50,2246,1386,30,30,Tooth.TOOTH
77,85,2263,1430,30,30,Tooth.TOOTH
78,86,2277,1467,30,30,Tooth.ERROR_T
79,51,2289,1494,30,30,Tooth.ERROR_T
80,87,2307,1530,30,30,Tooth.GAP
81,52,2319,1568,30,30,Tooth.TOOTH
82,88,2339,1600,30,30,Tooth.TOOTH
83,53,2351,1640,30,30,Tooth.TOOTH
84,54,2365,1676,30,30,Tooth.TOOTH
85,55,2382,1713,30,30,Tooth.TOOTH
86,56,2397,1751,30,30,Tooth.TOOTH
87,57,2418,1788,30,30,Tooth.TOOTH
88,58,2432,1829,30,30,Tooth.TOOTH
