,x,y,w,h,type
0,115,92.93132111107373,30,30,Tooth.TOOTH
1,154,97.34112129549857,30,30,Tooth.TOOTH
2,192,106.36912859797047,30,30,Tooth.TOOTH
3,231,102.27577878053663,30,30,Tooth.GAP
4,267,102.20130187764006,30,30,Tooth.TOOTH
5,309,99.94751733983367,30,30,Tooth.GAP
6,342,98.38306498520086,30,30,Tooth.TOOTH
7,382,98.69955562714979,30,30,Tooth.TOOTH
8,422,100.70133107864825,30,30,Tooth.TOOTH
9,462,100.63405231892443,30,30,Tooth.TOOTH
10,507,102.27438950733813,30,30,Tooth.GAP
11,541,97.65149184214506,30,30,Tooth.TOOTH
12,582,100.65333708822922,30,30,Tooth.TOOTH
13,631,104.44184806714561,30,30,Tooth.GAP
14,670,107.64220756538072,30,30,Tooth.TOOTH
15,715,100.607171748901,30,30,Tooth.TOOTH
16,760,99.91203115734967,30,30,Tooth.TOOTH
17,809,99.93879998158125,30,30,Tooth.TOOTH
18,859,103.51823506746777,30,30,Tooth.GAP
19,903,101.51140840220738,30,30,Tooth.TOOTH
20,950,99.9562405231111,30,30,Tooth.TOOTH
21,1000,97.82550683988028,30,30,Tooth.TOOTH
22,1053,98.51854932436271,30,30,Tooth.TOOTH
23,1101,94.03509320852582,30,30,Tooth.TOOTH
24,1148,95.57396485786819,30,30,Tooth.TOOTH
25,1199,93.7632852850312,30,30,Tooth.TOOTH
26,1253,90.99626535040505,30,30,Tooth.GAP
27,1305,94.3429773563746,30,30,Tooth.TOOTH
28,1357,90.45719968513878,30,30,Tooth.TOOTH
29,1414,94.36273569422492,30,30,Tooth.GAP
30,1461,95.0420857675478,30,30,Tooth.TOOTH
31,1504,92.26175955359807,30,30,Tooth.TOOTH
32,1551,99.89366717202392,30,30,Tooth.ERROR_T
33,1621,100.65187967690505,30,30,Tooth.ERROR_T
34,1681,105.75081897775267,30,30,Tooth.ERROR_G
35,1724,104.34304141049986,30,30,Tooth.TOOTH
36,1773,104.6294637142723,30,30,Tooth.TOOTH
37,1830,114.97090896541943,30,30,Tooth.TOOTH
38,1878,118.2408493073718,30,30,Tooth.TOOTH
39,1922,120.13415467487133,30,30,Tooth.CENTER_T
40,1975,119.39700123651583,30,30,Tooth.TOOTH
41,2021,116.47890063901863,30,30,Tooth.TOOTH
42,2070,111.22171183643762,30,30,Tooth.TOOTH
43,2127,105.97681667109791,30,30,Tooth.TOOTH
44,2185,103.31755025270931,30,30,Tooth.GAP
45,2243,99.70420542054708,30,30,Tooth.ERROR_T
46,2308,94.45585783697976,30,30,Tooth.ERROR_T
47,2357,92.90268419417409,30,30,Tooth.TOOTH
48,2403,89.12827838078114,30,30,Tooth.TOOTH
49,2451,90.62660741945038,30,30,Tooth.TOOTH
50,2503,85.95187974536736,30,30,Tooth.TOOTH
51,2556,88.69849456301104,30,30,Tooth.TOOTH
52,2613,92.94250177341773,30,30,Tooth.TOOTH
53,2665,96.5547682674458,30,30,Tooth.TOOTH
54,2715,91.51682420858054,30,30,Tooth.TOOTH
55,2761,92.75554064091918,30,30,Tooth.TOOTH
56,2809,95.18871369063676,30,30,Tooth.TOOTH
57,2851,95.11269040472192,30,30,Tooth.TOOTH
58,2900,100.3846380694328,30,30,Tooth.TOOTH
59,2938,101.13471831966729,30,30,Tooth.TOOTH
60,2990,94.80622896140072,30,30,Tooth.TOOTH
61,3045,106.31907482528804,30,30,Tooth.TOOTH
62,3102,107.4761572222317,30,30,Tooth.TOOTH
63,3135,100.09428157226104,30,30,Tooth.GAP
64,3178,100.38360188924658,30,30,Tooth.TOOTH
65,3220,102.1264278888548,30,30,Tooth.TOOTH
66,3269,109.46021636047597,30,30,Tooth.TOOTH
67,3308,106.55840074182082,30,30,Tooth.TOOTH
68,3358,103.84683693953359,30,30,Tooth.GAP
69,3390,99.61884790688245,30,30,Tooth.TOOTH
70,3432,109.88567649271866,30,30,Tooth.TOOTH
71,3472,111.46182965866684,30,30,Tooth.TOOTH
72,3513,106.5612184656369,30,30,Tooth.TOOTH
73,3548,108.35930569850257,30,30,Tooth.TOOTH
74,3584,106.39264258253971,30,30,Tooth.TOOTH
75,3625,99.65727120149788,30,30,Tooth.GAP
76,3660,97.89941976497961,30,30,Tooth.TOOTH
77,3703,97.46153976079799,30,30,Tooth.TOOTH
78,3740,96.65526216023302,30,30,Tooth.TOOTH
79,3782,95.49371045597948,30,30,Tooth.TOOTH
80,3815,91.11113173699638,30,30,Tooth.TOOTH
81,3854,87.57336553112026,30,30,Tooth.TOOTH
