,Unnamed: 0,x,y,w,h,type
0,0,252,1832,30,30,Tooth.TOOTH
1,1,269,1796,30,30,Tooth.TOOTH
2,52,290,1763,30,30,Tooth.TOOTH
3,53,299,1725,30,30,Tooth.GAP
4,2,311,1691,30,30,Tooth.TOOTH
5,54,323,1651,30,30,Tooth.GAP
6,3,333,1619,30,30,Tooth.TOOTH
7,4,347,1582,30,30,Tooth.TOOTH
8,5,363,1545,30,30,Tooth.TOOTH
9,6,377,1508,30,30,Tooth.TOOTH
10,55,395,1466,30,30,Tooth.GAP
11,7,403,1433,30,30,Tooth.TOOTH
12,8,421,1396,30,30,Tooth.TOOTH
13,56,443,1352,30,30,Tooth.GAP
14,9,461,1317,30,30,Tooth.TOOTH
15,10,472,1273,30,30,Tooth.TOOTH
16,11,489,1232,30,30,Tooth.TOOTH
17,12,509,1187,30,30,Tooth.TOOTH
18,57,533,1143,30,30,Tooth.GAP
19,13,550,1102,30,30,Tooth.TOOTH
20,14,569,1059,30,30,Tooth.TOOTH
21,15,589,1014,30,30,Tooth.TOOTH
22,16,614,967,30,30,Tooth.TOOTH
23,17,633,922,30,30,Tooth.TOOTH
24,18,657,882,30,30,Tooth.TOOTH
25,19,681,837,30,30,Tooth.TOOTH
26,58,707,789,30,30,Tooth.GAP
27,20,738,747,30,30,Tooth.TOOTH
28,21,764,702,30,30,Tooth.TOOTH
29,59,801,658,30,30,Tooth.GAP
30,22,831,621,30,30,Tooth.TOOTH
31,23,857,586,30,30,Tooth.TOOTH
32,24,894,557,30,30,Tooth.ERROR_T
33,25,945,509,30,30,Tooth.ERROR_T
34,60,995,475,30,30,Tooth.ERROR_G
35,26,1029,450,30,30,Tooth.TOOTH
36,27,1072,426,30,30,Tooth.TOOTH
37,61,1127,414,30,30,Tooth.TOOTH
38,28,1172,405,30,30,Tooth.TOOTH
39,29,1213,401,30,30,Tooth.CENTER_T
40,30,1263,400,30,30,Tooth.TOOTH
41,31,1307,403,30,30,Tooth.TOOTH
42,32,1354,410,30,30,Tooth.TOOTH
43,33,1408,426,30,30,Tooth.TOOTH
44,62,1460,451,30,30,Tooth.GAP
45,34,1510,480,30,30,Tooth.ERROR_T
46,35,1564,516,30,30,Tooth.ERROR_T
47,36,1602,548,30,30,Tooth.TOOTH
48,63,1638,578,30,30,Tooth.TOOTH
49,37,1670,614,30,30,Tooth.TOOTH
50,38,1708,650,30,30,Tooth.TOOTH
51,39,1740,693,30,30,Tooth.TOOTH
52,40,1772,741,30,30,Tooth.TOOTH
53,41,1800,785,30,30,Tooth.TOOTH
54,64,1833,823,30,30,Tooth.TOOTH
55,42,1858,862,30,30,Tooth.TOOTH
56,43,1882,903,30,30,Tooth.TOOTH
57,65,1905,939,30,30,Tooth.TOOTH
58,44,1926,983,30,30,Tooth.TOOTH
59,66,1945,1016,30,30,Tooth.TOOTH
60,67,1977,1058,30,30,Tooth.TOOTH
61,45,1994,1111,30,30,Tooth.TOOTH
62,68,2021,1162,30,30,Tooth.TOOTH
63,69,2043,1187,30,30,Tooth.GAP
64,70,2063,1225,30,30,Tooth.TOOTH
65,71,2081,1263,30,30,Tooth.TOOTH
66,46,2097,1310,30,30,Tooth.TOOTH
67,72,2117,1343,30,30,Tooth.TOOTH
68,74,2142,1387,30,30,Tooth.GAP
69,73,2160,1414,30,30,Tooth.TOOTH
70,47,2169,1456,30,30,Tooth.TOOTH
71,48,2185,1493,30,30,Tooth.TOOTH
72,49,2207,1528,30,30,Tooth.TOOTH
73,50,2220,1560,30,30,Tooth.TOOTH
74,51,2237,1592,30,30,Tooth.TOOTH
75,76,2260,1626,30,30,Tooth.GAP
76,75,2276,1657,30,30,Tooth.TOOTH
77,77,2294,1696,30,30,Tooth.TOOTH
78,78,2310,1730,30,30,Tooth.TOOTH
79,79,2328,1768,30,30,Tooth.TOOTH
80,80,2345,1796,30,30,Tooth.TOOTH
81,81,2364,1831,30,30,Tooth.TOOTH
