,x,y,w,h,type
0,106,107.59717143990963,30,30,Tooth.TOOTH
1,154,97.48276842374283,30,30,Tooth.ERROR_T
2,217,96.63072097914288,30,30,Tooth.ERROR_T
3,270,94.17784010178629,30,30,Tooth.TOOTH
4,309,94.85903335271095,30,30,Tooth.GAP
5,351,96.17126355804349,30,30,Tooth.TOOTH
6,401,101.95803250926338,30,30,Tooth.TOOTH
7,433,95.44427161477,30,30,Tooth.TOOTH
8,475,102.11692850559407,30,30,Tooth.TOOTH
9,508,99.10495773069708,30,30,Tooth.TOOTH
10,552,98.04311303320898,30,30,Tooth.TOOTH
11,590,98.23332394527118,30,30,Tooth.TOOTH
12,624,103.4089890551252,30,30,Tooth.TOOTH
13,667,101.34885038580337,30,30,Tooth.GAP
14,710,100.93358631266115,30,30,Tooth.TOOTH
15,751,102.4476849182568,30,30,Tooth.TOOTH
16,788,105.82215629211706,30,30,Tooth.TOOTH
17,829,105.64275056806784,30,30,Tooth.TOOTH
18,867,100.63904127774424,30,30,Tooth.TOOTH
19,913,101.06144554734318,30,30,Tooth.TOOTH
20,962,104.7950033815246,30,30,Tooth.TOOTH
21,1010,108.18561436517872,30,30,Tooth.TOOTH
22,1048,106.24945555286902,30,30,Tooth.TOOTH
23,1093,104.95072008787827,30,30,Tooth.GAP
24,1141,101.02831537766998,30,30,Tooth.TOOTH
25,1188,106.9715365420136,30,30,Tooth.TOOTH
26,1235,103.5193035793874,30,30,Tooth.TOOTH
27,1285,101.23586002698072,30,30,Tooth.TOOTH
28,1331,94.50142662679278,30,30,Tooth.TOOTH
29,1383,94.4511112238599,30,30,Tooth.TOOTH
30,1441,97.17873629708798,30,30,Tooth.TOOTH
31,1475,94.96221818213718,30,30,Tooth.GAP
32,1527,89.7914242401377,30,30,Tooth.TOOTH
33,1584,89.58938452130805,30,30,Tooth.TOOTH
34,1638,97.27442932887024,30,30,Tooth.TOOTH
35,1694,88.29801806777671,30,30,Tooth.TOOTH
36,1748,92.83548167112477,30,30,Tooth.TOOTH
37,1800,88.33419246164026,30,30,Tooth.TOOTH
38,1838,94.15904380129706,30,30,Tooth.TOOTH
39,1893,92.06778968063132,30,30,Tooth.GAP
40,1951,91.54228966124538,30,30,Tooth.ERROR_T
41,2012,94.74581470166807,30,30,Tooth.ERROR_T
42,2059,96.72389837663886,30,30,Tooth.TOOTH
43,2113,111.90574965648459,30,30,Tooth.TOOTH
44,2155,111.0565072848601,30,30,Tooth.GAP
45,2209,115.72569018500269,30,30,Tooth.TOOTH
46,2253,118.01240253748007,30,30,Tooth.CENTER_T
47,2305,118.65777015300704,30,30,Tooth.TOOTH
48,2356,115.34870798309657,30,30,Tooth.GAP
49,2398,106.87997580252518,30,30,Tooth.TOOTH
50,2457,111.05632655015403,30,30,Tooth.TOOTH
51,2506,105.26208789170975,30,30,Tooth.ERROR_T
52,2575,99.6202316300125,30,30,Tooth.ERROR_T
53,2639,95.30326760053387,30,30,Tooth.ERROR_T
54,2695,100.08153859528952,30,30,Tooth.TOOTH
55,2743,95.23068639785409,30,30,Tooth.TOOTH
56,2793,95.56819854214787,30,30,Tooth.TOOTH
57,2844,94.7531781331361,30,30,Tooth.TOOTH
58,2895,95.36623853180704,30,30,Tooth.TOOTH
59,2949,94.82931077634457,30,30,Tooth.TOOTH
60,3006,96.65066378189259,30,30,Tooth.TOOTH
61,3060,94.94321535457075,30,30,Tooth.TOOTH
62,3100,100.48214843326383,30,30,Tooth.TOOTH
63,3142,97.67917315367744,30,30,Tooth.TOOTH
64,3185,94.86896821648128,30,30,Tooth.TOOTH
65,3235,100.61282076648664,30,30,Tooth.TOOTH
66,3280,102.71785331167223,30,30,Tooth.TOOTH
67,3327,99.50331855042847,30,30,Tooth.GAP
68,3380,101.43259982288085,30,30,Tooth.TOOTH
69,3427,102.20226573316536,30,30,Tooth.TOOTH
70,3473,102.97536896848898,30,30,Tooth.TOOTH
71,3517,104.2378197190064,30,30,Tooth.TOOTH
72,3565,100.76063342515161,30,30,Tooth.GAP
73,3607,103.1920548648297,30,30,Tooth.TOOTH
74,3647,104.03563889345077,30,30,Tooth.TOOTH
75,3687,104.66465825658025,30,30,Tooth.TOOTH
76,3728,100.15162665279014,30,30,Tooth.TOOTH
77,3770,99.43047792940449,30,30,Tooth.TOOTH
78,3810,99.45885809632001,30,30,Tooth.TOOTH
79,3854,94.71388563624394,30,30,Tooth.GAP
80,3888,101.7223868547191,30,30,Tooth.TOOTH
81,3928,99.01788654017116,30,30,Tooth.TOOTH
82,3968,97.48321949732912,30,30,Tooth.TOOTH
83,4008,103.00574380939462,30,30,Tooth.TOOTH
84,4045,100.88129969263491,30,30,Tooth.TOOTH
85,4083,102.59217657714562,30,30,Tooth.TOOTH
86,4119,97.60035338833163,30,30,Tooth.GAP
87,4169,95.2974980380877,30,30,Tooth.TOOTH
88,4205,96.36897377265007,30,30,Tooth.TOOTH
89,4248,97.32182171223963,30,30,Tooth.TOOTH
90,4292,97.61047962436241,30,30,Tooth.TOOTH
91,4339,98.92111616880243,30,30,Tooth.TOOTH
92,4393,100.53090375420132,30,30,Tooth.TOOTH
93,4449,107.56012753164725,30,30,Tooth.TOOTH
