,Unnamed: 0,x,y,w,h,type
0,0,170,1839,30,30,Tooth.TOOTH
1,1,179,1793,30,30,Tooth.TOOTH
2,2,199,1748,30,30,Tooth.TOOTH
3,3,214,1705,30,30,Tooth.TOOTH
4,60,226,1673,30,30,Tooth.GAP
5,4,239,1628,30,30,Tooth.TOOTH
6,61,254,1598,30,30,Tooth.TOOTH
7,5,270,1558,30,30,Tooth.TOOTH
8,62,286,1526,30,30,Tooth.TOOTH
9,63,301,1487,30,30,Tooth.TOOTH
10,6,305,1452,30,30,Tooth.TOOTH
11,7,320,1416,30,30,Tooth.TOOTH
12,8,342,1378,30,30,Tooth.TOOTH
13,64,358,1339,30,30,Tooth.GAP
14,9,369,1307,30,30,Tooth.TOOTH
15,65,392,1266,30,30,Tooth.TOOTH
16,68,406,1239,30,30,Tooth.TOOTH
17,66,427,1188,30,30,Tooth.TOOTH
18,67,441,1147,30,30,Tooth.GAP
19,10,452,1115,30,30,Tooth.TOOTH
20,11,480,1076,30,30,Tooth.TOOTH
21,69,495,1034,30,30,Tooth.TOOTH
22,12,510,989,30,30,Tooth.TOOTH
23,70,537,958,30,30,Tooth.GAP
24,72,560,911,30,30,Tooth.TOOTH
25,13,572,864,30,30,Tooth.TOOTH
26,14,590,818,30,30,Tooth.TOOTH
27,15,622,779,30,30,Tooth.TOOTH
28,16,643,732,30,30,Tooth.TOOTH
29,71,666,688,30,30,Tooth.TOOTH
30,17,694,646,30,30,Tooth.TOOTH
31,73,724,600,30,30,Tooth.TOOTH
32,18,748,562,30,30,Tooth.TOOTH
33,19,778,511,30,30,Tooth.TOOTH
34,74,814,464,30,30,Tooth.GAP
35,20,839,427,30,30,Tooth.TOOTH
36,21,869,387,30,30,Tooth.TOOTH
37,22,901,353,30,30,Tooth.TOOTH
38,75,942,321,30,30,Tooth.TOOTH
39,23,984,279,30,30,Tooth.TOOTH
40,24,1030,250,30,30,Tooth.TOOTH
41,25,1078,224,30,30,Tooth.TOOTH
42,26,1123,199,30,30,Tooth.TOOTH
43,76,1170,188,30,30,Tooth.TOOTH
44,77,1226,181,30,30,Tooth.GAP
45,27,1269,183,30,30,Tooth.CENTER_T
46,78,1309,188,30,30,Tooth.GAP
47,28,1361,187,30,30,Tooth.TOOTH
48,29,1409,192,30,30,Tooth.TOOTH
49,30,1462,210,30,30,Tooth.ERROR_T
50,79,1515,238,30,30,Tooth.ERROR_T
51,80,1551,264,30,30,Tooth.GAP
52,81,1581,290,30,30,Tooth.GAP
53,82,1619,317,30,30,Tooth.TOOTH
54,31,1650,344,30,30,Tooth.TOOTH
55,32,1684,379,30,30,Tooth.TOOTH
56,83,1725,418,30,30,Tooth.TOOTH
57,33,1755,451,30,30,Tooth.TOOTH
58,34,1792,496,30,30,Tooth.TOOTH
59,84,1822,545,30,30,Tooth.TOOTH
60,85,1845,583,30,30,Tooth.GAP
61,35,1872,630,30,30,Tooth.TOOTH
62,36,1900,670,30,30,Tooth.TOOTH
63,37,1923,708,30,30,Tooth.TOOTH
64,38,1948,749,30,30,Tooth.TOOTH
65,39,1970,789,30,30,Tooth.TOOTH
66,40,1994,826,30,30,Tooth.TOOTH
67,41,2017,872,30,30,Tooth.TOOTH
68,42,2038,909,30,30,Tooth.TOOTH
69,43,2062,955,30,30,Tooth.TOOTH
70,44,2078,1000,30,30,Tooth.TOOTH
71,86,2091,1031,30,30,Tooth.GAP
72,45,2115,1079,30,30,Tooth.TOOTH
73,46,2139,1114,30,30,Tooth.TOOTH
74,47,2150,1154,30,30,Tooth.TOOTH
75,87,2170,1190,30,30,Tooth.TOOTH
76,48,2188,1227,30,30,Tooth.TOOTH
77,49,2207,1265,30,30,Tooth.TOOTH
78,88,2220,1299,30,30,Tooth.GAP
79,50,2237,1336,30,30,Tooth.TOOTH
80,89,2257,1374,30,30,Tooth.TOOTH
81,51,2267,1410,30,30,Tooth.TOOTH
82,52,2286,1445,30,30,Tooth.TOOTH
83,90,2300,1480,30,30,Tooth.TOOTH
84,53,2314,1516,30,30,Tooth.TOOTH
85,91,2329,1551,30,30,Tooth.GAP
86,92,2347,1585,30,30,Tooth.TOOTH
87,54,2363,1623,30,30,Tooth.TOOTH
88,55,2379,1662,30,30,Tooth.TOOTH
89,56,2395,1698,30,30,Tooth.TOOTH
90,57,2412,1741,30,30,Tooth.TOOTH
91,58,2430,1784,30,30,Tooth.TOOTH
92,59,2446,1833,30,30,Tooth.TOOTH
