,x,y,w,h,type
0,19,88.77723736438537,50,50,Tooth.TOOTH
1,45,97.05016295117926,50,50,Tooth.GAP
2,77,96.31434581104658,50,50,Tooth.GAP
3,117,99.15547623574342,50,50,Tooth.TOOTH
4,157,103.13727306927315,50,50,Tooth.TOOTH
5,193,108.33751477371595,50,50,Tooth.TOOTH
6,231,98.80914577521438,50,50,Tooth.GAP
7,270,107.46556458482881,50,50,Tooth.TOOTH
8,316,96.08410376224359,50,50,Tooth.GAP
9,345,102.26597190509477,50,50,Tooth.TOOTH
10,385,102.20762095389671,50,50,Tooth.TOOTH
11,425,103.83818158368548,50,50,Tooth.TOOTH
12,465,103.41675238825343,50,50,Tooth.TOOTH
13,544,99.75721848432302,50,50,Tooth.TOOTH
14,516,101.13063258806693,50,50,Tooth.GAP
15,585,102.42672239132122,50,50,Tooth.TOOTH
16,628,101.85114334264482,50,50,Tooth.GAP
17,673,108.9411636083389,50,50,Tooth.TOOTH
18,718,101.39374975837069,50,50,Tooth.TOOTH
19,763,100.40310331027094,50,50,Tooth.TOOTH
20,812,100.12305456923,50,50,Tooth.TOOTH
21,867,103.09812482690633,50,50,Tooth.GAP
22,906,101.17410245358157,50,50,Tooth.TOOTH
23,953,99.39437831996487,50,50,Tooth.TOOTH
24,1002,97.05569487179498,50,50,Tooth.TOOTH
25,1056,97.55710402575737,50,50,Tooth.TOOTH
26,1104,92.93117783333018,50,50,Tooth.TOOTH
27,1151,94.36487838619334,50,50,Tooth.TOOTH
28,1201,92.47712828124948,50,50,Tooth.TOOTH
29,1246,87.43619738159211,50,50,Tooth.GAP
30,1308,93.03912720759885,50,50,Tooth.TOOTH
31,1359,89.22407379763987,50,50,Tooth.TOOTH
32,1409,91.4821664221776,50,50,Tooth.GAP
33,1463,94.45463979008403,50,50,Tooth.TOOTH
34,1507,91.58089695827739,50,50,Tooth.TOOTH
35,1553,99.85376944330815,50,50,Tooth.TOOTH
36,1623,101.22066529623507,50,50,Tooth.TOOTH
37,1679,92.94363880075491,50,50,Tooth.GAP
38,1726,106.10729924165004,50,50,Tooth.TOOTH
39,1776,107.07121626794351,50,50,Tooth.TOOTH
40,1825,109.56725300795392,50,50,Tooth.TOOTH
41,1879,117.99671312720841,50,50,Tooth.TOOTH
42,1925,124.37408694413756,50,50,Tooth.CENTER_T
43,1979,123.404827736885,50,50,Tooth.TOOTH
44,2026,120.49209490229937,50,50,Tooth.TOOTH
45,2076,115.04060167781783,50,50,Tooth.TOOTH
46,2133,109.83821260041263,50,50,Tooth.TOOTH
47,2183,106.4326453361896,50,50,Tooth.GAP
48,2250,102.43957182530815,50,50,Tooth.TOOTH
49,2315,96.5576699732951,50,50,Tooth.TOOTH
50,2364,94.54662068292032,50,50,Tooth.TOOTH
51,2413,88.55669420109007,50,50,Tooth.TOOTH
52,2458,91.4849082201184,50,50,Tooth.TOOTH
53,2510,86.04844997796303,50,50,Tooth.TOOTH
54,2563,88.43468930102472,50,50,Tooth.TOOTH
55,2620,92.73461815729092,50,50,Tooth.TOOTH
56,2672,95.78792562259537,50,50,Tooth.TOOTH
57,2713,100.10613432431721,50,50,Tooth.TOOTH
58,2769,91.4501097545319,50,50,Tooth.TOOTH
59,2816,93.71392889630947,50,50,Tooth.TOOTH
60,2860,96.10111597415094,50,50,Tooth.TOOTH
61,2907,98.64991956666027,50,50,Tooth.TOOTH
62,2948,100.66926366557969,50,50,Tooth.TOOTH
63,3009,84.79984244389514,50,50,Tooth.TOOTH
64,3051,104.52393312478355,50,50,Tooth.TOOTH
65,3108,106.0357573562896,50,50,Tooth.GAP
66,3146,105.08732267773975,50,50,Tooth.GAP
67,3178,99.7184892343394,50,50,Tooth.TOOTH
68,3218,105.94380659648405,50,50,Tooth.TOOTH
69,3276,107.86926513640167,50,50,Tooth.TOOTH
70,3318,101.20896200617976,50,50,Tooth.TOOTH
71,3350,98.11919241309651,50,50,Tooth.TOOTH
72,3390,106.9214062769088,50,50,Tooth.TOOTH
73,3439,108.48556980699675,50,50,Tooth.TOOTH
74,3479,110.13458613334441,50,50,Tooth.TOOTH
75,3520,105.31809730239925,50,50,Tooth.TOOTH
76,3555,107.19434973256055,50,50,Tooth.TOOTH
77,3591,105.31687284500846,50,50,Tooth.TOOTH
78,3630,102.11571776412774,50,50,Tooth.GAP
79,3669,98.06783949544497,50,50,Tooth.TOOTH
80,3709,97.43267748865954,50,50,Tooth.TOOTH
81,3740,96.12988100887007,50,50,Tooth.TOOTH
82,3777,101.64329798747738,50,50,Tooth.TOOTH
83,3823,98.06734816930016,50,50,Tooth.TOOTH
84,3872,91.96543756908784,50,50,Tooth.TOOTH
85,3912,88.82158856455301,50,50,Tooth.GAP
