,x,y,w,h,type
0,31,99.95514912245517,30,30,Tooth.TOOTH
1,68,105.07244993830874,30,30,Tooth.GAP
2,107,106.88319143014198,30,30,Tooth.TOOTH
3,155,97.35085502849921,30,30,Tooth.TOOTH
4,197,96.03106545708876,30,30,Tooth.TOOTH
5,240,98.34531921896746,30,30,Tooth.TOOTH
6,283,99.93049213975766,30,30,Tooth.TOOTH
7,318,98.43938642964518,30,30,Tooth.TOOTH
8,363,96.49292256287154,30,30,Tooth.TOOTH
9,406,97.31515803172682,30,30,Tooth.TOOTH
10,440,98.4040170331478,30,30,Tooth.TOOTH
11,481,99.66244657147325,30,30,Tooth.TOOTH
12,520,98.33618856510606,30,30,Tooth.TOOTH
13,558,99.82677091493713,30,30,Tooth.TOOTH
14,596,98.57889067992981,30,30,Tooth.GAP
15,633,99.78298828447662,30,30,Tooth.TOOTH
16,691,98.77389630775352,30,30,Tooth.TOOTH
17,749,101.44792122080217,30,30,Tooth.TOOTH
18,794,104.22426182834502,30,30,Tooth.GAP
19,845,103.02364167819648,30,30,Tooth.TOOTH
20,895,101.86653459534305,30,30,Tooth.GAP
21,942,102.48638399761349,30,30,Tooth.GAP
22,1001,99.50109060384446,30,30,Tooth.ERROR_G
23,1062,102.64646168191062,30,30,Tooth.ERROR_T
24,1114,103.23098611169587,30,30,Tooth.GAP
25,1161,101.0479865620059,30,30,Tooth.TOOTH
26,1219,100.42167279932823,30,30,Tooth.TOOTH
27,1255,101.85953211859028,30,30,Tooth.TOOTH
28,1306,97.87929364172854,30,30,Tooth.TOOTH
29,1356,101.6928307181154,30,30,Tooth.TOOTH
30,1402,100.55607302524137,30,30,Tooth.GAP
31,1455,97.55549701628824,30,30,Tooth.TOOTH
32,1503,98.094928677739,30,30,Tooth.ERROR_T
33,1566,93.27457629396794,30,30,Tooth.ERROR_G
34,1616,94.53987977908332,30,30,Tooth.TOOTH
35,1667,95.31587674716639,30,30,Tooth.TOOTH
36,1718,94.16691210611008,30,30,Tooth.TOOTH
37,1765,99.39804069335521,30,30,Tooth.TOOTH
38,1812,96.97682924720502,30,30,Tooth.ERROR_T
39,1884,91.24462882756283,30,30,Tooth.ERROR_T
40,1932,96.22237467373247,30,30,Tooth.TOOTH
41,1979,99.23231882741159,30,30,Tooth.GAP
42,2038,100.48892816497506,30,30,Tooth.TOOTH
43,2086,107.02030618832849,30,30,Tooth.TOOTH
44,2134,118.9199816025093,30,30,Tooth.TOOTH
45,2181,119.03563681619603,30,30,Tooth.CENTER_T
46,2233,116.51940327963413,30,30,Tooth.TOOTH
47,2280,110.78355932845207,30,30,Tooth.TOOTH
48,2330,111.61566521488054,30,30,Tooth.ERROR_T
49,2392,101.3960784285067,30,30,Tooth.ERROR_T
50,2441,99.41286926855108,30,30,Tooth.ERROR_T
51,2502,93.97862431519549,30,30,Tooth.ERROR_T
52,2571,94.21523643494504,30,30,Tooth.ERROR_T
53,2616,95.36031505309283,30,30,Tooth.TOOTH
54,2666,94.51922976559142,30,30,Tooth.TOOTH
55,2715,94.00277161825672,30,30,Tooth.ERROR_T
56,2776,87.7969594575222,30,30,Tooth.ERROR_T
57,2830,91.89128203608327,30,30,Tooth.TOOTH
58,2881,92.81602578110068,30,30,Tooth.TOOTH
59,2936,94.87258051650049,30,30,Tooth.TOOTH
60,2975,97.45489044482487,30,30,Tooth.GAP
61,3031,93.71470226816815,30,30,Tooth.TOOTH
62,3074,99.39758060334233,30,30,Tooth.TOOTH
63,3121,101.32448037482051,30,30,Tooth.TOOTH
64,3167,106.61959008409218,30,30,Tooth.GAP
65,3220,99.7695450593244,30,30,Tooth.TOOTH
66,3260,104.16195428230637,30,30,Tooth.TOOTH
67,3309,104.98788969109718,30,30,Tooth.TOOTH
68,3366,105.14700990296836,30,30,Tooth.TOOTH
69,3401,106.49267109076547,30,30,Tooth.TOOTH
70,3450,105.19589777886362,30,30,Tooth.TOOTH
71,3490,104.33371444013211,30,30,Tooth.GAP
72,3528,104.57076821182923,30,30,Tooth.GAP
73,3568,103.25796267001346,30,30,Tooth.TOOTH
74,3612,103.03643232121902,30,30,Tooth.TOOTH
75,3659,98.05845021864934,30,30,Tooth.TOOTH
76,3702,99.6077981222904,30,30,Tooth.TOOTH
77,3737,99.77377072813943,30,30,Tooth.TOOTH
78,3773,95.75573667727016,30,30,Tooth.GAP
79,3816,100.33584234357126,30,30,Tooth.TOOTH
80,3859,98.93525502435065,30,30,Tooth.TOOTH
81,3899,98.36015949524523,30,30,Tooth.TOOTH
82,3932,101.47755241810466,30,30,Tooth.TOOTH
83,3972,101.55232644354554,30,30,Tooth.TOOTH
84,4012,99.66484720801151,30,30,Tooth.TOOTH
85,4050,99.99391586013155,30,30,Tooth.TOOTH
86,4091,99.16908383856092,30,30,Tooth.TOOTH
87,4131,93.75410808488674,30,30,Tooth.GAP
88,4171,97.67548741536767,30,30,Tooth.TOOTH
89,4214,93.19746233480348,30,30,Tooth.TOOTH
90,4258,97.51809636734342,30,30,Tooth.TOOTH
91,4314,103.55078133190848,30,30,Tooth.TOOTH
92,4369,105.85410372763558,30,30,Tooth.TOOTH
