,Unnamed: 0,x,y,w,h,type
0,55,161,1914,30,30,Tooth.TOOTH
1,92,178,1881,30,30,Tooth.GAP
2,91,193,1844,30,30,Tooth.TOOTH
3,56,200,1796,30,30,Tooth.TOOTH
4,0,213,1756,30,30,Tooth.TOOTH
5,1,230,1716,30,30,Tooth.TOOTH
6,57,246,1677,30,30,Tooth.TOOTH
7,2,257,1643,30,30,Tooth.TOOTH
8,3,271,1600,30,30,Tooth.TOOTH
9,58,287,1560,30,30,Tooth.TOOTH
10,4,300,1529,30,30,Tooth.TOOTH
11,59,316,1491,30,30,Tooth.TOOTH
12,60,329,1454,30,30,Tooth.TOOTH
13,5,344,1420,30,30,Tooth.TOOTH
14,61,357,1384,30,30,Tooth.GAP
15,6,372,1350,30,30,Tooth.TOOTH
16,7,393,1296,30,30,Tooth.TOOTH
17,62,418,1243,30,30,Tooth.TOOTH
18,63,438,1203,30,30,Tooth.GAP
19,8,457,1156,30,30,Tooth.TOOTH
20,64,476,1110,30,30,Tooth.GAP
21,65,496,1067,30,30,Tooth.GAP
22,66,518,1012,30,30,Tooth.ERROR_G
23,9,547,958,30,30,Tooth.ERROR_T
24,67,570,912,30,30,Tooth.GAP
25,68,589,869,30,30,Tooth.TOOTH
26,69,615,817,30,30,Tooth.TOOTH
27,10,633,786,30,30,Tooth.TOOTH
28,11,654,739,30,30,Tooth.TOOTH
29,12,682,697,30,30,Tooth.TOOTH
30,70,704,657,30,30,Tooth.GAP
31,71,729,610,30,30,Tooth.TOOTH
32,13,755,570,30,30,Tooth.ERROR_T
33,74,786,515,30,30,Tooth.ERROR_G
34,14,816,475,30,30,Tooth.TOOTH
35,15,848,434,30,30,Tooth.TOOTH
36,72,879,394,30,30,Tooth.TOOTH
37,73,914,362,30,30,Tooth.TOOTH
38,16,945,326,30,30,Tooth.ERROR_T
39,75,994,273,30,30,Tooth.ERROR_T
40,17,1035,247,30,30,Tooth.TOOTH
41,76,1076,223,30,30,Tooth.GAP
42,77,1129,196,30,30,Tooth.TOOTH
43,18,1175,185,30,30,Tooth.TOOTH
44,19,1223,185,30,30,Tooth.TOOTH
45,20,1267,180,30,30,Tooth.CENTER_T
46,21,1317,179,30,30,Tooth.TOOTH
47,22,1362,181,30,30,Tooth.TOOTH
48,23,1408,196,30,30,Tooth.ERROR_T
49,24,1468,212,30,30,Tooth.ERROR_T
50,25,1511,235,30,30,Tooth.ERROR_T
51,26,1564,266,30,30,Tooth.ERROR_T
52,27,1617,311,30,30,Tooth.ERROR_T
53,28,1649,343,30,30,Tooth.TOOTH
54,29,1685,379,30,30,Tooth.TOOTH
55,30,1718,415,30,30,Tooth.ERROR_T
56,31,1762,458,30,30,Tooth.ERROR_T
57,32,1792,503,30,30,Tooth.TOOTH
58,33,1822,545,30,30,Tooth.TOOTH
59,34,1852,591,30,30,Tooth.TOOTH
60,78,1872,625,30,30,Tooth.GAP
61,35,1906,670,30,30,Tooth.TOOTH
62,36,1924,709,30,30,Tooth.TOOTH
63,37,1947,750,30,30,Tooth.TOOTH
64,79,1966,792,30,30,Tooth.GAP
65,38,1999,835,30,30,Tooth.TOOTH
66,39,2015,872,30,30,Tooth.TOOTH
67,40,2038,915,30,30,Tooth.TOOTH
68,80,2065,965,30,30,Tooth.TOOTH
69,41,2080,996,30,30,Tooth.TOOTH
70,81,2104,1039,30,30,Tooth.TOOTH
71,82,2123,1074,30,30,Tooth.GAP
72,83,2140,1108,30,30,Tooth.GAP
73,42,2159,1143,30,30,Tooth.TOOTH
74,43,2179,1183,30,30,Tooth.TOOTH
75,44,2204,1223,30,30,Tooth.TOOTH
76,84,2221,1262,30,30,Tooth.TOOTH
77,45,2236,1294,30,30,Tooth.TOOTH
78,85,2255,1325,30,30,Tooth.GAP
79,46,2269,1366,30,30,Tooth.TOOTH
80,47,2288,1404,30,30,Tooth.TOOTH
81,86,2305,1440,30,30,Tooth.TOOTH
82,48,2316,1472,30,30,Tooth.TOOTH
83,49,2332,1508,30,30,Tooth.TOOTH
84,50,2350,1544,30,30,Tooth.TOOTH
85,87,2365,1579,30,30,Tooth.TOOTH
86,51,2382,1616,30,30,Tooth.TOOTH
87,88,2403,1651,30,30,Tooth.GAP
88,52,2415,1689,30,30,Tooth.TOOTH
89,89,2436,1727,30,30,Tooth.TOOTH
90,53,2449,1769,30,30,Tooth.TOOTH
91,54,2465,1823,30,30,Tooth.TOOTH
92,90,2484,1875,30,30,Tooth.TOOTH
