,x,y,w,h,type
0,36,105.08777581389417,50,50,Tooth.TOOTH
1,91,98.43723644191529,50,50,Tooth.TOOTH
2,134,102.36293818782708,50,50,Tooth.TOOTH
3,184,95.4592650863169,50,50,Tooth.TOOTH
4,222,96.99768262499983,50,50,Tooth.TOOTH
5,264,95.1640893795513,50,50,Tooth.TOOTH
6,297,91.2398942524363,50,50,Tooth.GAP
7,342,95.5923164907229,50,50,Tooth.TOOTH
8,379,98.00693766931855,50,50,Tooth.GAP
9,417,95.43867037981718,50,50,Tooth.TOOTH
10,457,98.63422656857261,50,50,Tooth.GAP
11,528,118.16328375063597,50,50,Tooth.TOOTH
12,571,116.14031899379262,50,50,Tooth.TOOTH
13,618,113.15345460805047,50,50,Tooth.TOOTH
14,652,100.65660564182035,50,50,Tooth.GAP
15,692,93.9770359813368,50,50,Tooth.TOOTH
16,739,93.92303282996681,50,50,Tooth.TOOTH
17,774,93.48843495672699,50,50,Tooth.TOOTH
18,834,101.94340173279839,50,50,Tooth.TOOTH
19,865,98.82710955092108,50,50,Tooth.TOOTH
20,911,96.7975643270372,50,50,Tooth.TOOTH
21,958,117.68064904472347,50,50,Tooth.TOOTH
22,1016,119.55529463196049,50,50,Tooth.TOOTH
23,1053,101.00513145559157,50,50,Tooth.TOOTH
24,1102,101.34647353741752,50,50,Tooth.TOOTH
25,1147,101.41750260746849,50,50,Tooth.TOOTH
26,1200,90.66393833503341,50,50,Tooth.TOOTH
27,1247,91.7521565974173,50,50,Tooth.GAP
28,1298,101.25911887754313,50,50,Tooth.TOOTH
29,1350,91.0990930672381,50,50,Tooth.TOOTH
30,1396,77.57067059312381,50,50,Tooth.GAP
31,1458,90.64785178333754,50,50,Tooth.TOOTH
32,1518,93.87127891588611,50,50,Tooth.TOOTH
33,1568,104.16558349496191,50,50,Tooth.TOOTH
34,1607,92.00211510250763,50,50,Tooth.TOOTH
35,1665,80.16563478589421,50,50,Tooth.GAP
36,1719,93.44102359368576,50,50,Tooth.TOOTH
37,1765,99.47137553655828,50,50,Tooth.TOOTH
38,1808,97.94271753958239,50,50,Tooth.GAP
39,1869,96.66785169298896,50,50,Tooth.TOOTH
40,1924,102.24441348752767,50,50,Tooth.TOOTH
41,1981,111.7560076825196,50,50,Tooth.TOOTH
42,2031,113.7316571042279,50,50,Tooth.TOOTH
43,2085,109.14425299878674,50,50,Tooth.TOOTH
44,2128,119.78610835462104,50,50,Tooth.CENTER_T
45,2168,121.33522269310087,50,50,Tooth.TOOTH
46,2232,115.21405130028207,50,50,Tooth.TOOTH
47,2276,115.27698785695861,50,50,Tooth.TOOTH
48,2334,116.95488652476841,50,50,Tooth.TOOTH
49,2395,104.91430475278973,50,50,Tooth.TOOTH
50,2453,97.84366802014749,50,50,Tooth.TOOTH
51,2522,100.25354943156597,50,50,Tooth.TOOTH
52,2581,89.64333945120416,50,50,Tooth.TOOTH
53,2616,97.64918988322415,50,50,Tooth.GAP
54,2662,95.2753500574548,50,50,Tooth.TOOTH
55,2732,78.12498905729032,50,50,Tooth.TOOTH
56,2774,93.06060521672735,50,50,Tooth.GAP
57,2830,76.46629799978331,50,50,Tooth.TOOTH
58,2875,93.17105905315856,50,50,Tooth.TOOTH
59,2927,99.20064936690649,50,50,Tooth.TOOTH
60,2982,99.00147121001771,50,50,Tooth.TOOTH
61,3025,101.12432856925268,50,50,Tooth.GAP
62,3059,100.01296356533459,50,50,Tooth.TOOTH
63,3115,100.43054399586295,50,50,Tooth.TOOTH
64,3161,95.77531173576905,50,50,Tooth.GAP
65,3204,105.37335630538645,50,50,Tooth.TOOTH
66,3259,115.8162177055911,50,50,Tooth.TOOTH
67,3301,106.89314505844914,50,50,Tooth.GAP
68,3346,103.23454494547133,50,50,Tooth.TOOTH
69,3402,102.67085370157655,50,50,Tooth.TOOTH
70,3445,107.72413574329136,50,50,Tooth.TOOTH
71,3485,100.0645529264512,50,50,Tooth.TOOTH
72,3518,101.33650171960667,50,50,Tooth.TOOTH
73,3574,107.02261159229086,50,50,Tooth.TOOTH
74,3610,96.65258197394327,50,50,Tooth.GAP
75,3650,91.71651284756429,50,50,Tooth.TOOTH
76,3689,96.963090246983,50,50,Tooth.TOOTH
77,3718,98.58856854457599,50,50,Tooth.TOOTH
78,3769,95.68415519422413,50,50,Tooth.TOOTH
79,3802,108.49320194721962,50,50,Tooth.TOOTH
80,3845,107.08388416102899,50,50,Tooth.TOOTH
81,3893,97.96734245880775,50,50,Tooth.TOOTH
82,3928,104.87140184113073,50,50,Tooth.TOOTH
83,3965,101.66221454337922,50,50,Tooth.TOOTH
84,4003,97.79489207399175,50,50,Tooth.TOOTH
85,4046,104.22228127163353,50,50,Tooth.TOOTH
86,4089,97.52017283815599,50,50,Tooth.TOOTH
87,4129,94.04712472216822,50,50,Tooth.TOOTH
88,4168,96.78346196803612,50,50,Tooth.TOOTH
89,4215,96.5690239093467,50,50,Tooth.TOOTH
