,Unnamed: 0,x,y,w,h,type
0,0,94,1866,48,40,Tooth.TOOTH
1,1,121,1824,36,35,Tooth.TOOTH
2,2,127,1777,48,40,Tooth.TOOTH
3,3,151,1748,30,30,Tooth.TOOTH
4,4,166,1704,36,35,Tooth.TOOTH
5,5,189,1632,48,40,Tooth.TOOTH
6,6,195,1674,30,30,Tooth.TOOTH
7,7,217,1611,30,30,Tooth.TOOTH
8,8,228,1564,36,35,Tooth.TOOTH
9,9,239,1526,48,40,Tooth.TOOTH
10,10,265,1494,36,35,Tooth.TOOTH
11,11,273,1455,48,40,Tooth.TOOTH
12,12,300,1422,36,35,Tooth.TOOTH
13,13,315,1381,49,43,Tooth.TOOTH
14,14,329,1345,48,40,Tooth.TOOTH
15,15,349,1310,30,30,Tooth.GAP
16,16,365,1270,48,40,Tooth.TOOTH
17,17,383,1233,48,40,Tooth.TOOTH
18,18,404,1193,48,40,Tooth.TOOTH
19,19,429,1153,48,40,Tooth.TOOTH
20,20,463,1119,30,30,Tooth.TOOTH
21,21,467,1073,48,40,Tooth.TOOTH
22,22,492,1031,48,40,Tooth.TOOTH
23,23,520,991,36,35,Tooth.TOOTH
24,24,540,946,48,40,Tooth.TOOTH
25,25,566,903,49,43,Tooth.TOOTH
26,26,590,861,49,43,Tooth.TOOTH
27,27,619,817,49,43,Tooth.TOOTH
28,28,648,779,36,35,Tooth.TOOTH
29,29,666,733,48,40,Tooth.TOOTH
30,30,698,689,49,43,Tooth.TOOTH
31,31,742,653,30,30,Tooth.GAP
32,32,769,608,36,35,Tooth.TOOTH
33,33,791,559,48,40,Tooth.TOOTH
34,34,834,520,36,35,Tooth.TOOTH
35,35,870,487,36,35,Tooth.TOOTH
36,36,904,456,36,35,Tooth.TOOTH
37,37,940,426,36,35,Tooth.TOOTH
38,38,994,380,36,35,Tooth.TOOTH
39,39,1036,349,30,30,Tooth.GAP
40,40,1081,330,36,35,Tooth.TOOTH
41,41,1131,310,36,35,Tooth.TOOTH
42,88,1186,299,30,30,Tooth.TOOTH
43,42,1233,294,36,35,Tooth.TOOTH
44,43,1275,295,36,35,Tooth.CENTER_T
45,44,1317,291,44,44,Tooth.TOOTH
46,45,1366,300,44,44,Tooth.TOOTH
47,46,1419,314,36,35,Tooth.TOOTH
48,47,1475,337,36,35,Tooth.TOOTH
49,48,1523,358,36,35,Tooth.TOOTH
50,49,1574,398,36,35,Tooth.TOOTH
51,50,1620,443,36,35,Tooth.TOOTH
52,51,1651,476,30,30,Tooth.GAP
53,52,1681,514,48,40,Tooth.TOOTH
54,53,1723,557,36,35,Tooth.TOOTH
55,54,1745,595,48,40,Tooth.TOOTH
56,55,1775,639,48,40,Tooth.TOOTH
57,56,1804,684,48,40,Tooth.TOOTH
58,57,1831,731,48,40,Tooth.TOOTH
59,58,1867,788,30,30,Tooth.TOOTH
60,59,1885,822,30,30,Tooth.GAP
61,60,1899,856,48,40,Tooth.TOOTH
62,61,1919,897,48,40,Tooth.TOOTH
63,62,1952,948,30,30,Tooth.TOOTH
64,63,1962,976,49,43,Tooth.TOOTH
65,64,1986,1022,49,43,Tooth.TOOTH
66,65,2004,1067,49,43,Tooth.TOOTH
67,66,2024,1111,49,43,Tooth.TOOTH
68,67,2044,1150,49,43,Tooth.TOOTH
69,68,2062,1193,49,43,Tooth.TOOTH
70,69,2078,1238,48,40,Tooth.TOOTH
71,70,2095,1279,48,40,Tooth.TOOTH
72,71,2123,1321,30,30,Tooth.TOOTH
73,72,2131,1356,30,30,Tooth.GAP
74,73,2146,1391,48,40,Tooth.TOOTH
75,74,2161,1439,30,30,Tooth.TOOTH
76,75,2178,1467,48,40,Tooth.TOOTH
77,76,2190,1504,48,40,Tooth.TOOTH
78,77,2205,1545,30,30,Tooth.TOOTH
79,78,2220,1576,48,40,Tooth.TOOTH
80,79,2236,1623,30,30,Tooth.GAP
81,80,2257,1648,30,30,Tooth.TOOTH
82,81,2267,1693,30,30,Tooth.TOOTH
83,82,2283,1723,30,30,Tooth.TOOTH
84,83,2295,1763,30,30,Tooth.TOOTH
85,84,2303,1796,30,30,Tooth.TOOTH
86,85,2324,1825,30,30,Tooth.TOOTH
87,86,2335,1875,30,30,Tooth.GAP
88,87,2346,1910,30,30,Tooth.TOOTH
