,Unnamed: 0,x,y,w,h,type
0,0,136,1851,30,30,Tooth.TOOTH
1,1,151,1800,30,30,Tooth.TOOTH
2,2,167,1755,30,30,Tooth.TOOTH
3,49,189,1716,30,30,Tooth.GAP
4,3,199,1674,30,30,Tooth.TOOTH
5,50,221,1633,30,30,Tooth.TOOTH
6,51,236,1605,30,30,Tooth.TOOTH
7,52,258,1565,30,30,Tooth.TOOTH
8,53,271,1524,30,30,Tooth.ERROR_T
9,54,281,1495,30,30,Tooth.ERROR_T
10,55,298,1458,30,30,Tooth.TOOTH
11,4,308,1423,30,30,Tooth.TOOTH
12,56,330,1389,30,30,Tooth.TOOTH
13,5,338,1350,30,30,Tooth.TOOTH
14,57,354,1315,30,30,Tooth.GAP
15,6,375,1277,30,30,Tooth.TOOTH
16,7,389,1240,30,30,Tooth.TOOTH
17,8,405,1202,30,30,Tooth.TOOTH
18,9,425,1165,30,30,Tooth.TOOTH
19,10,446,1124,30,30,Tooth.TOOTH
20,58,468,1088,30,30,Tooth.TOOTH
21,59,488,1040,30,30,Tooth.TOOTH
22,60,511,1009,30,30,Tooth.GAP
23,11,528,960,30,30,Tooth.TOOTH
24,12,549,913,30,30,Tooth.TOOTH
25,13,570,870,30,30,Tooth.TOOTH
26,61,600,830,30,30,Tooth.TOOTH
27,14,619,788,30,30,Tooth.TOOTH
28,15,644,745,30,30,Tooth.TOOTH
29,16,671,697,30,30,Tooth.TOOTH
30,62,693,660,30,30,Tooth.GAP
31,63,719,613,30,30,Tooth.TOOTH
32,64,749,567,30,30,Tooth.TOOTH
33,17,783,520,30,30,Tooth.TOOTH
34,65,813,481,30,30,Tooth.TOOTH
35,18,846,444,30,30,Tooth.TOOTH
36,19,881,406,30,30,Tooth.TOOTH
37,20,912,366,30,30,Tooth.TOOTH
38,66,953,331,30,30,Tooth.GAP
39,21,999,293,30,30,Tooth.TOOTH
40,22,1036,262,30,30,Tooth.TOOTH
41,67,1085,240,30,30,Tooth.TOOTH
42,23,1134,217,30,30,Tooth.TOOTH
43,68,1181,211,30,30,Tooth.GAP
44,24,1235,195,30,30,Tooth.TOOTH
45,69,1281,202,30,30,Tooth.CENTER_G
46,25,1327,197,30,30,Tooth.TOOTH
47,70,1374,200,30,30,Tooth.GAP
48,26,1419,211,30,30,Tooth.ERROR_T
49,27,1475,230,30,30,Tooth.ERROR_T
50,71,1516,254,30,30,Tooth.ERROR_T
51,28,1575,292,30,30,Tooth.ERROR_T
52,29,1625,328,30,30,Tooth.ERROR_T
53,30,1661,361,30,30,Tooth.TOOTH
54,72,1698,401,30,30,Tooth.TOOTH
55,73,1729,436,30,30,Tooth.GAP
56,74,1763,471,30,30,Tooth.TOOTH
57,75,1797,516,30,30,Tooth.TOOTH
58,76,1826,561,30,30,Tooth.TOOTH
59,31,1853,612,30,30,Tooth.TOOTH
60,32,1885,651,30,30,Tooth.TOOTH
61,77,1909,693,30,30,Tooth.TOOTH
62,33,1933,735,30,30,Tooth.TOOTH
63,78,1954,771,30,30,Tooth.GAP
64,34,1976,816,30,30,Tooth.TOOTH
65,80,1999,856,30,30,Tooth.TOOTH
66,79,2018,901,30,30,Tooth.GAP
67,35,2043,944,30,30,Tooth.TOOTH
68,81,2070,994,30,30,Tooth.TOOTH
69,82,2085,1026,30,30,Tooth.TOOTH
70,36,2103,1067,30,30,Tooth.TOOTH
71,37,2122,1107,30,30,Tooth.TOOTH
72,83,2141,1150,30,30,Tooth.TOOTH
73,84,2158,1179,30,30,Tooth.TOOTH
74,38,2174,1220,30,30,Tooth.TOOTH
75,85,2191,1257,30,30,Tooth.TOOTH
76,86,2214,1294,30,30,Tooth.GAP
77,87,2237,1328,30,30,Tooth.TOOTH
78,39,2246,1366,30,30,Tooth.TOOTH
79,40,2259,1403,30,30,Tooth.TOOTH
80,41,2273,1439,30,30,Tooth.TOOTH
81,42,2291,1476,30,30,Tooth.TOOTH
82,43,2305,1512,30,30,Tooth.TOOTH
83,88,2327,1553,30,30,Tooth.GAP
84,44,2338,1584,30,30,Tooth.TOOTH
85,89,2357,1627,30,30,Tooth.TOOTH
86,45,2368,1657,30,30,Tooth.TOOTH
87,90,2390,1695,30,30,Tooth.TOOTH
88,46,2400,1735,30,30,Tooth.TOOTH
89,47,2414,1773,30,30,Tooth.TOOTH
90,91,2438,1821,30,30,Tooth.TOOTH
91,48,2453,1869,30,30,Tooth.TOOTH
