,Unnamed: 0,x,y,w,h,type
0,0,163,1877,30,30,Tooth.TOOTH
1,38,170,1846,30,30,Tooth.GAP
2,1,179,1813,30,30,Tooth.TOOTH
3,37,196,1762,30,30,Tooth.GAP
4,39,213,1719,30,30,Tooth.TOOTH
5,40,226,1673,30,30,Tooth.TOOTH
6,41,238,1630,30,30,Tooth.TOOTH
7,42,253,1595,30,30,Tooth.TOOTH
8,43,266,1564,30,30,Tooth.TOOTH
9,44,279,1527,30,30,Tooth.TOOTH
10,45,290,1492,30,30,Tooth.TOOTH
11,46,307,1450,30,30,Tooth.ERROR_T
12,49,331,1389,30,30,Tooth.ERROR_T
13,47,341,1347,30,30,Tooth.TOOTH
14,48,363,1311,30,30,Tooth.TOOTH
15,51,374,1279,30,30,Tooth.GAP
16,50,389,1244,30,30,Tooth.TOOTH
17,52,409,1209,30,30,Tooth.TOOTH
18,53,419,1160,30,30,Tooth.TOOTH
19,2,449,1113,30,30,Tooth.TOOTH
20,54,465,1076,30,30,Tooth.GAP
21,55,484,1025,30,30,Tooth.ERROR_G
22,3,516,966,30,30,Tooth.ERROR_T
23,4,548,923,30,30,Tooth.TOOTH
24,56,562,873,30,30,Tooth.GAP
25,57,580,831,30,30,Tooth.GAP
26,5,601,787,30,30,Tooth.TOOTH
27,58,628,740,30,30,Tooth.TOOTH
28,59,652,698,30,30,Tooth.GAP
29,6,670,653,30,30,Tooth.TOOTH
30,60,694,609,30,30,Tooth.TOOTH
31,7,716,566,30,30,Tooth.TOOTH
32,61,745,528,30,30,Tooth.ERROR_T
33,8,777,474,30,30,Tooth.ERROR_T
34,9,806,433,30,30,Tooth.TOOTH
35,62,843,387,30,30,Tooth.TOOTH
36,63,867,353,30,30,Tooth.GAP
37,64,908,321,30,30,Tooth.TOOTH
38,10,935,288,30,30,Tooth.ERROR_T
39,11,985,237,30,30,Tooth.ERROR_T
40,12,1028,212,30,30,Tooth.TOOTH
41,65,1069,185,30,30,Tooth.GAP
42,13,1118,168,30,30,Tooth.ERROR_T
43,66,1175,145,30,30,Tooth.ERROR_T
44,14,1219,143,30,30,Tooth.TOOTH
45,15,1263,136,30,30,Tooth.CENTER_T
46,16,1311,140,30,30,Tooth.TOOTH
47,67,1358,148,30,30,Tooth.TOOTH
48,17,1401,158,30,30,Tooth.TOOTH
49,68,1454,180,30,30,Tooth.GAP
50,18,1505,195,30,30,Tooth.ERROR_T
51,69,1562,227,30,30,Tooth.ERROR_T
52,19,1612,267,30,30,Tooth.ERROR_T
53,20,1649,302,30,30,Tooth.TOOTH
54,21,1696,339,30,30,Tooth.TOOTH
55,22,1715,372,30,30,Tooth.TOOTH
56,70,1753,411,30,30,Tooth.TOOTH
57,71,1785,456,30,30,Tooth.GAP
58,23,1814,502,30,30,Tooth.TOOTH
59,72,1850,545,30,30,Tooth.TOOTH
60,24,1874,584,30,30,Tooth.TOOTH
61,25,1902,629,30,30,Tooth.TOOTH
62,73,1927,663,30,30,Tooth.TOOTH
63,26,1946,708,30,30,Tooth.ERROR_T
64,74,1975,760,30,30,Tooth.ERROR_G
65,75,2009,829,30,30,Tooth.ERROR_T
66,27,2030,877,30,30,Tooth.TOOTH
67,76,2048,922,30,30,Tooth.GAP
68,28,2072,958,30,30,Tooth.TOOTH
69,77,2098,1003,30,30,Tooth.TOOTH
70,29,2112,1042,30,30,Tooth.ERROR_T
71,78,2144,1098,30,30,Tooth.ERROR_G
72,30,2167,1143,30,30,Tooth.TOOTH
73,31,2198,1181,30,30,Tooth.TOOTH
74,32,2206,1226,30,30,Tooth.TOOTH
75,79,2231,1259,30,30,Tooth.TOOTH
76,80,2247,1293,30,30,Tooth.TOOTH
77,81,2257,1328,30,30,Tooth.TOOTH
78,82,2279,1370,30,30,Tooth.GAP
79,33,2288,1400,30,30,Tooth.TOOTH
80,83,2311,1433,30,30,Tooth.TOOTH
81,85,2321,1471,30,30,Tooth.TOOTH
82,84,2337,1498,30,30,Tooth.TOOTH
83,86,2355,1541,30,30,Tooth.TOOTH
84,34,2371,1578,30,30,Tooth.TOOTH
85,87,2382,1618,30,30,Tooth.GAP
86,35,2398,1655,30,30,Tooth.TOOTH
87,88,2419,1693,30,30,Tooth.GAP
88,36,2432,1737,30,30,Tooth.TOOTH
89,89,2447,1784,30,30,Tooth.TOOTH
