,x,y,w,h,type
0,35,103.16141568258537,30,30,Tooth.ERROR_T
1,95,98.5414448466754,30,30,Tooth.ERROR_T
2,143,97.60738114563672,30,30,Tooth.TOOTH
3,190,99.12012613394506,30,30,Tooth.TOOTH
4,231,101.8236660486402,30,30,Tooth.TOOTH
5,272,98.09265392602602,30,30,Tooth.TOOTH
6,307,101.00202610850839,30,30,Tooth.GAP
7,347,99.26133266789847,30,30,Tooth.TOOTH
8,387,109.46346870930338,30,30,Tooth.GAP
9,422,96.8069716664814,30,30,Tooth.TOOTH
10,462,97.29140726917797,30,30,Tooth.TOOTH
11,501,97.63050380196644,30,30,Tooth.TOOTH
12,541,98.7329016768564,30,30,Tooth.TOOTH
13,581,98.3529429427464,30,30,Tooth.TOOTH
14,623,100.53362780128622,30,30,Tooth.TOOTH
15,666,98.12864907264178,30,30,Tooth.GAP
16,704,99.76851111556401,30,30,Tooth.TOOTH
17,746,100.01988803928619,30,30,Tooth.TOOTH
18,788,100.04151921247302,30,30,Tooth.TOOTH
19,833,101.64961548050482,30,30,Tooth.TOOTH
20,879,102.5190962948455,30,30,Tooth.TOOTH
21,923,103.06353787569344,30,30,Tooth.TOOTH
22,968,101.49126450074054,30,30,Tooth.TOOTH
23,1018,101.25483924441752,30,30,Tooth.TOOTH
24,1065,100.18738177878356,30,30,Tooth.TOOTH
25,1115,101.69913306400696,30,30,Tooth.TOOTH
26,1165,111.5992611144595,30,30,Tooth.TOOTH
27,1211,99.21444181111517,30,30,Tooth.TOOTH
28,1263,97.96237722830065,30,30,Tooth.TOOTH
29,1314,95.95572664835059,30,30,Tooth.TOOTH
30,1362,95.27768449642407,30,30,Tooth.TOOTH
31,1419,92.68565268466789,30,30,Tooth.GAP
32,1468,93.1892947506279,30,30,Tooth.TOOTH
33,1521,99.10208618409204,30,30,Tooth.TOOTH
34,1579,89.89720012868219,30,30,Tooth.TOOTH
35,1630,92.37124848291481,30,30,Tooth.TOOTH
36,1678,92.33236284597177,30,30,Tooth.TOOTH
37,1733,99.77382306450586,30,30,Tooth.TOOTH
38,1771,95.2215919571118,30,30,Tooth.TOOTH
39,1829,106.13293181000117,30,30,Tooth.ERROR_G
40,1893,107.02496617053197,30,30,Tooth.ERROR_T
41,1947,104.44686058005927,30,30,Tooth.TOOTH
42,1995,101.79323788711642,30,30,Tooth.TOOTH
43,2049,107.27329046369495,30,30,Tooth.TOOTH
44,2097,111.39660735632475,30,30,Tooth.TOOTH
45,2150,124.65084876264503,30,30,Tooth.CENTER_T
46,2202,116.21298464226244,30,30,Tooth.TOOTH
47,2247,119.2644814644334,30,30,Tooth.TOOTH
48,2301,112.0457504578104,30,30,Tooth.TOOTH
49,2359,103.94030099349777,30,30,Tooth.TOOTH
50,2411,101.37825712000443,30,30,Tooth.TOOTH
51,2453,92.44688335382594,30,30,Tooth.GAP
52,2485,90.44176073713955,30,30,Tooth.ERROR_T
53,2551,90.4162959708956,30,30,Tooth.ERROR_T
54,2594,95.9850769128087,30,30,Tooth.TOOTH
55,2643,94.65495945511044,30,30,Tooth.GAP
56,2696,93.9609646875396,30,30,Tooth.TOOTH
57,2746,91.02436477846376,30,30,Tooth.TOOTH
58,2799,90.61042184426347,30,30,Tooth.TOOTH
59,2853,91.35491774736211,30,30,Tooth.TOOTH
60,2906,90.54143231019947,30,30,Tooth.TOOTH
61,2951,91.59399780040391,30,30,Tooth.TOOTH
62,3010,104.71829435925626,30,30,Tooth.TOOTH
63,3053,99.05741409349997,30,30,Tooth.GAP
64,3097,102.29332073562956,30,30,Tooth.TOOTH
65,3143,99.79788994841891,30,30,Tooth.TOOTH
66,3185,103.80078132664863,30,30,Tooth.GAP
67,3240,103.68662897178484,30,30,Tooth.TOOTH
68,3285,100.58351835495252,30,30,Tooth.TOOTH
69,3337,101.13937396172494,30,30,Tooth.TOOTH
70,3381,99.89492982885062,30,30,Tooth.TOOTH
71,3428,101.87424675835895,30,30,Tooth.TOOTH
72,3473,104.87665412496136,30,30,Tooth.TOOTH
73,3519,103.10515981300523,30,30,Tooth.TOOTH
74,3556,107.52268890078628,30,30,Tooth.TOOTH
75,3600,103.49888574650116,30,30,Tooth.TOOTH
76,3640,102.96471346168798,30,30,Tooth.GAP
77,3683,99.40538273426087,30,30,Tooth.TOOTH
78,3723,99.8034821085282,30,30,Tooth.TOOTH
79,3762,102.37432531972435,30,30,Tooth.TOOTH
80,3802,100.20325185017592,30,30,Tooth.TOOTH
81,3842,101.02308335452722,30,30,Tooth.TOOTH
82,3883,101.15933553536006,30,30,Tooth.TOOTH
83,3920,104.59423329881463,30,30,Tooth.GAP
84,3960,99.98228325723467,30,30,Tooth.TOOTH
85,3998,97.24399235652615,30,30,Tooth.TOOTH
86,4039,98.67657627324581,30,30,Tooth.TOOTH
87,4082,98.87524158277624,30,30,Tooth.TOOTH
88,4121,97.4496369257072,30,30,Tooth.TOOTH
89,4164,97.38734010616417,30,30,Tooth.TOOTH
90,4209,98.85885033211653,30,30,Tooth.TOOTH
91,4256,96.8340693879493,30,30,Tooth.TOOTH
