,Unnamed: 0,x,y,w,h,type
0,0,168,1687,30,30,Tooth.TOOTH
1,1,193,1644,30,30,Tooth.TOOTH
2,63,201,1600,30,30,Tooth.TOOTH
3,2,214,1570,30,30,Tooth.TOOTH
4,64,225,1530,30,30,Tooth.TOOTH
5,65,240,1503,30,30,Tooth.TOOTH
6,66,253,1462,30,30,Tooth.TOOTH
7,3,268,1425,30,30,Tooth.TOOTH
8,67,282,1389,30,30,Tooth.GAP
9,68,298,1354,30,30,Tooth.TOOTH
10,4,314,1320,30,30,Tooth.TOOTH
11,5,326,1285,30,30,Tooth.TOOTH
12,69,348,1246,30,30,Tooth.TOOTH
13,6,360,1216,30,30,Tooth.TOOTH
14,70,375,1171,30,30,Tooth.TOOTH
15,7,394,1133,30,30,Tooth.TOOTH
16,8,405,1095,30,30,Tooth.TOOTH
17,9,428,1053,30,30,Tooth.TOOTH
18,71,446,1012,30,30,Tooth.GAP
19,10,463,974,30,30,Tooth.TOOTH
20,11,481,933,30,30,Tooth.TOOTH
21,12,503,890,30,30,Tooth.TOOTH
22,13,525,848,30,30,Tooth.TOOTH
23,72,551,804,30,30,Tooth.GAP
24,14,569,761,30,30,Tooth.TOOTH
25,73,597,715,30,30,Tooth.TOOTH
26,74,610,674,30,30,Tooth.TOOTH
27,15,638,630,30,30,Tooth.TOOTH
28,16,664,588,30,30,Tooth.TOOTH
29,17,692,545,30,30,Tooth.TOOTH
30,18,721,500,30,30,Tooth.TOOTH
31,75,752,460,30,30,Tooth.TOOTH
32,19,781,416,30,30,Tooth.TOOTH
33,20,812,370,30,30,Tooth.TOOTH
34,76,847,336,30,30,Tooth.GAP
35,21,876,304,30,30,Tooth.TOOTH
36,22,910,269,30,30,Tooth.TOOTH
37,77,932,245,30,30,Tooth.GAP
38,23,963,219,30,30,Tooth.TOOTH
39,24,1002,193,30,30,Tooth.TOOTH
40,78,1041,164,30,30,Tooth.GAP
41,25,1093,141,30,30,Tooth.TOOTH
42,26,1143,131,30,30,Tooth.TOOTH
43,27,1194,121,30,30,Tooth.TOOTH
44,28,1236,123,30,30,Tooth.CENTER_T
45,29,1276,114,30,30,Tooth.TOOTH
46,30,1324,128,30,30,Tooth.TOOTH
47,31,1374,131,30,30,Tooth.TOOTH
48,79,1418,153,30,30,Tooth.GAP
49,32,1475,170,30,30,Tooth.ERROR_T
50,33,1534,204,30,30,Tooth.ERROR_T
51,34,1584,249,30,30,Tooth.ERROR_T
52,35,1626,286,30,30,Tooth.TOOTH
53,36,1663,313,30,30,Tooth.TOOTH
54,37,1691,353,30,30,Tooth.TOOTH
55,38,1724,392,30,30,Tooth.TOOTH
56,80,1757,428,30,30,Tooth.GAP
57,39,1788,474,30,30,Tooth.TOOTH
58,40,1823,517,30,30,Tooth.TOOTH
59,41,1846,561,30,30,Tooth.TOOTH
60,42,1874,603,30,30,Tooth.TOOTH
61,43,1894,639,30,30,Tooth.TOOTH
62,44,1918,679,30,30,Tooth.TOOTH
63,45,1941,717,30,30,Tooth.TOOTH
64,46,1965,753,30,30,Tooth.TOOTH
65,47,1989,799,30,30,Tooth.TOOTH
66,48,2011,844,30,30,Tooth.TOOTH
67,81,2036,882,30,30,Tooth.GAP
68,49,2054,926,30,30,Tooth.TOOTH
69,50,2077,964,30,30,Tooth.TOOTH
70,82,2099,1000,30,30,Tooth.GAP
71,51,2118,1044,30,30,Tooth.TOOTH
72,52,2133,1081,30,30,Tooth.TOOTH
73,53,2150,1117,30,30,Tooth.TOOTH
74,54,2178,1152,30,30,Tooth.TOOTH
75,55,2191,1188,30,30,Tooth.TOOTH
76,83,2211,1223,30,30,Tooth.TOOTH
77,56,2221,1259,30,30,Tooth.TOOTH
78,57,2245,1298,30,30,Tooth.TOOTH
79,84,2262,1326,30,30,Tooth.GAP
80,58,2271,1369,30,30,Tooth.TOOTH
81,85,2289,1398,30,30,Tooth.TOOTH
82,59,2301,1437,30,30,Tooth.TOOTH
83,86,2322,1469,30,30,Tooth.TOOTH
84,60,2336,1509,30,30,Tooth.TOOTH
85,88,2358,1545,30,30,Tooth.TOOTH
86,87,2377,1588,30,30,Tooth.GAP
87,61,2389,1625,30,30,Tooth.TOOTH
88,89,2408,1660,30,30,Tooth.GAP
89,91,2435,1705,30,30,Tooth.ERROR_T
90,90,2444,1767,30,30,Tooth.ERROR_T
91,62,2462,1811,30,30,Tooth.TOOTH
