,x,y,w,h,type
0,95,101.51256996108512,30,30,Tooth.TOOTH
1,153,98.74159083861684,30,30,Tooth.TOOTH
2,203,98.82151598434025,30,30,Tooth.TOOTH
3,250,101.05066287257895,30,30,Tooth.TOOTH
4,289,96.41682088513593,30,30,Tooth.TOOTH
5,333,100.35383519031369,30,30,Tooth.GAP
6,370,98.0635822153498,30,30,Tooth.TOOTH
7,408,101.0497815460434,30,30,Tooth.GAP
8,446,100.40859633628799,30,30,Tooth.TOOTH
9,488,99.49986263952893,30,30,Tooth.GAP
10,523,100.62282540921699,30,30,Tooth.TOOTH
11,563,99.2357777811115,30,30,Tooth.TOOTH
12,603,98.26476456098982,30,30,Tooth.TOOTH
13,657,95.05020008421693,30,30,Tooth.GAP
14,700,101.09915601308956,30,30,Tooth.TOOTH
15,749,102.40710821921478,30,30,Tooth.GAP
16,800,101.73421667036055,30,30,Tooth.TOOTH
17,856,103.75131782942817,30,30,Tooth.TOOTH
18,905,104.50898622847944,30,30,Tooth.GAP
19,959,108.77366606538656,30,30,Tooth.GAP
20,998,107.58508941935806,30,30,Tooth.TOOTH
21,1034,103.3659595589611,30,30,Tooth.GAP
22,1079,100.94320394435849,30,30,Tooth.TOOTH
23,1122,95.88483451439609,30,30,Tooth.GAP
24,1170,103.46201860164749,30,30,Tooth.TOOTH
25,1224,100.23117794574411,30,30,Tooth.TOOTH
26,1270,97.83613641301325,30,30,Tooth.GAP
27,1326,99.50621636443907,30,30,Tooth.TOOTH
28,1373,97.62969932828322,30,30,Tooth.GAP
29,1420,89.264091551623,30,30,Tooth.TOOTH
30,1473,91.30906848605774,30,30,Tooth.TOOTH
31,1529,95.14501287123312,30,30,Tooth.GAP
32,1586,94.87372389434536,30,30,Tooth.TOOTH
33,1638,93.50209828297584,30,30,Tooth.TOOTH
34,1697,94.65964597100208,30,30,Tooth.TOOTH
35,1736,93.79914377871134,30,30,Tooth.TOOTH
36,1781,95.70054058153714,30,30,Tooth.TOOTH
37,1839,99.20672709787893,30,30,Tooth.ERROR_T
38,1903,96.99513230640727,30,30,Tooth.ERROR_T
39,1949,99.76591376440737,30,30,Tooth.ERROR_T
40,2010,100.91479145694987,30,30,Tooth.ERROR_T
41,2057,110.09693376376296,30,30,Tooth.TOOTH
42,2114,107.57690027873835,30,30,Tooth.TOOTH
43,2164,118.31049754325485,30,30,Tooth.TOOTH
44,2209,110.1818163419458,30,30,Tooth.CENTER_G
45,2264,120.18986379587852,30,30,Tooth.TOOTH
46,2314,110.8615394707261,30,30,Tooth.TOOTH
47,2364,112.03175013047382,30,30,Tooth.TOOTH
48,2422,107.98449379254518,30,30,Tooth.TOOTH
49,2476,100.53400088694616,30,30,Tooth.ERROR_T
50,2540,98.28927794385638,30,30,Tooth.ERROR_T
51,2604,92.29742866745187,30,30,Tooth.ERROR_T
52,2653,94.51313073624297,30,30,Tooth.TOOTH
53,2708,94.44485393114095,30,30,Tooth.TOOTH
54,2758,88.86511725027647,30,30,Tooth.GAP
55,2813,88.98063792197371,30,30,Tooth.TOOTH
56,2866,92.55780087393524,30,30,Tooth.TOOTH
57,2922,92.92168628067503,30,30,Tooth.GAP
58,2973,94.25854285385503,30,30,Tooth.TOOTH
59,3023,101.2489379081459,30,30,Tooth.TOOTH
60,3075,96.2824307697682,30,30,Tooth.TOOTH
61,3121,101.13136958108664,30,30,Tooth.TOOTH
62,3176,93.72690501488988,30,30,Tooth.TOOTH
63,3213,97.95721024725344,30,30,Tooth.GAP
64,3264,103.71176672423385,30,30,Tooth.TOOTH
65,3310,104.16908114154673,30,30,Tooth.GAP
66,3356,107.79125299025435,30,30,Tooth.TOOTH
67,3410,110.43700601453088,30,30,Tooth.TOOTH
68,3457,106.51436837444126,30,30,Tooth.GAP
69,3497,106.98172277853148,30,30,Tooth.TOOTH
70,3535,102.20095150743252,30,30,Tooth.TOOTH
71,3576,100.84215079150792,30,30,Tooth.GAP
72,3618,103.76181533433108,30,30,Tooth.TOOTH
73,3666,99.33544637928829,30,30,Tooth.TOOTH
74,3706,96.84161566877587,30,30,Tooth.TOOTH
75,3752,99.96384541969253,30,30,Tooth.GAP
76,3783,97.58716682615191,30,30,Tooth.TOOTH
77,3824,100.82680038415823,30,30,Tooth.TOOTH
78,3864,102.1288009978586,30,30,Tooth.TOOTH
79,3904,102.80893669481355,30,30,Tooth.TOOTH
80,3938,99.00880187231137,30,30,Tooth.TOOTH
81,3984,99.72479117245932,30,30,Tooth.TOOTH
82,4016,93.5153824442208,30,30,Tooth.GAP
83,4059,95.81793642146907,30,30,Tooth.TOOTH
84,4096,96.38718021804678,30,30,Tooth.TOOTH
85,4140,100.1598315179128,30,30,Tooth.TOOTH
86,4180,100.41340432026381,30,30,Tooth.TOOTH
87,4220,98.73244137705424,30,30,Tooth.TOOTH
88,4266,100.69563701383576,30,30,Tooth.TOOTH
89,4312,98.96933884287456,30,30,Tooth.TOOTH
90,4367,103.34707757569666,30,30,Tooth.TOOTH
