,Unnamed: 0,x,y,w,h,type
0,0,113,1854,30,30,Tooth.TOOTH
1,1,130,1798,30,30,Tooth.TOOTH
2,2,147,1751,30,30,Tooth.TOOTH
3,90,165,1708,30,30,Tooth.TOOTH
4,3,174,1670,30,30,Tooth.TOOTH
5,89,193,1630,30,30,Tooth.GAP
6,4,204,1594,30,30,Tooth.TOOTH
7,88,220,1560,30,30,Tooth.GAP
8,87,233,1524,30,30,Tooth.TOOTH
9,86,247,1485,30,30,Tooth.GAP
10,5,261,1452,30,30,Tooth.TOOTH
11,6,274,1415,30,30,Tooth.TOOTH
12,85,288,1377,30,30,Tooth.TOOTH
13,84,305,1326,30,30,Tooth.GAP
14,7,327,1288,30,30,Tooth.TOOTH
15,83,347,1243,30,30,Tooth.GAP
16,8,366,1196,30,30,Tooth.TOOTH
17,9,390,1145,30,30,Tooth.TOOTH
18,82,410,1101,30,30,Tooth.GAP
19,81,436,1053,30,30,Tooth.GAP
20,80,451,1017,30,30,Tooth.TOOTH
21,79,462,983,30,30,Tooth.GAP
22,10,479,941,30,30,Tooth.TOOTH
23,78,493,900,30,30,Tooth.GAP
24,11,521,860,30,30,Tooth.TOOTH
25,12,542,811,30,30,Tooth.TOOTH
26,77,561,769,30,30,Tooth.GAP
27,13,589,720,30,30,Tooth.TOOTH
28,76,610,678,30,30,Tooth.GAP
29,14,626,633,30,30,Tooth.TOOTH
30,15,655,588,30,30,Tooth.TOOTH
31,75,688,542,30,30,Tooth.GAP
32,16,719,494,30,30,Tooth.TOOTH
33,17,747,451,30,30,Tooth.TOOTH
34,74,783,404,30,30,Tooth.TOOTH
35,18,807,372,30,30,Tooth.TOOTH
36,19,837,339,30,30,Tooth.TOOTH
37,73,879,298,30,30,Tooth.ERROR_T
38,20,923,252,30,30,Tooth.ERROR_T
39,21,960,224,30,30,Tooth.ERROR_T
40,22,1010,189,30,30,Tooth.ERROR_T
41,23,1055,173,30,30,Tooth.TOOTH
42,24,1104,148,30,30,Tooth.TOOTH
43,25,1154,144,30,30,Tooth.TOOTH
44,72,1195,129,30,30,Tooth.CENTER_G
45,26,1248,138,30,30,Tooth.TOOTH
46,27,1296,135,30,30,Tooth.TOOTH
47,28,1343,149,30,30,Tooth.TOOTH
48,29,1397,167,30,30,Tooth.TOOTH
49,30,1447,186,30,30,Tooth.ERROR_T
50,31,1501,220,30,30,Tooth.ERROR_T
51,32,1555,256,30,30,Tooth.ERROR_T
52,71,1590,291,30,30,Tooth.TOOTH
53,33,1629,330,30,30,Tooth.TOOTH
54,70,1667,363,30,30,Tooth.GAP
55,69,1703,405,30,30,Tooth.TOOTH
56,34,1734,449,30,30,Tooth.TOOTH
57,67,1768,494,30,30,Tooth.GAP
58,68,1797,536,30,30,Tooth.TOOTH
59,35,1820,581,30,30,Tooth.TOOTH
60,36,1853,621,30,30,Tooth.TOOTH
61,37,1874,662,30,30,Tooth.TOOTH
62,38,1910,705,30,30,Tooth.TOOTH
63,66,1926,739,30,30,Tooth.GAP
64,39,1947,785,30,30,Tooth.TOOTH
65,65,1970,825,30,30,Tooth.GAP
66,40,1990,867,30,30,Tooth.TOOTH
67,41,2014,915,30,30,Tooth.TOOTH
68,64,2040,954,30,30,Tooth.GAP
69,63,2059,990,30,30,Tooth.TOOTH
70,42,2081,1021,30,30,Tooth.TOOTH
71,62,2101,1056,30,30,Tooth.GAP
72,61,2118,1095,30,30,Tooth.TOOTH
73,60,2144,1136,30,30,Tooth.TOOTH
74,43,2164,1170,30,30,Tooth.TOOTH
75,59,2182,1213,30,30,Tooth.GAP
76,44,2198,1240,30,30,Tooth.TOOTH
77,45,2213,1278,30,30,Tooth.TOOTH
78,46,2229,1314,30,30,Tooth.TOOTH
79,47,2246,1351,30,30,Tooth.TOOTH
80,58,2264,1380,30,30,Tooth.TOOTH
81,48,2283,1422,30,30,Tooth.TOOTH
82,57,2302,1448,30,30,Tooth.GAP
83,49,2318,1488,30,30,Tooth.TOOTH
84,56,2333,1522,30,30,Tooth.TOOTH
85,50,2348,1564,30,30,Tooth.TOOTH
86,51,2364,1600,30,30,Tooth.TOOTH
87,52,2382,1636,30,30,Tooth.TOOTH
88,53,2399,1679,30,30,Tooth.TOOTH
89,54,2419,1720,30,30,Tooth.TOOTH
90,55,2437,1772,30,30,Tooth.TOOTH
