,x,y,gradient,smoothness,gradientEven,smoothnessEven
0,138.0,1876.0,-1.375,-0.010416666666666786,-55.0,-0.4166666666666714
1,178.0,1821.0,-1.7916666666666714,-0.01625000000000003,-47.5,-0.40000000000000213
2,198.0,1781.0,-2.1750000000000043,-0.010208333333333292,-43.5,-0.20416666666666572
3,218.0,1734.0,-2.200000000000003,-0.01709644522144469,-44.0,-0.3419289044288938
4,238.0,1693.0,-2.858857808857792,-0.20635651385651627,-42.5,-2.4034188034188233
7,284.0,1558.0,-2.176282051282051,0.07454583460018291,-55.0,2.353244400527024
8,308.0,1497.0,-2.6859354413702263,-0.02027357523899031,-61.5,-0.4681360306360318
9,330.0,1435.0,-3.1125541125541147,0.00805281688672592,-58.5,0.022939709480629844
10,346.5,1380.0,-2.6400560224089666,0.02609919028379458,-47.5,0.5190221543162714
11,372.0,1340.0,-2.074509803921572,-0.06721480749162424,-40.5,-0.7951136009959558
12,389.0,1299.0,-4.230283224400878,-0.04317730360117811,-47.0,-1.0477941176470527
13,399.0,1246.0,-4.170098039215677,0.031353325643984103,-44.0,1.1359749455337713
14,423.0,1211.0,-1.9583333333333357,0.034300993124522436,-38.5,1.0240641711229905
15,441.0,1169.0,-2.121969696969696,-0.008076665981077633,-41.5,-0.15702557246674687
16,463.0,1128.0,-2.2723844782668294,-0.010533099157666787,-42.5,-0.1890151515151537
17,480.0,1084.0,-2.5000000000000036,-0.0005827944183593309,-42.5,-0.009907505112108694
18,497.0,1043.0,-2.292199488491047,-0.327764931548066,-45.0,-8.955217391304329
21,544.0,908.0,-1.6559396485867062,-0.004820791953144887,-42.5,-13.16947415329767
24,609.0,770.0,-2.055555555555557,0.6113904560845612,-50.75,21.75944225649456
25,631.5,715.5,-2.983266024645335,-0.005092808752761135,-51.5,-0.3319297446986096
26,646.0,667.0,-2.7194150449527763,0.021614551699415285,-45.25,0.6737336412534853
27,682.0,625.0,-1.6357987421383644,0.0072450777596205634,-47.25,0.4148861655916023
28,708.5,572.5,-1.8896427137695717,0.0023587454322741563,-47.5,0.025182513458708033
29,732.0,530.0,-1.5854337152209483,0.00953922455484683,-42.0,0.23057609682416746
30,764.5,488.5,-1.4284905201212368,0.006096746141432456,-43.0,0.1811919136226936
31,793.0,444.0,-1.2230498879755611,0.005790026681539977,-36.75,0.1757689279410224
32,830.0,415.0,-1.076952664239192,-0.0001068135198774231,-35.0,0.018727772092066886
33,861.0,374.0,-1.1855943437914274,0.0010700470787289602,-41.5,0.0983053919486565
34,903.0,332.0,-0.880341880341879,0.0055258247502759025,-36.0,0.2288355229125132
35,942.0,302.0,-0.727923297966401,0.004028299685627252,-31.25,0.1764369658119651
36,990.0,269.5,-0.5274679487179488,0.0034355328534329734,-25.75,0.1686907249386913
37,1042.0,250.5,-0.3905418480890184,0.0017476068360502248,-20.75,0.09081792644292608
38,1096.0,228.0,-0.3458320958320966,0.0036436276325803947,-16.75,0.12545320227056928
39,1133.0,217.0,-0.13963544354787982,0.0035624604875568247,1.5,0.08155023669377748
40,1209.0,231.0,-0.18273162244454166,0.0007041811671501944,-2.0,0.011231863188081281
41,1254.0,213.0,-0.11717171717171726,0.004391945841328028,-3.0,0.2464584038148635
42,1308.0,225.0,0.31018518518518534,0.004572425423737902,16.75,0.2469109728818467
43,1362.0,246.5,0.37665022859197617,0.0012681040364917106,19.5,0.06512963567418983
44,1411.0,264.0,0.440444456533565,0.0023829846315697734,22.5,0.12368318989981608
45,1463.0,291.5,0.6240166083916083,0.0036170315810192966,29.25,0.17297654684443486
46,1507.0,322.5,0.7863975502224347,0.0034829022264218157,37.0,0.1608581150991868
47,1556.0,365.5,0.9457328385899819,0.0032254471159919307,41.0,0.14215577766879894
48,1595.0,404.5,1.0707091055600326,0.0008425544047326039,38.75,0.041806021930760995
49,1629.0,443.0,1.029344882451504,-0.0003161461100503627,38.0,-0.00443629404909851
50,1670.5,480.5,1.0618365174618356,0.011436704513825662,40.0,0.38101139631275505
51,1706.0,523.0,1.791367675077014,0.029623966230694687,43.75,0.7321769793643198
52,1727.0,568.0,2.526190476190475,0.011227965630558223,43.5,0.3243161624614941
53,1742.0,610.0,2.440000000000002,-0.011935390817780424,49.0,-0.5046967395028075
54,1777.0,666.0,1.5167969971848603,-0.005959500286879596,52.75,-0.2172285786931103
55,1811.5,715.5,2.0055428426137816,0.01826224304619923,51.5,0.479873106345841
56,1834.0,769.0,2.4765432098765423,0.011855834917142496,49.75,0.27684459176500553
57,1852.0,815.0,2.5592320261437926,-0.01321009702150197,43.5,-0.19094202242033065
58,1868.0,856.0,2.094659165035881,0.09884414385119433,39.25,6.895621078603531
61,1930.0,991.0,1.876545484319987,-0.37887071772099407,47.5,-7.309987843768738
62,1966.0,1032.0,1.3043209876543234,-0.09518331508724266,54.5,-4.657717186604442
65,2027.0,1189.0,3.155870445344121,0.17432336182336178,41.25,6.581677350427345
66,2039.0,1237.0,3.4777777777777708,-0.013560323183260906,48.25,-0.5062993543944012
67,2057.0,1285.5,2.1432717365553184,-0.05625408145277809,40.0,-0.8526383360361667
68,2106.0,1317.0,1.7725011057054374,0.020881092452075617,36.75,0.11777761641446194
69,2125.0,1359.0,2.3788269693842423,0.1028719341556946,42.5,1.7172442002040036
76,2233.0,1649.0,2.5845208845208845,0.4507830341163653,42.5,12.161736411736355
77,2248.0,1697.0,2.705291005291002,0.028449986783320023,48.5,0.9401469651469654
78,2275.0,1746.0,4.464814814814815,-0.0034437580907209497,45.5,0.7846697682904562
79,2283.0,1788.0,4.274630541871915,-0.04253407558706192,39.0,-1.0588011356304072
80,2304.0,1824.0,2.3472125435540008,-0.029334374624534254,47.5,-0.6623152709359572
81,2324.0,1883.0,2.95,0.03013937282229997,59.0,0.6027874564459994
