,Unnamed: 0,x,y,w,h,type
0,0,222,1737,49,43,Tooth.TOOTH
1,1,240,1693,49,43,Tooth.TOOTH
2,2,254,1654,49,43,Tooth.TOOTH
3,3,272,1624,30,30,Tooth.TOOTH
4,4,289,1591,30,30,Tooth.TOOTH
5,5,299,1553,48,40,Tooth.TOOTH
6,6,329,1524,30,30,Tooth.TOOTH
7,7,333,1478,49,43,Tooth.TOOTH
8,8,355,1454,30,30,Tooth.GAP
9,9,363,1410,49,43,Tooth.TOOTH
10,10,394,1381,30,30,Tooth.TOOTH
11,11,408,1346,30,30,Tooth.TOOTH
12,12,421,1305,68,44,Tooth.TOOTH
13,13,442,1265,30,30,Tooth.TOOTH
14,14,444,1230,48,40,Tooth.TOOTH
15,15,460,1192,48,40,Tooth.TOOTH
16,16,480,1155,48,40,Tooth.TOOTH
17,17,509,1119,68,44,Tooth.TOOTH
18,18,537,1084,30,30,Tooth.GAP
19,19,541,1035,48,40,Tooth.TOOTH
20,20,561,996,48,40,Tooth.TOOTH
21,21,583,950,48,40,Tooth.TOOTH
22,22,610,908,49,43,Tooth.TOOTH
23,23,629,867,48,40,Tooth.TOOTH
24,24,651,824,48,40,Tooth.TOOTH
25,25,679,782,49,43,Tooth.TOOTH
26,26,706,751,30,30,Tooth.GAP
27,27,732,689,38,60,Tooth.TOOTH
28,28,762,644,38,60,Tooth.TOOTH
29,29,775,604,48,40,Tooth.TOOTH
30,30,817,558,38,60,Tooth.TOOTH
31,31,849,512,38,60,Tooth.TOOTH
32,32,898,476,30,30,Tooth.TOOTH
33,33,909,436,49,43,Tooth.TOOTH
34,34,953,414,30,30,Tooth.GAP
35,35,980,359,38,60,Tooth.TOOTH
36,36,1009,336,48,40,Tooth.TOOTH
37,37,1048,321,30,30,Tooth.GAP
38,38,1066,293,36,35,Tooth.TOOTH
39,39,1104,260,49,43,Tooth.TOOTH
40,40,1164,244,30,30,Tooth.GAP
41,41,1203,211,38,60,Tooth.TOOTH
42,88,1257,208,30,30,Tooth.TOOTH
43,42,1304,193,38,60,Tooth.TOOTH
44,43,1347,191,38,60,Tooth.CENTER_T
45,44,1397,192,38,60,Tooth.TOOTH
46,45,1439,200,38,60,Tooth.TOOTH
47,46,1486,209,38,60,Tooth.TOOTH
48,47,1526,240,30,30,Tooth.GAP
49,48,1580,258,49,43,Tooth.TOOTH
50,49,1632,295,49,43,Tooth.TOOTH
51,50,1690,350,36,35,Tooth.TOOTH
52,51,1718,374,49,43,Tooth.TOOTH
53,52,1751,411,30,30,Tooth.GAP
54,53,1792,451,30,30,Tooth.TOOTH
55,54,1823,486,30,30,Tooth.TOOTH
56,55,1856,526,30,30,Tooth.GAP
57,56,1868,552,30,30,Tooth.GAP
58,57,1887,585,30,30,Tooth.TOOTH
59,58,1906,619,49,43,Tooth.TOOTH
60,59,1936,670,30,30,Tooth.TOOTH
61,60,1958,697,38,64,Tooth.TOOTH
62,61,1985,761,30,30,Tooth.TOOTH
63,62,1997,781,38,64,Tooth.TOOTH
64,63,2026,824,38,60,Tooth.TOOTH
65,64,2047,885,30,30,Tooth.GAP
66,65,2063,910,49,43,Tooth.TOOTH
67,66,2084,950,38,64,Tooth.TOOTH
68,67,2110,1003,30,30,Tooth.GAP
69,68,2121,1036,48,40,Tooth.TOOTH
70,69,2147,1076,49,43,Tooth.TOOTH
71,70,2168,1123,36,35,Tooth.TOOTH
72,71,2182,1155,49,43,Tooth.TOOTH
73,72,2208,1199,30,30,Tooth.TOOTH
74,73,2228,1269,48,40,Tooth.TOOTH
75,74,2228,1227,30,30,Tooth.TOOTH
76,75,2258,1307,30,30,Tooth.TOOTH
77,76,2263,1343,48,40,Tooth.TOOTH
78,77,2290,1379,30,30,Tooth.TOOTH
79,78,2291,1419,48,40,Tooth.TOOTH
80,79,2319,1490,48,40,Tooth.TOOTH
81,80,2321,1459,30,30,Tooth.GAP
82,81,2342,1531,30,30,Tooth.TOOTH
83,82,2346,1563,48,40,Tooth.TOOTH
84,83,2364,1599,48,40,Tooth.TOOTH
85,84,2377,1635,48,40,Tooth.TOOTH
86,85,2393,1671,48,40,Tooth.TOOTH
87,86,2417,1721,30,30,Tooth.TOOTH
88,87,2422,1749,48,40,Tooth.TOOTH
