,Unnamed: 0,x,y,w,h,type
0,62,256,1911,30,30,Tooth.TOOTH
1,63,273,1874,30,30,Tooth.TOOTH
2,64,281,1837,30,30,Tooth.TOOTH
3,65,301,1799,30,30,Tooth.TOOTH
4,66,323,1757,30,30,Tooth.ERROR_T
5,0,333,1730,30,30,Tooth.ERROR_T
6,67,349,1691,30,30,Tooth.TOOTH
7,1,361,1662,30,30,Tooth.TOOTH
8,68,374,1626,30,30,Tooth.TOOTH
9,2,387,1590,30,30,Tooth.TOOTH
10,3,404,1553,30,30,Tooth.TOOTH
11,4,420,1517,30,30,Tooth.TOOTH
12,69,446,1483,30,30,Tooth.TOOTH
13,5,455,1443,30,30,Tooth.TOOTH
14,70,477,1412,30,30,Tooth.TOOTH
15,71,497,1379,30,30,Tooth.GAP
16,6,506,1334,30,30,Tooth.TOOTH
17,7,532,1293,30,30,Tooth.TOOTH
18,8,548,1253,30,30,Tooth.TOOTH
19,9,567,1215,30,30,Tooth.TOOTH
20,10,592,1179,30,30,Tooth.TOOTH
21,11,609,1132,30,30,Tooth.TOOTH
22,12,630,1090,30,30,Tooth.TOOTH
23,72,657,1050,30,30,Tooth.GAP
24,13,677,1008,30,30,Tooth.TOOTH
25,14,701,966,30,30,Tooth.TOOTH
26,15,729,922,30,30,Tooth.TOOTH
27,16,751,876,30,30,Tooth.TOOTH
28,17,777,835,30,30,Tooth.TOOTH
29,18,803,791,30,30,Tooth.TOOTH
30,19,832,749,30,30,Tooth.TOOTH
31,20,868,707,30,30,Tooth.TOOTH
32,21,900,661,30,30,Tooth.TOOTH
33,22,933,622,30,30,Tooth.TOOTH
34,73,962,588,30,30,Tooth.TOOTH
35,23,1002,554,30,30,Tooth.TOOTH
36,24,1034,523,30,30,Tooth.ERROR_T
37,25,1085,480,30,30,Tooth.ERROR_T
38,26,1129,448,30,30,Tooth.TOOTH
39,74,1177,423,30,30,Tooth.GAP
40,27,1221,406,30,30,Tooth.TOOTH
41,28,1275,390,30,30,Tooth.TOOTH
42,29,1324,387,30,30,Tooth.TOOTH
43,30,1368,388,30,30,Tooth.CENTER_T
44,31,1416,388,30,30,Tooth.TOOTH
45,32,1463,395,30,30,Tooth.TOOTH
46,33,1513,405,30,30,Tooth.TOOTH
47,75,1558,422,30,30,Tooth.ERROR_G
48,34,1613,450,30,30,Tooth.ERROR_T
49,35,1669,490,30,30,Tooth.ERROR_T
50,76,1713,520,30,30,Tooth.GAP
51,36,1750,566,30,30,Tooth.TOOTH
52,37,1787,603,30,30,Tooth.TOOTH
53,38,1817,642,30,30,Tooth.TOOTH
54,39,1846,682,30,30,Tooth.TOOTH
55,40,1881,725,30,30,Tooth.TOOTH
56,41,1907,772,30,30,Tooth.TOOTH
57,42,1935,816,30,30,Tooth.TOOTH
58,77,1965,865,30,30,Tooth.TOOTH
59,43,1981,902,30,30,Tooth.TOOTH
60,44,2000,939,30,30,Tooth.TOOTH
61,45,2021,982,30,30,Tooth.TOOTH
62,46,2040,1022,30,30,Tooth.TOOTH
63,47,2062,1058,30,30,Tooth.TOOTH
64,48,2082,1106,30,30,Tooth.TOOTH
65,49,2104,1149,30,30,Tooth.TOOTH
66,50,2125,1192,30,30,Tooth.TOOTH
67,51,2141,1232,30,30,Tooth.TOOTH
68,52,2160,1274,30,30,Tooth.TOOTH
69,53,2174,1316,30,30,Tooth.TOOTH
70,54,2193,1357,30,30,Tooth.TOOTH
71,78,2206,1395,30,30,Tooth.GAP
72,55,2223,1430,30,30,Tooth.TOOTH
73,56,2241,1468,30,30,Tooth.TOOTH
74,57,2258,1505,30,30,Tooth.TOOTH
75,79,2274,1542,30,30,Tooth.TOOTH
76,58,2282,1580,30,30,Tooth.TOOTH
77,81,2300,1614,30,30,Tooth.TOOTH
78,80,2311,1653,30,30,Tooth.GAP
79,59,2326,1685,30,30,Tooth.TOOTH
80,60,2336,1725,30,30,Tooth.TOOTH
81,61,2349,1761,30,30,Tooth.TOOTH
82,82,2364,1796,30,30,Tooth.TOOTH
83,83,2378,1832,30,30,Tooth.TOOTH
