,Unnamed: 0,x,y,w,h,type
0,0,124,1864,30,30,Tooth.TOOTH
1,45,139,1810,30,30,Tooth.ERROR_T
2,1,156,1750,30,30,Tooth.ERROR_T
3,46,172,1711,30,30,Tooth.TOOTH
4,2,181,1670,30,30,Tooth.TOOTH
5,3,205,1623,30,30,Tooth.TOOTH
6,47,218,1585,30,30,Tooth.TOOTH
7,48,235,1546,30,30,Tooth.TOOTH
8,49,253,1515,30,30,Tooth.TOOTH
9,50,265,1479,30,30,Tooth.TOOTH
10,52,284,1450,30,30,Tooth.TOOTH
11,4,303,1416,30,30,Tooth.TOOTH
12,51,314,1383,30,30,Tooth.TOOTH
13,5,336,1346,30,30,Tooth.TOOTH
14,53,350,1302,30,30,Tooth.GAP
15,6,369,1274,30,30,Tooth.TOOTH
16,54,382,1231,30,30,Tooth.TOOTH
17,7,403,1202,30,30,Tooth.TOOTH
18,8,419,1162,30,30,Tooth.TOOTH
19,55,433,1118,30,30,Tooth.GAP
20,9,455,1082,30,30,Tooth.TOOTH
21,58,471,1044,30,30,Tooth.TOOTH
22,56,486,992,30,30,Tooth.TOOTH
23,57,505,957,30,30,Tooth.TOOTH
24,10,536,917,30,30,Tooth.TOOTH
25,11,557,874,30,30,Tooth.TOOTH
26,59,573,830,30,30,Tooth.TOOTH
27,60,590,788,30,30,Tooth.ERROR_G
28,61,622,736,30,30,Tooth.ERROR_T
29,62,646,690,30,30,Tooth.TOOTH
30,63,671,656,30,30,Tooth.TOOTH
31,12,700,614,30,30,Tooth.TOOTH
32,13,717,571,30,30,Tooth.TOOTH
33,64,749,530,30,30,Tooth.TOOTH
34,14,776,486,30,30,Tooth.TOOTH
35,65,799,441,30,30,Tooth.GAP
36,15,839,403,30,30,Tooth.TOOTH
37,16,867,360,30,30,Tooth.TOOTH
38,17,901,330,30,30,Tooth.TOOTH
39,18,939,296,30,30,Tooth.ERROR_T
40,19,990,253,30,30,Tooth.ERROR_T
41,20,1026,219,30,30,Tooth.TOOTH
42,21,1071,192,30,30,Tooth.TOOTH
43,22,1111,168,30,30,Tooth.TOOTH
44,23,1172,166,30,30,Tooth.TOOTH
45,24,1223,154,30,30,Tooth.TOOTH
46,25,1264,152,30,30,Tooth.CENTER_T
47,26,1310,155,30,30,Tooth.TOOTH
48,27,1357,162,30,30,Tooth.TOOTH
49,28,1406,165,30,30,Tooth.TOOTH
50,29,1456,192,30,30,Tooth.TOOTH
51,30,1505,206,30,30,Tooth.TOOTH
52,66,1544,231,30,30,Tooth.GAP
53,67,1583,258,30,30,Tooth.GAP
54,31,1612,285,30,30,Tooth.TOOTH
55,32,1653,317,30,30,Tooth.TOOTH
56,33,1683,363,30,30,Tooth.TOOTH
57,34,1718,397,30,30,Tooth.TOOTH
58,68,1756,423,30,30,Tooth.TOOTH
59,70,1783,477,30,30,Tooth.TOOTH
60,69,1811,516,30,30,Tooth.TOOTH
61,71,1837,559,30,30,Tooth.GAP
62,72,1873,604,30,30,Tooth.TOOTH
63,35,1898,643,30,30,Tooth.TOOTH
64,36,1920,682,30,30,Tooth.TOOTH
65,73,1938,723,30,30,Tooth.TOOTH
66,74,1959,761,30,30,Tooth.TOOTH
67,75,1980,805,30,30,Tooth.TOOTH
68,76,2001,845,30,30,Tooth.TOOTH
69,77,2027,879,30,30,Tooth.ERROR_T
70,78,2054,932,30,30,Tooth.ERROR_T
71,79,2071,968,30,30,Tooth.TOOTH
72,80,2099,1003,30,30,Tooth.GAP
73,83,2121,1044,30,30,Tooth.TOOTH
74,82,2139,1091,30,30,Tooth.TOOTH
75,81,2154,1127,30,30,Tooth.TOOTH
76,84,2164,1161,30,30,Tooth.TOOTH
77,85,2183,1191,30,30,Tooth.TOOTH
78,86,2206,1229,30,30,Tooth.TOOTH
79,37,2222,1269,30,30,Tooth.TOOTH
80,88,2236,1306,30,30,Tooth.TOOTH
81,87,2255,1347,30,30,Tooth.TOOTH
82,38,2264,1378,30,30,Tooth.TOOTH
83,89,2283,1412,30,30,Tooth.TOOTH
84,39,2297,1449,30,30,Tooth.TOOTH
85,40,2313,1485,30,30,Tooth.TOOTH
86,90,2339,1523,30,30,Tooth.TOOTH
87,41,2347,1563,30,30,Tooth.TOOTH
88,91,2362,1598,30,30,Tooth.GAP
89,92,2381,1635,30,30,Tooth.TOOTH
90,93,2394,1668,30,30,Tooth.TOOTH
91,42,2408,1714,30,30,Tooth.TOOTH
92,43,2423,1756,30,30,Tooth.TOOTH
93,94,2438,1787,30,30,Tooth.GAP
94,95,2445,1823,30,30,Tooth.GAP
95,44,2455,1861,30,30,Tooth.TOOTH
