,x,y,w,h,type
0,87,106.72326585411743,30,30,Tooth.TOOTH
1,143,101.36226397826009,30,30,Tooth.ERROR_T
2,205,95.48621256939818,30,30,Tooth.ERROR_T
3,247,96.13596776234684,30,30,Tooth.TOOTH
4,289,89.41941723276882,30,30,Tooth.TOOTH
5,341,94.26557334770258,30,30,Tooth.TOOTH
6,381,92.09739662914849,30,30,Tooth.TOOTH
7,424,93.12658186036569,30,30,Tooth.TOOTH
8,459,97.98743311825004,30,30,Tooth.TOOTH
9,497,95.2802820326395,30,30,Tooth.TOOTH
10,531,101.61322481600746,30,30,Tooth.TOOTH
11,570,105.88757025542571,30,30,Tooth.TOOTH
12,605,103.06075141821691,30,30,Tooth.TOOTH
13,647,108.62001579268946,30,30,Tooth.TOOTH
14,693,103.85143391965018,30,30,Tooth.GAP
15,726,109.9226273858575,30,30,Tooth.TOOTH
16,771,104.24900946253815,30,30,Tooth.TOOTH
17,806,111.42502216255211,30,30,Tooth.TOOTH
18,849,109.30068244573305,30,30,Tooth.TOOTH
19,895,103.42374814091401,30,30,Tooth.GAP
20,937,107.91991871879152,30,30,Tooth.TOOTH
21,978,105.88509589342489,30,30,Tooth.TOOTH
22,1032,96.49162232134152,30,30,Tooth.TOOTH
23,1071,97.8575702491783,30,30,Tooth.TOOTH
24,1121,107.33001796530199,30,30,Tooth.TOOTH
25,1169,106.08352372399126,30,30,Tooth.TOOTH
26,1215,99.49040815265091,30,30,Tooth.TOOTH
27,1260,94.26433787397221,30,30,Tooth.ERROR_G
28,1321,96.62338942247573,30,30,Tooth.ERROR_T
29,1373,94.18164948400894,30,30,Tooth.TOOTH
30,1415,98.0749331391617,30,30,Tooth.TOOTH
31,1466,100.5126923502628,30,30,Tooth.TOOTH
32,1511,91.46381077646436,30,30,Tooth.TOOTH
33,1563,95.11834013982201,30,30,Tooth.TOOTH
34,1614,91.7888824109002,30,30,Tooth.TOOTH
35,1664,83.37413489071488,30,30,Tooth.GAP
36,1718,91.19263653497677,30,30,Tooth.TOOTH
37,1769,84.77603846318547,30,30,Tooth.TOOTH
38,1813,89.75698610607353,30,30,Tooth.TOOTH
39,1864,92.9383408119452,30,30,Tooth.ERROR_T
40,1930,95.10636336128718,30,30,Tooth.ERROR_T
41,1979,90.4491026018025,30,30,Tooth.TOOTH
42,2031,92.96360930050922,30,30,Tooth.TOOTH
43,2077,91.20309077352923,30,30,Tooth.TOOTH
44,2134,112.880563542218,30,30,Tooth.TOOTH
45,2188,114.36686519001535,30,30,Tooth.TOOTH
46,2231,117.58976675959973,30,30,Tooth.CENTER_T
47,2280,120.39622567018938,30,30,Tooth.TOOTH
48,2330,120.4852036479265,30,30,Tooth.TOOTH
49,2380,109.79595614368328,30,30,Tooth.TOOTH
50,2438,114.7523546966449,30,30,Tooth.TOOTH
51,2489,102.67583946679142,30,30,Tooth.TOOTH
52,2535,101.32786884148801,30,30,Tooth.GAP
53,2583,98.45161395696299,30,30,Tooth.GAP
54,2622,99.64963853191094,30,30,Tooth.TOOTH
55,2674,94.21708849380923,30,30,Tooth.TOOTH
56,2728,103.94497490106939,30,30,Tooth.TOOTH
57,2776,99.87540084165109,30,30,Tooth.TOOTH
58,2820,86.91437676901981,30,30,Tooth.TOOTH
59,2879,98.42089756627635,30,30,Tooth.TOOTH
60,2927,98.67431308442626,30,30,Tooth.TOOTH
61,2978,101.78553862143491,30,30,Tooth.GAP
62,3035,96.57436032858601,30,30,Tooth.TOOTH
63,3081,96.36705012757724,30,30,Tooth.TOOTH
64,3126,98.03177905336925,30,30,Tooth.TOOTH
65,3170,103.56324693833054,30,30,Tooth.TOOTH
66,3214,104.45945963024072,30,30,Tooth.TOOTH
67,3263,107.80034881021284,30,30,Tooth.TOOTH
68,3308,108.6802578373084,30,30,Tooth.TOOTH
69,3350,101.88696063824769,30,30,Tooth.ERROR_T
70,3410,102.60739544813535,30,30,Tooth.ERROR_T
71,3449,103.91545633279364,30,30,Tooth.TOOTH
72,3493,94.66174100873454,30,30,Tooth.GAP
73,3540,93.12422935573399,30,30,Tooth.TOOTH
74,3590,97.46311770272864,30,30,Tooth.TOOTH
75,3629,99.44642000995596,30,30,Tooth.TOOTH
76,3664,104.90298612164133,30,30,Tooth.TOOTH
77,3699,100.35228272747207,30,30,Tooth.TOOTH
78,3743,95.33772316310336,30,30,Tooth.TOOTH
79,3786,97.29713203534963,30,30,Tooth.TOOTH
80,3826,99.65519273650986,30,30,Tooth.TOOTH
81,3871,98.88214292127375,30,30,Tooth.TOOTH
82,3903,103.0776397953702,30,30,Tooth.TOOTH
83,3942,99.18276904020135,30,30,Tooth.TOOTH
84,3981,100.92308085296496,30,30,Tooth.TOOTH
85,4021,100.29048126233103,30,30,Tooth.TOOTH
86,4066,91.0733078570441,30,30,Tooth.TOOTH
87,4106,99.08044769112887,30,30,Tooth.TOOTH
88,4144,98.58404841723076,30,30,Tooth.GAP
89,4185,95.02817655810622,30,30,Tooth.TOOTH
90,4221,95.4072631656377,30,30,Tooth.TOOTH
91,4268,99.61167781275095,30,30,Tooth.TOOTH
92,4313,101.25272265628294,30,30,Tooth.TOOTH
93,4347,98.72609401551875,30,30,Tooth.GAP
94,4383,105.39786908797538,30,30,Tooth.GAP
95,4422,109.92019041561991,30,30,Tooth.TOOTH
