,Unnamed: 0,x,y,w,h,type
0,38,158,1866,30,30,Tooth.ERROR_T
1,0,170,1804,30,30,Tooth.ERROR_T
2,39,185,1761,30,30,Tooth.TOOTH
3,1,214,1723,30,30,Tooth.TOOTH
4,40,222,1684,30,30,Tooth.GAP
5,2,245,1650,30,30,Tooth.TOOTH
6,41,250,1609,30,30,Tooth.GAP
7,47,264,1573,30,30,Tooth.TOOTH
8,42,272,1542,30,30,Tooth.GAP
9,46,289,1503,30,30,Tooth.TOOTH
10,43,303,1471,30,30,Tooth.TOOTH
11,44,319,1433,30,30,Tooth.TOOTH
12,3,337,1395,30,30,Tooth.TOOTH
13,45,348,1359,30,30,Tooth.TOOTH
14,48,366,1321,30,30,Tooth.TOOTH
15,49,383,1284,30,30,Tooth.GAP
16,50,401,1248,30,30,Tooth.TOOTH
17,51,421,1210,30,30,Tooth.TOOTH
18,52,442,1169,30,30,Tooth.TOOTH
19,53,455,1128,30,30,Tooth.TOOTH
20,54,473,1090,30,30,Tooth.TOOTH
21,55,496,1055,30,30,Tooth.TOOTH
22,56,517,1009,30,30,Tooth.TOOTH
23,57,539,970,30,30,Tooth.GAP
24,58,560,931,30,30,Tooth.TOOTH
25,59,580,882,30,30,Tooth.TOOTH
26,60,607,841,30,30,Tooth.TOOTH
27,4,627,796,30,30,Tooth.TOOTH
28,5,652,750,30,30,Tooth.TOOTH
29,61,677,704,30,30,Tooth.TOOTH
30,6,702,666,30,30,Tooth.TOOTH
31,62,726,624,30,30,Tooth.GAP
32,7,757,580,30,30,Tooth.TOOTH
33,8,788,533,30,30,Tooth.TOOTH
34,9,818,483,30,30,Tooth.TOOTH
35,63,855,449,30,30,Tooth.TOOTH
36,64,885,407,30,30,Tooth.TOOTH
37,65,915,380,30,30,Tooth.TOOTH
38,10,950,348,30,30,Tooth.TOOTH
39,66,993,312,30,30,Tooth.ERROR_G
40,67,1044,269,30,30,Tooth.ERROR_T
41,11,1083,244,30,30,Tooth.TOOTH
42,68,1137,226,30,30,Tooth.TOOTH
43,12,1185,215,30,30,Tooth.TOOTH
44,69,1232,209,30,30,Tooth.GAP
45,13,1279,202,30,30,Tooth.CENTER_T
46,70,1323,209,30,30,Tooth.GAP
47,14,1372,211,30,30,Tooth.TOOTH
48,15,1423,217,30,30,Tooth.TOOTH
49,16,1478,236,30,30,Tooth.TOOTH
50,17,1523,257,30,30,Tooth.TOOTH
51,71,1557,275,30,30,Tooth.GAP
52,18,1586,297,30,30,Tooth.TOOTH
53,19,1625,338,30,30,Tooth.TOOTH
54,20,1664,365,30,30,Tooth.TOOTH
55,21,1706,384,30,30,Tooth.ERROR_T
56,22,1736,440,30,30,Tooth.ERROR_T
57,72,1774,483,30,30,Tooth.TOOTH
58,23,1800,525,30,30,Tooth.TOOTH
59,24,1830,563,30,30,Tooth.TOOTH
60,25,1857,612,30,30,Tooth.TOOTH
61,26,1882,653,30,30,Tooth.TOOTH
62,27,1911,696,30,30,Tooth.TOOTH
63,73,1932,736,30,30,Tooth.GAP
64,28,1951,779,30,30,Tooth.TOOTH
65,74,1976,813,30,30,Tooth.TOOTH
66,29,1998,854,30,30,Tooth.TOOTH
67,75,2017,896,30,30,Tooth.TOOTH
68,76,2043,944,30,30,Tooth.TOOTH
69,77,2067,985,30,30,Tooth.TOOTH
70,30,2086,1023,30,30,Tooth.TOOTH
71,31,2106,1065,30,30,Tooth.TOOTH
72,32,2125,1103,30,30,Tooth.TOOTH
73,78,2144,1145,30,30,Tooth.TOOTH
74,33,2158,1181,30,30,Tooth.TOOTH
75,79,2181,1218,30,30,Tooth.TOOTH
76,80,2201,1254,30,30,Tooth.GAP
77,81,2223,1288,30,30,Tooth.TOOTH
78,34,2232,1327,30,30,Tooth.TOOTH
79,82,2251,1362,30,30,Tooth.TOOTH
80,83,2266,1398,30,30,Tooth.TOOTH
81,84,2285,1437,30,30,Tooth.TOOTH
82,35,2294,1475,30,30,Tooth.TOOTH
83,85,2307,1511,30,30,Tooth.GAP
84,36,2325,1543,30,30,Tooth.TOOTH
85,86,2339,1581,30,30,Tooth.TOOTH
86,87,2357,1619,30,30,Tooth.TOOTH
87,37,2373,1654,30,30,Tooth.TOOTH
88,88,2389,1689,30,30,Tooth.TOOTH
89,89,2409,1724,30,30,Tooth.TOOTH
90,90,2419,1763,30,30,Tooth.TOOTH
91,91,2436,1802,30,30,Tooth.TOOTH
92,92,2452,1849,30,30,Tooth.TOOTH
