,Unnamed: 0,x,y,w,h,type
0,0,104,1912,30,30,Tooth.TOOTH
1,6,125,1860,30,30,Tooth.TOOTH
2,7,141,1815,30,30,Tooth.TOOTH
3,8,162,1770,30,30,Tooth.TOOTH
4,9,176,1733,30,30,Tooth.TOOTH
5,10,185,1693,30,30,Tooth.TOOTH
6,11,206,1665,30,30,Tooth.GAP
7,12,218,1627,30,30,Tooth.TOOTH
8,13,234,1591,30,30,Tooth.TOOTH
9,14,253,1557,30,30,Tooth.TOOTH
10,15,269,1522,30,30,Tooth.GAP
11,16,288,1482,30,30,Tooth.TOOTH
12,17,301,1446,30,30,Tooth.TOOTH
13,18,313,1417,30,30,Tooth.TOOTH
14,19,333,1376,30,30,Tooth.TOOTH
15,20,347,1345,30,30,Tooth.GAP
16,21,368,1305,30,30,Tooth.TOOTH
17,22,384,1269,30,30,Tooth.TOOTH
18,23,402,1231,30,30,Tooth.TOOTH
19,25,425,1185,30,30,Tooth.TOOTH
20,24,441,1148,30,30,Tooth.TOOTH
21,26,459,1110,30,30,Tooth.TOOTH
22,27,484,1068,30,30,Tooth.TOOTH
23,28,509,1023,30,30,Tooth.TOOTH
24,29,532,983,30,30,Tooth.TOOTH
25,32,556,946,30,30,Tooth.TOOTH
26,31,574,899,30,30,Tooth.TOOTH
27,30,599,856,30,30,Tooth.TOOTH
28,33,618,818,30,30,Tooth.GAP
29,35,649,770,30,30,Tooth.TOOTH
30,34,673,726,30,30,Tooth.TOOTH
31,36,696,691,30,30,Tooth.GAP
32,37,726,645,30,30,Tooth.ERROR_T
33,38,762,597,30,30,Tooth.ERROR_T
34,39,799,550,30,30,Tooth.ERROR_T
35,41,824,510,30,30,Tooth.TOOTH
36,40,860,479,30,30,Tooth.GAP
37,42,893,441,30,30,Tooth.TOOTH
38,43,927,409,30,30,Tooth.TOOTH
39,44,960,371,30,30,Tooth.ERROR_G
40,45,1017,338,30,30,Tooth.ERROR_T
41,46,1060,309,30,30,Tooth.TOOTH
42,47,1115,290,30,30,Tooth.TOOTH
43,1,1160,277,30,30,Tooth.TOOTH
44,48,1206,264,30,30,Tooth.TOOTH
45,2,1251,266,30,30,Tooth.CENTER_T
46,49,1297,260,30,30,Tooth.TOOTH
47,50,1343,274,30,30,Tooth.TOOTH
48,51,1391,285,30,30,Tooth.ERROR_T
49,52,1450,303,30,30,Tooth.ERROR_T
50,53,1491,325,30,30,Tooth.ERROR_T
51,54,1547,362,30,30,Tooth.ERROR_T
52,55,1593,404,30,30,Tooth.ERROR_T
53,56,1629,443,30,30,Tooth.TOOTH
54,57,1654,471,30,30,Tooth.GAP
55,58,1693,512,30,30,Tooth.TOOTH
56,59,1732,555,30,30,Tooth.TOOTH
57,60,1765,597,30,30,Tooth.GAP
58,61,1794,637,30,30,Tooth.TOOTH
59,62,1815,677,30,30,Tooth.ERROR_T
60,63,1847,728,30,30,Tooth.ERROR_T
61,64,1873,767,30,30,Tooth.TOOTH
62,65,1890,805,30,30,Tooth.GAP
63,66,1915,849,30,30,Tooth.TOOTH
64,67,1933,884,30,30,Tooth.TOOTH
65,68,1958,930,30,30,Tooth.GAP
66,70,1982,975,30,30,Tooth.TOOTH
67,69,2000,1014,30,30,Tooth.TOOTH
68,71,2025,1065,30,30,Tooth.GAP
69,72,2049,1097,30,30,Tooth.TOOTH
70,74,2064,1138,30,30,Tooth.TOOTH
71,73,2084,1184,30,30,Tooth.TOOTH
72,75,2103,1219,30,30,Tooth.TOOTH
73,76,2119,1255,30,30,Tooth.TOOTH
74,3,2139,1298,30,30,Tooth.TOOTH
75,77,2152,1331,30,30,Tooth.GAP
76,78,2179,1363,30,30,Tooth.TOOTH
77,79,2192,1398,30,30,Tooth.TOOTH
78,80,2202,1435,30,30,Tooth.TOOTH
79,81,2215,1469,30,30,Tooth.TOOTH
80,82,2233,1509,30,30,Tooth.TOOTH
81,83,2253,1546,30,30,Tooth.TOOTH
82,84,2269,1588,30,30,Tooth.TOOTH
83,85,2277,1621,30,30,Tooth.TOOTH
84,86,2295,1651,30,30,Tooth.TOOTH
85,87,2313,1693,30,30,Tooth.TOOTH
86,88,2331,1730,30,30,Tooth.TOOTH
87,89,2343,1765,30,30,Tooth.TOOTH
88,90,2361,1804,30,30,Tooth.TOOTH
89,4,2372,1846,30,30,Tooth.TOOTH
90,5,2389,1888,30,30,Tooth.TOOTH
